date,ticker,market_source,research_eligible,prev_close,close,raw_return_1d,prev_adj_close,adj_close,adj_return_1d,raw_vs_adj_gap,adjusted_pair_available,likely_corporate_action_where_adjusted
2025-03-14,MGAM,DELISTED,True,0.006000000052154064,0.017000000923871994,1.8333334626836897,0.006000000052154064,0.017000000923871994,1.8333334626836897,0.0,True,False
2022-12-20,ICCM,DELISTED,True,28.110000610351562,78.0,1.7748131734752204,28.110000610351562,78.0,1.7748131734752204,0.0,True,False
2021-04-01,MPU,DELISTED,True,0.7099999785423279,1.940000057220459,1.732394529368007,0.7018781304359436,1.9178080558776855,1.7323946604327385,1.3106473151225373e-07,True,False
2025-09-09,DSY,DELISTED,True,20.399999618530273,55.0,1.696078481787859,20.399999618530273,55.0,1.696078481787859,0.0,True,False
2023-01-31,MGAM,DELISTED,True,0.9850000143051147,2.5799999237060547,1.6192892246059105,0.9850000143051147,2.5799999237060547,1.6192892246059105,0.0,True,False
2015-08-11,FWDI,DELISTED,True,6.5,17.0,1.6153846153846154,6.5,17.0,1.6153846153846154,0.0,True,False
2017-10-02,ECYT,DELISTED,True,1.409999966621399,3.630000114440918,1.5744682272149402,1.409999966621399,3.630000114440918,1.5744682272149402,0.0,True,False
2015-12-30,MRDN,DELISTED,True,2835000.0,7290000.0,1.5714285714285716,2835000.0,7290000.0,1.5714285714285716,0.0,True,False
2025-07-10,SLAIY,DELISTED,True,17.219999313354492,43.75,1.54065050781221,17.219999313354492,43.75,1.54065050781221,0.0,True,False
2026-04-20,LIPO,DELISTED,True,0.01979999989271164,0.05000000074505806,1.5252525765650642,0.01979999989271164,0.05000000074505806,1.5252525765650642,0.0,True,False
2024-06-21,AREB,DELISTED,True,2709000.0,6840000.0,1.5249169435215948,2709000.0,6840000.0,1.5249169435215948,0.0,True,False
2017-04-10,STRP,DELISTED,True,36.47999954223633,91.63999938964844,1.5120614182998602,36.47999954223633,91.63999938964844,1.5120614182998602,0.0,True,False
2026-05-18,LIPO,DELISTED,True,0.035999998450279236,0.09000000357627869,1.5000002069605811,0.035999998450279236,0.09000000357627869,1.5000002069605811,0.0,True,False
2017-08-22,UDWKQ,DELISTED,True,0.0015999999595806003,0.004000000189989805,1.5000001818989448,0.0015999999595806003,0.004000000189989805,1.5000001818989448,0.0,True,False
2017-03-14,VVC,DELISTED,True,0.019999999552965164,0.05000000074505806,1.5000000931322597,0.019999999552965164,0.05000000074505806,1.5000000931322597,0.0,True,False
2016-12-09,INPHQ,DELISTED,True,0.002400000113993883,0.006000000052154064,1.4999999029872364,0.002400000113993883,0.006000000052154064,1.4999999029872364,0.0,True,False
2016-07-25,INPHQ,DELISTED,True,0.0010000000474974513,0.0024999999441206455,1.4999998253770257,0.0010000000474974513,0.0024999999441206455,1.4999998253770257,0.0,True,False
2018-10-22,JTPY,DELISTED,True,2.049799919128418,4.960000038146973,1.4197483822011185,2.049799919128418,4.960000038146973,1.4197483822011185,0.0,True,False
2021-02-02,FLNA,DELISTED,True,22.989999771118164,55.439998626708984,1.4114832178622745,22.989999771118164,55.439998626708984,1.4114832178622745,0.0,True,False
2026-05-14,MGAM,DELISTED,True,0.003700000001117587,0.008899999782443047,1.4054053458796747,0.003700000001117587,0.008899999782443047,1.4054053458796747,0.0,True,False
2018-01-19,FWDI,DELISTED,True,12.399999618530273,29.5,1.3790323312523238,12.399999618530273,29.5,1.3790323312523238,0.0,True,False
2024-06-18,MGAM,DELISTED,True,0.013500000350177288,0.03200000151991844,1.370370421471745,0.013500000350177288,0.03200000151991844,1.370370421471745,0.0,True,False
2020-09-14,FLNA,DELISTED,True,3.319999933242798,7.75,1.334337396335492,3.319999933242798,7.75,1.334337396335492,0.0,True,False
2016-07-14,MRDN,DELISTED,True,810.0,1890.0,1.3333333333333335,810.0,1890.0,1.3333333333333335,0.0,True,False
2026-07-24,SLAIY,DELISTED,True,0.5611000061035156,1.2899999618530273,1.2990553338454949,0.5611000061035156,1.2899999618530273,1.2990553338454949,0.0,True,False
2025-06-06,LTCH,DELISTED,True,0.05700000002980232,0.12999999523162842,1.2807016695378635,0.05700000002980232,0.12999999523162842,1.2807016695378635,0.0,True,False
2021-03-18,PROP,DELISTED,True,61.55882263183594,139.7058868408203,1.2694697667685673,61.55882263183594,139.7058868408203,1.2694697667685673,0.0,True,False
2017-01-24,MRDN,DELISTED,True,7.199999809265137,16.200000762939453,1.250000165568462,7.199999809265137,16.200000762939453,1.250000165568462,0.0,True,False
2025-01-23,GROM,DELISTED,True,0.00039999998989515007,0.0008999999845400453,1.2500000181898945,0.00039999998989515007,0.0008999999845400453,1.2500000181898945,0.0,True,False
2016-02-16,CHEV,DELISTED,True,0.008999999612569809,0.019999999552965164,1.2222222682134625,0.008999999612569809,0.019999999552965164,1.2222222682134625,0.0,True,False
2018-07-02,RSYS,DELISTED,True,0.6991000175476074,1.5399999618530273,1.2028321029875473,0.6991000175476074,1.5399999618530273,1.2028321029875473,0.0,True,False
2016-07-13,VS,DELISTED,True,384.0,844.7999877929688,1.199999968210856,384.0,844.7999877929688,1.199999968210856,0.0,True,False
2026-06-01,AIM,DELISTED,True,0.4099999964237213,0.8999999761581421,1.1951219122158774,0.4099999964237213,0.8999999761581421,1.1951219122158774,0.0,True,False
2014-11-12,FNCX,DELISTED,True,32.20000076293945,70.0,1.1739129919700626,32.20000076293945,70.0,1.1739129919700626,0.0,True,False
2018-05-17,UPGI,DELISTED,True,1.0,2.1600000858306885,1.1600000858306885,1.0,2.1600000858306885,1.1600000858306885,0.0,True,False
2015-12-22,MRDN,DELISTED,True,2835000.0,6075000.0,1.1428571428571428,2835000.0,6075000.0,1.1428571428571428,0.0,True,False
2023-05-02,ASNS,DELISTED,True,30.399999618530273,65.0999984741211,1.1414473450992904,30.399999618530273,65.0999984741211,1.1414473450992904,0.0,True,False
2018-07-06,BBOX,DELISTED,True,0.949999988079071,2.0299999713897705,1.1368421019609616,0.949999988079071,2.0299999713897705,1.1368421019609616,0.0,True,False
2016-03-04,SATCQ,DELISTED,True,0.001500000013038516,0.0031999999191612005,1.1333332608971336,0.001500000013038516,0.0031999999191612005,1.1333332608971336,0.0,True,False
2023-07-28,BETR,DELISTED,True,1033.0,2202.5,1.1321393998063893,1033.0,2202.5,1.1321393998063893,0.0,True,False
