date,nav,net_return,gross_return,turnover,cost_fraction,execution_skipped,holdings,cash_weight
2023-03-29,3.399089691810478,0.02038300405763649,0.02038300405763643,0.0,0.0,0,15,0.0
2023-03-30,3.445797396722221,0.013741239316007903,0.013741239316007969,0.0,0.0,0,15,0.0
2023-03-31,3.496751109428048,0.014787205061532749,0.014787205061532667,0.0,0.0,0,15,0.0
2023-04-03,3.490106310418325,-0.0019002779442343076,-0.0019002779442343488,0.0,0.0,0,15,0.0
2023-04-04,3.4187161649614906,-0.020455005981831476,-0.02045500598183151,0.0,0.0,0,15,0.0
2023-04-05,3.37255885576093,-0.01350135751941861,-0.013501357519418647,0.0,0.0,0,15,0.0
2023-04-06,3.35832513590395,-0.004220451136876635,-0.0042204511368766524,0.0,0.0,0,15,0.0
2023-04-10,3.4176704958604804,0.017671118058840474,0.017671118058840394,0.0,0.0,0,15,0.0
2023-04-11,3.418480971343738,0.00023714266317931276,0.00023714266317930712,0.0,0.0,0,15,0.0
2023-04-12,3.3961395022681384,-0.006535496105692151,-0.006535496105692193,0.0,0.0,0,15,0.0
2023-04-13,3.435837635376708,0.011689193886781357,0.011689193886781357,0.0,0.0,0,15,0.0
2023-04-14,3.4397048600261004,0.0011255551221553972,0.001125555122155291,0.0,0.0,0,15,0.0
2023-04-17,3.4504757736289937,0.003131348194452821,0.0031313481944528648,0.0,0.0,0,15,0.0
2023-04-18,3.463504126165355,0.003775813363459335,0.003775813363459379,0.0,0.0,0,15,0.0
2023-04-19,3.4231228399004547,-0.011659084208919035,-0.011659084208919002,0.0,0.0,0,15,0.0
2023-04-20,3.449953102519883,0.007837949110879316,0.007837949110879311,0.0,0.0,0,15,0.0
2023-04-21,3.4317084804359292,-0.0052883681435054175,-0.005288368143505427,0.0,0.0,0,15,0.0
2023-04-24,3.4430525118715236,0.0033056512522162684,0.0033056512522161895,0.0,0.0,0,15,0.0
2023-04-25,3.3400938000984035,-0.029903323117530745,-0.029903323117530765,0.0,0.0,0,15,0.0
2023-04-26,3.3677505739881886,0.00828023868340777,0.00828023868340769,0.0,0.0,0,15,0.0
2023-04-27,3.4154907855220995,0.014175696948178551,0.014175696948178577,0.0,0.0,0,15,0.0
2023-04-28,3.453488430346936,0.011125090714899422,0.011125090714899324,0.0,0.0,0,15,0.0
2023-05-01,3.509233554524727,0.016141685516575244,0.01614168551657517,0.0,0.0,0,15,0.0
2023-05-02,3.4721088831125715,-0.010579139528712145,-0.010579139528712122,0.0,0.0,0,15,0.0
2023-05-03,3.453349602879408,-0.005402849065132664,-0.005402849065132649,0.0,0.0,0,15,0.0
2023-05-04,3.416616668828401,-0.010636899901585117,-0.010636899901585166,0.0,0.0,0,15,0.0
2023-05-05,3.450381738565568,0.00988260405248953,0.00988260405248947,0.0,0.0,0,15,0.0
2023-05-08,3.455536627751669,0.0014940054685785853,0.0014940054685785675,0.0,0.0,0,15,0.0
2023-05-09,3.412146675487195,-0.012556646604757749,-0.012556646604757759,0.0,0.0,0,15,0.0
2023-05-10,3.4493571704462664,0.010905303463766947,0.010905303463766912,0.0,0.0,0,15,0.0
2023-05-11,3.4318193206941285,-0.005084382070491333,-0.005084382070491363,0.0,0.0,0,15,0.0
2023-05-12,3.4416463470903977,0.0028635034300936724,0.002863503430093603,0.0,0.0,0,15,0.0
