feature,family,horizon_sessions,development_rows,validation_rows,development_ic_dates,validation_ic_dates,development_coverage,validation_coverage,development_mean_spearman_ic,development_hac_se,development_hac_t,development_pvalue,validation_mean_spearman_ic,validation_hac_se,validation_hac_t,validation_pvalue,development_fdr_q,direction,validation_aligned_ic,validation_aligned_hac_t,research_status,validation_top_bottom_return_spread_mean,validation_top_bottom_return_spread_median,validation_winner_top_decile_lift,validation_rich_dates
size_log_assets,SIZE,20,526219,103922,1993,481,0.5731967108751299,0.743259367602625,-0.06172670428999988,0.01542848985054034,-4.000826061912862,6.312174447608883e-05,-0.037991063465365994,0.022823531926279138,-1.6645567210227825,0.09600122590953498,0.0010099479116174213,-1,0.037991063465365994,1.6645567210227825,VALIDATED,0.011214190369884433,0.008355497067906902,1.500081085969281,481.0
skew_60d,MARKET_TREND_RISK,20,526219,103922,1993,481,0.9899908593190287,0.9952753026308193,-0.028638030488227054,0.007554610630472311,-3.7908016559731834,0.00015016183557060473,-0.03470970454602181,0.014243439910131559,-2.4368905801562946,0.014814161275074116,0.002002157807608063,-1,0.03470970454602181,2.4368905801562946,VALIDATED,0.0027862164016011887,0.004009415995993578,0.8949548313407911,481.0
fund_update_count_20d,BALANCE_SHEET_OR_FRESHNESS,20,526219,103922,1993,481,1.0,1.0,0.021623421701823548,0.00578068196997554,3.7406350693800654,0.00018355587142598144,0.03367122638275615,0.009765171626591258,3.4480936608494424,0.0005645582300808164,0.0020977813877255023,1,0.03367122638275615,3.4480936608494424,VALIDATED,,,0.6042352788135074,0.0
fund_cash_assets,BALANCE_SHEET_OR_FRESHNESS,20,526219,103922,1993,481,0.5632084740383757,0.743259367602625,0.04423838118229487,0.014565846669166077,3.0371307749615077,0.0023884181054469517,0.04048625946933942,0.021893269432011593,1.8492559823039398,0.06442085849967676,0.023884181054469517,1,0.04048625946933942,1.8492559823039398,VALIDATED,0.012690317105264151,0.011382228023372565,1.3645983142873637,481.0
mom_skip_252_20,MARKET_TREND_RISK,20,526219,103922,1993,481,0.9516855149662022,0.9788206539520025,0.04130552544925998,0.014588222717800489,2.8314295886680663,0.004634043525154241,0.07478832663476144,0.026564554579500934,2.8153427685353827,0.004872523334716332,0.041191498001371035,1,0.07478832663476144,2.8153427685353827,VALIDATED,0.013480058115585102,0.017248452338721767,1.4195930691005014,481.0
growth_revenue_252s,FUNDAMENTAL_CHANGE,20,526219,103922,1993,481,0.2819757553414073,0.7064625392121013,0.043805949251844556,0.016389734088821446,2.67276753939054,0.007522836066879205,0.0521957015800998,0.01975844750505606,2.6416904246522024,0.008249341930568928,0.060182688535033634,1,0.0521957015800998,2.6416904246522024,VALIDATED,0.014150725285522261,0.011933433706659294,1.5561291481818535,481.0
mom_252d,MARKET_TREND_RISK,20,526219,103922,1993,481,0.9516855149662022,0.9788206539520025,0.03736286547717646,0.015020271765928093,2.487495969409168,0.012864591131069178,0.07550392654100554,0.02764184691576116,2.73150802010823,0.006304520650805123,0.08576480619632605,1,0.07550392654100554,2.73150802010823,VALIDATED,0.011410454511069288,0.013679858281692207,1.414113225125301,481.0
rel_mom_252d,MARKET_TREND_RISK,20,526219,103922,1993,481,0.9516855149662022,0.9788206539520025,0.0373628785675932,0.015020298699048008,2.4874923805584017,0.01286472092944891,0.07550387004604843,0.027641841291205137,2.7315065320945773,0.006304549120495855,0.08576480619632605,1,0.07550387004604843,2.7315065320945773,VALIDATED,0.011410454511069288,0.013679858281692207,1.414113225125301,481.0
liq_zero_volume_20d,LIQUIDITY,20,526219,103922,1088,337,0.9967656051947953,0.9982871769211524,6.917395196782976e-08,6.373163702935134e-09,10.853942436151764,1.910049605137692e-27,9.714475406274609e-08,7.715681250835998e-09,12.590560820824527,2.379765538036009e-36,1.5280396841101535e-25,1,9.714475406274609e-08,12.590560820824527,WATCH,,,,0.0
distance_low_20d,MARKET_TREND_RISK,20,526219,103922,1993,481,0.9967656051947953,0.9982871769211524,-0.019606310975470432,0.00859909499890885,-2.2800435369022325,0.0226051064677365,-0.007282696404110648,0.021009297842954598,-0.3466415897641661,0.7288605968381456,0.12996990621900872,-1,0.007282696404110648,0.3466415897641661,WATCH,0.002551210276990296,0.0005078570233312328,0.9179206522282959,471.0
growth_revenue_126s,FUNDAMENTAL_CHANGE,20,526219,103922,1993,481,0.3121457035948911,0.7103404476434249,0.02933015614361574,0.012877119779355477,2.277695373358076,0.022744733588326526,0.026966714190324027,0.014219193270086096,1.8965009953873948,0.05789382849507486,0.12996990621900872,1,0.026966714190324027,1.8965009953873948,WATCH,0.007129112632772993,0.007222188576954704,1.2562041292758361,481.0
drawdown_high_252d,MARKET_TREND_RISK,20,526219,103922,1993,481,0.9611568567459556,0.9824964877504282,0.03232911285610719,0.015657082848876173,2.0648235158586834,0.038939701975582525,0.04998449420058853,0.02794724548919664,1.7885302585512646,0.07369049834260911,0.15881025212828642,1,0.04998449420058853,1.7885302585512646,WATCH,0.0026238155815144384,0.017903374178118013,0.6136872872566015,481.0
trend_sma_252d,MARKET_TREND_RISK,20,526219,103922,1993,481,0.9611568567459556,0.9824964877504282,0.03091161965046919,0.014783112438403523,2.09100889811046,0.036527266343543786,0.04800505088343353,0.025667122893634535,1.8702934131872964,0.061443083737102444,0.15881025212828642,1,0.04800505088343353,1.8702934131872964,WATCH,0.007933817151467584,0.01815650249794515,1.2117310275369155,481.0
vol_10d,MARKET_TREND_RISK,20,526219,103922,1993,481,0.9982687816289416,0.9989992494370779,-0.02926341258608488,0.014186593439586202,-2.0627511960995792,0.03913627304071921,-0.032920265228283056,0.026931164719103,-1.222385499166021,0.22156188029562185,0.15881025212828642,-1,0.032920265228283056,1.222385499166021,WATCH,-6.254693672758128e-05,0.01819857433438709,0.4150921355023623,481.0
vol_20d,MARKET_TREND_RISK,20,526219,103922,1993,481,0.996550865704203,0.9981909509054868,-0.030724829212007667,0.015042460156756424,-2.042540175730989,0.041097978446601076,-0.0397578069632904,0.027503703221044718,-1.4455437743696034,0.14830520664232236,0.15881025212828642,-1,0.0397578069632904,1.4455437743696034,WATCH,-0.00018712106490349555,0.01747682108437177,0.3703209670167636,481.0
vol_60d,MARKET_TREND_RISK,20,526219,103922,1993,481,0.9899908593190287,0.9952753026308193,-0.032294565068466445,0.015752128393227583,-2.050171523636835,0.04034769578492676,-0.037504754664561046,0.030046755911577506,-1.248213110757486,0.21195302389253434,0.15881025212828642,-1,0.037504754664561046,1.248213110757486,WATCH,0.001034835319821143,0.02099560570050015,0.3030599963757554,481.0
worst_day_60d,MARKET_TREND_RISK,20,526219,103922,1993,481,0.9899908593190287,0.9952753026308193,0.028065266874134825,0.013560181138667358,2.0696822990148473,0.03848210543419233,0.04037172037127123,0.023631294882695164,1.7084006852639642,0.08756202020215997,0.15881025212828642,1,0.04037172037127123,1.7084006852639642,WATCH,0.004606181841910524,0.022634811752892912,0.3541193415814245,481.0
downside_vol_60d,MARKET_TREND_RISK,20,526219,103922,1993,481,0.9899908593190287,0.9952753026308193,-0.031683636299617186,0.015958554398621597,-1.9853700722638026,0.04710331313505603,-0.033211878643443424,0.029744834200655035,-1.1165595484378943,0.2641826956556168,0.1712847750365674,-1,0.033211878643443424,1.1165595484378943,WATCH,0.0022473591852959244,0.02436683523839765,0.3160462818306239,481.0
vol_120d,MARKET_TREND_RISK,20,526219,103922,1993,481,0.9807114528361766,0.9902715498162084,-0.031219814478906944,0.016088388991642014,-1.9405183760242104,0.05231672313688341,-0.02503473027917091,0.031481053797571656,-0.7952316475855077,0.4264787656206809,0.18197121091089882,-1,0.02503473027917091,0.7952316475855077,WATCH,-0.0012792619510960874,0.01837289192245538,0.2952293402928965,481.0
trend_sma_252d,MARKET_TREND_RISK,40,521782,99702,1973,461,0.9610028709307719,0.9827586206896551,0.040194066428879655,0.019072328965413606,2.107454548512083,0.035078197529710475,0.04862466910600766,0.028828498919740295,1.6866875115967954,0.09166345467694377,0.200446843026917,1,0.04862466910600766,1.6866875115967954,NO_EVIDENCE,,,,
drawdown_high_252d,MARKET_TREND_RISK,40,521782,99702,1973,461,0.9610028709307719,0.9827586206896551,0.03965078780142419,0.020957858721103815,1.8919293392076006,0.05850039608934824,0.042311583819632015,0.0337134181994143,1.2550368986425438,0.20946536541787453,0.2838453268622133,1,0.042311583819632015,1.2550368986425438,NO_EVIDENCE,,,,
fund_latest_update_age_days,BALANCE_SHEET_OR_FRESHNESS,40,521782,99702,1973,461,0.5963122530098777,0.8090710316743897,-0.019660575108835593,0.010466280044546765,-1.8784682833973396,0.060317131958220326,-0.03937447041012495,0.01853062645439234,-2.124832126265864,0.03360062311080047,0.2838453268622133,-1,0.03937447041012495,2.124832126265864,NO_EVIDENCE,,,,
mom_skip_120_20,MARKET_TREND_RISK,40,521782,99702,1973,461,0.9761202954490573,0.9882449700106317,0.031072027112871645,0.016202293948142335,1.917754807579836,0.05514210857517187,0.056465154375346424,0.02157343607177848,2.617346360008544,0.008861637144200792,0.2838453268622133,1,0.056465154375346424,2.617346360008544,NO_EVIDENCE,,,,
delta_operating_margin_252s,FUNDAMENTAL_CHANGE,40,521782,99702,1600,461,0.2227558635598775,0.5935387454614752,-0.03585833703238593,0.019880703755454414,-1.8036754369194772,0.07128220239085943,0.022003634867232974,0.02433202911754872,0.9043074361341914,0.36583240483752644,0.3168097884038197,-1,-0.022003634867232974,-0.9043074361341914,NO_EVIDENCE,,,,
distance_low_20d,MARKET_TREND_RISK,40,521782,99702,1973,461,0.9967706820089616,0.998355098192614,-0.019040946022149487,0.011486744472181478,-1.657645128979993,0.09738911508711555,-0.011018636259540157,0.018948686013500103,-0.5814986987324537,0.5609043949958591,0.31759539322709257,-1,0.011018636259540157,0.5814986987324537,NO_EVIDENCE,,,,
drawdown_high_120d,MARKET_TREND_RISK,40,521782,99702,1973,461,0.980846407120215,0.9902409179354477,0.03144046422801895,0.01883078135175773,1.6696314210607195,0.09499230974223578,0.04101729223285364,0.03300952403651784,1.2425896292075267,0.21401909347970394,0.31759539322709257,1,0.04101729223285364,1.2425896292075267,NO_EVIDENCE,,,,
fund_current_ratio,BALANCE_SHEET_OR_FRESHNESS,40,521782,99702,1973,461,0.5120950895201444,0.6729052576678501,0.03107953399468363,0.018116276130370153,1.7155586374940406,0.08624285445423475,-0.015354041127008432,0.035563290780119244,-0.43173848061304043,0.6659314963044265,0.31759539322709257,1,-0.015354041127008432,-0.43173848061304043,NO_EVIDENCE,,,,
fund_net_debt_assets,BALANCE_SHEET_OR_FRESHNESS,40,521782,99702,1973,461,0.44452855790349227,0.668131030470803,-0.030293542025864758,0.017432315721281788,-1.7377807119958066,0.0822494605438427,-0.05937083941431143,0.029292190634622267,-2.026848730942551,0.042677885071534326,0.31759539322709257,-1,0.05937083941431143,2.026848730942551,NO_EVIDENCE,,,,
mom_120d,MARKET_TREND_RISK,40,521782,99702,1973,461,0.9761202954490573,0.9882449700106317,0.026979292340531383,0.016706436569384402,1.6149040657762193,0.10633147165983245,0.05627173289980702,0.023442618564610506,2.4004030413546067,0.01637702873398202,0.31759539322709257,1,0.05627173289980702,2.4004030413546067,NO_EVIDENCE,,,,
mom_accel_20_60,MARKET_TREND_RISK,40,521782,99702,1973,461,0.987604018536477,0.9940121562255522,-0.015520607310411548,0.009634384152440582,-1.6109599809220674,0.10718844521414375,0.003387189129957839,0.020662584880092226,0.16392862507833145,0.869787332364943,0.31759539322709257,-1,-0.003387189129957839,-0.16392862507833145,NO_EVIDENCE,,,,
rel_mom_120d,MARKET_TREND_RISK,40,521782,99702,1973,461,0.9761202954490573,0.9882449700106317,0.02697944169531183,0.016706435435889226,1.6149131152989014,0.10632951163766428,0.05627173289980702,0.023442618564610506,2.4004030413546067,0.01637702873398202,0.31759539322709257,1,0.05627173289980702,2.4004030413546067,NO_EVIDENCE,,,,
vol_10d,MARKET_TREND_RISK,40,521782,99702,1973,461,0.9982693921982744,0.9990271007602656,-0.03379961424074239,0.020820187565626876,-1.6234058475315525,0.10450267551828181,-0.042427686259431836,0.03581896725014702,-1.1845033376627487,0.2362138758571487,0.31759539322709257,-1,0.042427686259431836,1.1845033376627487,NO_EVIDENCE,,,,
vol_20d,MARKET_TREND_RISK,40,521782,99702,1973,461,0.9965579494884836,0.9982648291909891,-0.03636581988225877,0.02244501548409514,-1.620218079512046,0.10518543905410445,-0.04608210423923718,0.037115862172729455,-1.2415743981584129,0.2143936326183158,0.31759539322709257,-1,0.04608210423923718,1.2415743981584129,NO_EVIDENCE,,,,
delta_ocf_assets_126s,FUNDAMENTAL_CHANGE,40,521782,99702,1973,461,0.5560789755108455,0.7401155443220798,0.015915277038372373,0.010578848337211302,1.5044432561141916,0.1324672736079363,0.01162768622903938,0.024959429007389494,0.4658634708989891,0.6413132297397145,0.3193162638816909,1,0.01162768622903938,0.4658634708989891,NO_EVIDENCE,,,,
delta_profit_assets_126s,FUNDAMENTAL_CHANGE,40,521782,99702,1973,461,0.5626851827008215,0.7401155443220798,0.01307881803679205,0.00903382104880978,1.447761469496366,0.14768377204528202,0.026355091628954587,0.02212622948342332,1.1911243914693859,0.2336047557206441,0.3193162638816909,1,0.026355091628954587,1.1911243914693859,NO_EVIDENCE,,,,
downside_vol_20d,MARKET_TREND_RISK,40,521782,99702,1973,461,0.9965579494884836,0.9982648291909891,-0.03249597607478071,0.022067177537845338,-1.4725932221757823,0.14086075349789273,-0.04554710151316961,0.03607177259154183,-1.2626798807178545,0.20670424733847992,0.3193162638816909,-1,0.04554710151316961,1.2626798807178545,NO_EVIDENCE,,,,
fund_ocf_age_days,BALANCE_SHEET_OR_FRESHNESS,40,521782,99702,1973,461,0.5611998880758631,0.7422619405829372,-0.018850356854704986,0.011999445191366202,-1.5709357019496308,0.11619758469464697,-0.05054178849266111,0.021592441878393355,-2.3407166626779783,0.019246767351621775,0.3193162638816909,-1,0.05054178849266111,2.3407166626779783,NO_EVIDENCE,,,,
quality_ocf_margin_reported,QUALITY,40,521782,99702,1973,461,0.33508821691817653,0.7137870855148342,-0.026263727100864866,0.016546038494139298,-1.58731209951963,0.1124419762189136,0.04681486769733061,0.017838596933232986,2.624358175284254,0.008681243880269422,0.3193162638816909,-1,-0.04681486769733061,-2.624358175284254,NO_EVIDENCE,,,,
value_fcf_yield_reported,VALUATION,40,521782,99702,1973,461,0.4206986825915804,0.5630579125794869,0.022023629473811084,0.01420256506851973,1.5506797094439582,0.12097845942359232,0.05709320208171907,0.02398490388306027,2.380380691124724,0.017294760532331352,0.3193162638816909,1,0.05709320208171907,2.380380691124724,NO_EVIDENCE,,,,
value_sales_yield_reported,VALUATION,40,521782,99702,1973,461,0.3250572077994258,0.6661752021022648,0.03710220147167209,0.025307248346908486,1.4660701536208092,0.14262917581003054,-0.0002890838399276416,0.02876844369145199,-0.010048643681532814,0.9919824772782694,0.3193162638816909,1,-0.0002890838399276416,-0.010048643681532814,NO_EVIDENCE,,,,
vol_60d,MARKET_TREND_RISK,40,521782,99702,1973,461,0.9899766569180233,0.9952759222483,-0.03394475840455822,0.023087093875768933,-1.470291522493654,0.1414828160776543,-0.030337082279539324,0.04177971523790914,-0.7261198911191415,0.4677652760131138,0.3193162638816909,-1,0.030337082279539324,0.7261198911191415,NO_EVIDENCE,,,,
worst_day_20d,MARKET_TREND_RISK,40,521782,99702,1973,461,0.9965579494884836,0.9982648291909891,0.02988009389114435,0.020446814987628043,1.4613568865969686,0.1439175258662943,0.05493965005520976,0.031212551929412403,1.7601780905148834,0.0783776155752245,0.3193162638816909,1,0.05493965005520976,1.7601780905148834,NO_EVIDENCE,,,,
