ensemble,top_n,policy,hold_floor,score_edge,fold,cost_bps,days,total_return,cagr,max_drawdown,annual_turnover,trade_days,execution_skips,positive_month_share,total_cost_fraction_sum,execution_skip_rate,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown
H120,20,MONTHLY,,,WF_2021_2022,40.0,503,-0.15409081761493848,-0.08041976787025062,-0.46448798123568136,3.098336766763587,24,0,0.5416666666666666,0.02473751418542991,0.0,,,
H120,20,WEEKLY,,,WF_2019_2020,20.0,505,1.7106690549282586,0.6447862257374593,-0.3684954056797872,10.211725049030512,105,0,0.75,0.04092794563301912,0.0,,,
H120,20,WEEKLY,,,WF_2019_2020,40.0,505,1.6018949558137825,0.6115125855427781,-0.36978052743486134,10.211725049030512,105,0,0.75,0.08185589126603823,0.0,,,
H120,20,WEEKLY,,,WF_2021_2022,20.0,503,-0.15193452871481483,-0.07924614262796059,-0.45068606939229394,7.0426870036585525,104,0,0.5416666666666666,0.02811485367333533,0.0,,,
H120,20,WEEKLY,,,WF_2021_2022,40.0,503,-0.17545755692644338,-0.09213092970150616,-0.4578806266812927,7.0426870036585525,104,0,0.5416666666666666,0.05622970734667066,0.0,,,
H120,20,DAILY,,,WF_2019_2020,20.0,505,1.7114358961086844,0.6450184014459057,-0.36823434103222874,28.48160501304168,504,0,0.75,0.11415246453639721,0.0,,,
H120,20,DAILY,,,WF_2019_2020,40.0,505,1.418812589706341,0.5538937003788988,-0.372235651368517,28.48160501304168,504,0,0.7083333333333334,0.22830492907279443,0.0,,,
H120,20,DAILY,,,WF_2021_2022,20.0,503,-0.20419010303775198,-0.10812073172858472,-0.4675185256617683,18.163934782848738,502,0,0.5416666666666666,0.07251158091883267,0.0,,,
H120,20,DAILY,,,WF_2021_2022,40.0,503,-0.2598697051465463,-0.1399490534434813,-0.48585001841065245,18.163934782848738,502,0,0.5416666666666666,0.14502316183766534,0.0,,,
H120,20,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,1.7282945091967559,0.6501143800236839,-0.3742977709831009,10.294558899217883,290,0,0.75,0.041259938445278026,0.0,,,
H120,20,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,1.6179872221587188,0.6164784977118389,-0.3757151946598969,10.294558899217883,290,0,0.75,0.08251987689055605,0.0,,,
H120,20,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.14331023604168247,-0.07456693350731924,-0.4232058967451702,4.455409016569125,132,0,0.5416666666666666,0.017786275677256113,0.0,,,
H120,20,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.15841707823503282,-0.0827789765913104,-0.4281971868403508,4.455409016569125,132,0,0.5416666666666666,0.035572551354512226,0.0,,,
H120,20,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,1.9809211211445823,0.7246683286209579,-0.35295038924157185,7.0165377784165015,191,0,0.75,0.028121837921431216,0.0,,,
H120,20,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,1.8982356581596593,0.7006278604627638,-0.35381510200956945,7.0165377784165015,191,0,0.75,0.05624367584286243,0.0,,,
H120,20,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,-0.14374819452778065,-0.0748039848078822,-0.4491233384814435,2.0961676374291343,61,0,0.5416666666666666,0.00836803429862583,0.0,,,
H120,20,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,-0.15088592072646223,-0.07867594426776237,-0.45106457014657464,2.0961676374291343,61,0,0.5416666666666666,0.01673606859725166,0.0,,,
H120,20,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,1.9971964461137084,0.729360795119987,-0.3715286874317273,6.484032268252375,181,0,0.75,0.025987589646567062,0.0,,,
H120,20,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,1.9202883436559763,0.7070728292765167,-0.3725018178125553,6.484032268252375,181,0,0.75,0.051975179293134124,0.0,,,
H120,20,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.13317901402112242,-0.06910004737365683,-0.45704089817287763,1.8968290265715273,55,0,0.5833333333333334,0.007572261907662526,0.0,,,
H120,20,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.13972041382158162,-0.07262616566219726,-0.45881223740711485,1.8968290265715273,55,0,0.5833333333333334,0.015144523815325052,0.0,,,
H252,5,MONTHLY,,,WF_2019_2020,20.0,505,2.367294914205606,0.8328145194628227,-0.4517818269689817,4.307221335034632,24,0,0.7916666666666666,0.017263069636448327,0.0,,,
H252,5,MONTHLY,,,WF_2019_2020,40.0,505,2.3095898912032458,0.8170733663749972,-0.45245817837136393,4.307221335034632,24,0,0.7916666666666666,0.034526139272896654,0.0,,,
H252,5,MONTHLY,,,WF_2021_2022,20.0,503,-0.26069858138044066,-0.1404317338188229,-0.5297506112697036,3.6167177491661895,24,0,0.4583333333333333,0.01443816688754439,0.0,,,
H252,5,MONTHLY,,,WF_2021_2022,40.0,503,-0.2713076532281402,-0.14663373952794634,-0.5331976054693829,3.6167177491661895,24,0,0.4583333333333333,0.02887633377508878,0.0,,,
H252,5,WEEKLY,,,WF_2019_2020,20.0,505,2.5073262436441577,0.8704603310844559,-0.43520325685285954,11.756276309320503,105,0,0.75,0.04711840901751471,0.0,,,
H252,5,WEEKLY,,,WF_2019_2020,40.0,505,2.345737605862075,0.8269499086333274,-0.4361700788585512,11.756276309320503,105,0,0.75,0.09423681803502942,0.0,,,
H252,5,WEEKLY,,,WF_2021_2022,20.0,503,-0.23763863640542848,-0.12710239322722472,-0.5049357952472149,7.346743721923641,104,0,0.3333333333333333,0.029328667397838033,0.0,,,
H252,5,WEEKLY,,,WF_2021_2022,40.0,503,-0.25968997935127014,-0.13984442912144968,-0.5124886349641101,7.346743721923641,104,0,0.3333333333333333,0.058657334795676065,0.0,,,
H252,5,DAILY,,,WF_2019_2020,20.0,505,2.391458848830449,0.8393659417756723,-0.49198618282262496,36.888760887435076,504,0,0.7083333333333334,0.1478478114932914,0.0,,,
H252,5,DAILY,,,WF_2019_2020,40.0,505,1.9250013435428097,0.7084470529987379,-0.4964274721766765,36.888760887435076,504,0,0.6666666666666666,0.2956956229865828,0.0,,,
H252,5,DAILY,,,WF_2021_2022,20.0,503,-0.3521278696436161,-0.19544217564537625,-0.5585615584582793,18.975579445676523,502,0,0.2916666666666667,0.07575171794583566,0.0,,,
H252,5,DAILY,,,WF_2021_2022,40.0,503,-0.3994205066171641,-0.22542203026636964,-0.5782241671046382,18.975579445676523,502,0,0.2916666666666667,0.1515034358916713,0.0,,,
H252,5,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,2.8308806303382004,0.9546625237986506,-0.38567544606958337,2.538728049556891,22,0,0.75,0.01017506083354151,0.0,,,
H252,5,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,2.79206955596351,0.9447554737729484,-0.38591273449448205,2.538728049556891,22,0,0.75,0.02035012166708302,0.0,,,
H252,5,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.3828785527112364,-0.2148060567292398,-0.61260392882431,0.35798894204505216,2,0,0.4166666666666667,0.0014291145861004858,0.0,,,
H252,5,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.3837609562025569,-0.21536873623205344,-0.6126039288243101,0.35798894204505216,2,0,0.4166666666666667,0.0028582291722009717,0.0,,,
H252,5,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,2.462862053430078,0.8585895946765585,-0.31203084959971006,0.7996351931009217,6,0,0.7916666666666666,0.0032048870834600427,0.0,,,
H252,5,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,2.4517712774460843,0.855616777161315,-0.3120308495997097,0.7996351931009217,6,0,0.7916666666666666,0.006409774166920085,0.0,,,
H252,5,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,-0.3640396008989918,-0.2028874643007953,-0.6124701332000919,0.3478912908301923,2,0,0.4166666666666667,0.0013888041213300534,0.0,,,
H252,5,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,-0.36492331048612203,-0.20344257850099634,-0.6124701332000924,0.3478912908301923,2,0,0.4166666666666667,0.002777608242660107,0.0,,,
H252,5,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,2.9646030132830883,0.9884174987430541,-0.3462665997837875,0.8265394214942023,5,0,0.7916666666666666,0.0033127175226553346,0.0,,,
H252,5,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,2.9514766167636504,0.9851295640122804,-0.3462665997837874,0.8265394214942023,5,0,0.7916666666666666,0.006625435045310669,0.0,,,
H252,5,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.2893585481452776,-0.1572906674749034,-0.5329716727974106,0.5140150086917862,3,0,0.4583333333333333,0.002051980550571178,0.0,,,
H252,5,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.29081694147149584,-0.15815754358889478,-0.5332517150920089,0.5140150086917862,3,0,0.4583333333333333,0.004103961101142356,0.0,,,
H252,10,MONTHLY,,,WF_2019_2020,20.0,505,1.6216477493347945,0.6176059629916415,-0.41067983256701246,3.545005297617297,24,0,0.7083333333333334,0.014208156153148693,0.0,,,
H252,10,MONTHLY,,,WF_2019_2020,40.0,505,1.5846238656362588,0.6061657504692153,-0.41101189700074403,3.545005297617297,24,0,0.7083333333333334,0.028416312306297386,0.0,,,
H252,10,MONTHLY,,,WF_2021_2022,20.0,503,-0.31561257236360374,-0.17303468270349887,-0.5111715266650063,2.4540193605316594,24,0,0.5,0.009796601097995435,0.0,,,
H252,10,MONTHLY,,,WF_2021_2022,40.0,503,-0.3222895065358271,-0.177086556942481,-0.5133627432352088,2.4540193605316594,24,0,0.5,0.01959320219599087,0.0,,,
H252,10,WEEKLY,,,WF_2019_2020,20.0,505,1.5231182816589484,0.5869777840371375,-0.42737153774534675,9.638272981359416,105,0,0.7083333333333334,0.038629586155448446,0.0,,,
H252,10,WEEKLY,,,WF_2019_2020,40.0,505,1.427444059668178,0.556658255929386,-0.42918968994587736,9.638272981359416,105,0,0.7083333333333334,0.07725917231089689,0.0,,,
H252,10,WEEKLY,,,WF_2021_2022,20.0,503,-0.25874776124705323,-0.13929614012009817,-0.49067259096726334,5.830646831540107,104,0,0.4583333333333333,0.023276312351306935,0.0,,,
H252,10,WEEKLY,,,WF_2021_2022,40.0,503,-0.27581068649106333,-0.14927980225883775,-0.49581756536172583,5.830646831540107,104,0,0.4583333333333333,0.04655262470261387,0.0,,,
H252,10,DAILY,,,WF_2019_2020,20.0,505,1.2308708971839657,0.4924238981534663,-0.45708712755700165,28.768138342579338,504,0,0.7083333333333334,0.11530087192859179,0.0,,,
H252,10,DAILY,,,WF_2019_2020,40.0,505,0.987806384613827,0.40893715068719505,-0.46220203014061034,28.768138342579338,504,0,0.7083333333333334,0.23060174385718357,0.0,,,
H252,10,DAILY,,,WF_2021_2022,20.0,503,-0.35190959612663775,-0.19530638649706433,-0.5357767890288889,12.832998812467638,502,0,0.5,0.0512301460529462,0.0,,,
H252,10,DAILY,,,WF_2021_2022,40.0,503,-0.384286146716618,-0.215703823714272,-0.5476856308479412,12.832998812467638,502,0,0.5,0.1024602921058924,0.0,,,
H252,10,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,1.518671980347412,0.5855816306753887,-0.4482421888578091,3.1272938235607173,47,0,0.6666666666666666,0.012533995086493352,0.0,,,
H252,10,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,1.487284151023676,0.5756904177441784,-0.4486261366649591,3.1272938235607173,47,0,0.6666666666666666,0.025067990172986703,0.0,,,
H252,10,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.31319132740198363,-0.17157023551376482,-0.4932476607712216,1.3723150616293667,20,0,0.4166666666666667,0.005478368857139457,0.0,,,
H252,10,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.316945769081882,-0.17384214695000877,-0.4942857884486699,1.3723150616293667,20,0,0.4166666666666667,0.010956737714278913,0.0,,,
H252,10,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,2.0189642910480963,0.7356169434735373,-0.4020657456246839,1.5835613206012429,21,0,0.6666666666666666,0.00634681322939387,0.0,,,
H252,10,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,1.9998527272426703,0.7301254354795412,-0.4022437608566416,1.5835613206012429,21,0,0.6666666666666666,0.01269362645878774,0.0,,,
H252,10,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,-0.3045447606387679,-0.16636142685361588,-0.4985117168595917,0.618483017345583,7,0,0.4583333333333333,0.0024690234740065735,0.0,,,
H252,10,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,-0.30626116273425286,-0.16739282866007332,-0.4989119467607728,0.618483017345583,7,0,0.4583333333333333,0.004938046948013147,0.0,,,
H252,10,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,2.2774377732206808,0.8082430194517054,-0.3909266973041712,1.2656607354201859,15,0,0.6666666666666666,0.005072687868152332,0.0,,,
H252,10,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,2.2608430787877376,0.8036684245146322,-0.3911310810169909,1.2656607354201859,15,0,0.6666666666666666,0.010145375736304665,0.0,,,
H252,10,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.2996289633780753,-0.163414487241185,-0.5007311796352879,0.5393471959137842,6,0,0.4166666666666667,0.002153108250354234,0.0,,,
H252,10,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.30113665547754265,-0.1643172233771285,-0.501085561046251,0.5393471959137842,6,0,0.4166666666666667,0.004306216500708468,0.0,,,
H252,15,MONTHLY,,,WF_2019_2020,20.0,505,1.2316777163449895,0.4926932151632586,-0.440596237358139,3.0417770554690557,24,0,0.7083333333333334,0.012191249309618037,0.0,,,
H252,15,MONTHLY,,,WF_2019_2020,40.0,505,1.2046128105435878,0.48363213125645865,-0.4408556054255838,3.0417770554690557,24,0,0.7083333333333334,0.024382498619236075,0.0,,,
H252,15,MONTHLY,,,WF_2021_2022,20.0,503,-0.22336193853043984,-0.11895070351210557,-0.43394763973034567,2.7601046497483788,24,0,0.4583333333333333,0.011018513006535197,0.0,,,
H252,15,MONTHLY,,,WF_2021_2022,40.0,503,-0.23187909854103506,-0.12380473002023284,-0.4368447932582823,2.7601046497483788,24,0,0.4583333333333333,0.022037026013070393,0.0,,,
H252,15,WEEKLY,,,WF_2019_2020,20.0,505,1.552185402982614,0.5960747490535909,-0.45667566581460695,6.922084915864505,105,0,0.7083333333333334,0.027743276845329956,0.0,,,
H252,15,WEEKLY,,,WF_2019_2020,40.0,505,1.482315081900572,0.5741187990286953,-0.45762871170679276,6.922084915864505,105,0,0.7083333333333334,0.05548655369065991,0.0,,,
H252,15,WEEKLY,,,WF_2021_2022,20.0,503,-0.11082142521426419,-0.05714743252223353,-0.39242700320917356,6.773739278930949,104,0,0.5,0.02704119728017673,0.0,,,
H252,15,WEEKLY,,,WF_2021_2022,40.0,503,-0.13455647234687906,-0.06984145475978265,-0.40043783845378444,6.773739278930949,104,0,0.4583333333333333,0.05408239456035346,0.0,,,
H252,15,DAILY,,,WF_2019_2020,20.0,505,1.4144256338285488,0.5524867170323715,-0.45525957300575914,19.598347365203924,504,0,0.6666666666666666,0.07854893190022207,0.0,,,
H252,15,DAILY,,,WF_2019_2020,40.0,505,1.2319686107962027,0.492790304045686,-0.4580399875203981,19.598347365203924,504,0,0.6666666666666666,0.15709786380044413,0.0,,,
H252,15,DAILY,,,WF_2021_2022,20.0,503,-0.19221666424292838,-0.10142301154563149,-0.441136272195485,16.758389514483184,502,0,0.4583333333333333,0.06690055496654794,0.0,,,
H252,15,DAILY,,,WF_2021_2022,40.0,503,-0.24450684738604356,-0.13105112951470632,-0.45976381150481194,16.758389514483184,502,0,0.4583333333333333,0.13380110993309588,0.0,,,
H252,15,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,1.7166318184283358,0.6465906996181536,-0.4173251671036362,3.393741765562093,75,0,0.6666666666666666,0.013601901520705215,0.0,,,
H252,15,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,1.6799165287321758,0.6354480420218964,-0.41757391119362475,3.393741765562093,75,0,0.6666666666666666,0.02720380304141043,0.0,,,
H252,15,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.24053669196436045,-0.1287663965497834,-0.4412260473865529,2.5792459521953455,62,0,0.4583333333333333,0.010296513602811579,0.0,,,
H252,15,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.24831922419037822,-0.13325071020374957,-0.4442281258863504,2.5792459521953455,62,0,0.4583333333333333,0.020593027205623157,0.0,,,
H252,15,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,1.5684501769648262,0.6011423983966324,-0.39806269594629407,1.5760918917659839,34,0,0.6666666666666666,0.006316876232871601,0.0,,,
H252,15,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,1.5522693159223295,0.5961009354373554,-0.39827806727981285,1.5760918917659839,34,0,0.6666666666666666,0.012633752465743203,0.0,,,
H252,15,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,-0.20090556344066612,-0.10627844485828875,-0.4441552919908872,0.8538708047465638,16,0,0.4583333333333333,0.003408706466567632,0.0,,,
H252,15,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,-0.20362647917179266,-0.10780432774672077,-0.4449696832282697,0.8538708047465638,16,0,0.4583333333333333,0.006817412933135264,0.0,,,
H252,15,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,1.6385835804541742,0.6228120689216996,-0.38680024012393743,1.4940095260913213,29,0,0.6666666666666666,0.005987895322826327,0.0,,,
H252,15,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,1.6228228335775263,0.6179677290454912,-0.38701100852495607,1.4940095260913213,29,0,0.6666666666666666,0.011975790645652655,0.0,,,
H252,15,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.2424349680810498,-0.12985806523994292,-0.4567899569246596,0.6386429294504523,11,0,0.4583333333333333,0.002549503123123631,0.0,,,
H252,15,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.24436534435080914,-0.1309695949591949,-0.45724421736485,0.6386429294504523,11,0,0.4583333333333333,0.005099006246247262,0.0,,,
H252,20,MONTHLY,,,WF_2019_2020,20.0,505,1.4441482813633884,0.5619944640985259,-0.4300474167723314,2.7641672052890174,24,0,0.7083333333333334,0.01107860665611868,0.0,,,
H252,20,MONTHLY,,,WF_2019_2020,40.0,505,1.4171982181790757,0.5533760883459988,-0.43036588467201253,2.7641672052890174,24,0,0.7083333333333334,0.02215721331223736,0.0,,,
H252,20,MONTHLY,,,WF_2021_2022,20.0,503,-0.13952490450006727,-0.07252058348302737,-0.40363481315505945,2.7224127480454463,24,0,0.4583333333333333,0.010868044541800473,0.0,,,
H252,20,MONTHLY,,,WF_2021_2022,40.0,503,-0.14883332027691654,-0.07756082416983723,-0.4065781662809066,2.7224127480454463,24,0,0.4583333333333333,0.021736089083600946,0.0,,,
H252,20,WEEKLY,,,WF_2019_2020,20.0,505,1.3962704237382075,0.546650319685986,-0.4514000550644641,6.326775161483198,105,0,0.7083333333333334,0.025357313147214407,0.0,,,
H252,20,WEEKLY,,,WF_2019_2020,40.0,505,1.3362432458899796,0.527193827373603,-0.45280962759709875,6.326775161483198,105,0,0.7083333333333334,0.05071462629442881,0.0,,,
H252,20,WEEKLY,,,WF_2021_2022,20.0,503,-0.10237400985832379,-0.052670449732853286,-0.38180878528688234,7.068418949282823,104,0,0.5416666666666666,0.02821757723404175,0.0,,,
H252,20,WEEKLY,,,WF_2021_2022,40.0,503,-0.1273616529666417,-0.06597535847709479,-0.3907140623366594,7.068418949282823,104,0,0.5416666666666666,0.0564351544680835,0.0,,,
H252,20,DAILY,,,WF_2019_2020,20.0,505,1.4375196467539353,0.5598791224368866,-0.4542220610237714,18.737420316928905,504,0,0.7083333333333334,0.0750983909527706,0.0,,,
H252,20,DAILY,,,WF_2019_2020,40.0,505,1.2611162287921887,0.5024866739833802,-0.4571802160902255,18.737420316928905,504,0,0.6666666666666666,0.1501967819055412,0.0,,,
H252,20,DAILY,,,WF_2021_2022,20.0,503,-0.19616743518149993,-0.10362748944090039,-0.4266963145533561,16.147965425153576,502,0,0.5416666666666666,0.06446370324485912,0.0,,,
H252,20,DAILY,,,WF_2021_2022,40.0,503,-0.24636450387278697,-0.1321222253678349,-0.445387409044124,16.147965425153576,502,0,0.4583333333333333,0.12892740648971823,0.0,,,
H252,20,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,1.898368636513895,0.7006667973042531,-0.40716516202647046,4.693011221434577,132,0,0.6666666666666666,0.018809291006543345,0.0,,,
H252,20,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,1.8443460751398808,0.6847743062238321,-0.40773438224280634,4.693011221434577,132,0,0.6666666666666666,0.03761858201308669,0.0,,,
H252,20,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.20436780747907757,-0.10822051362856033,-0.4348189951697371,3.468942851480002,101,0,0.4583333333333333,0.013848240113447943,0.0,,,
H252,20,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.21531325650109234,-0.11438802112848256,-0.4388897383770738,3.468942851480002,101,0,0.4583333333333333,0.027696480226895887,0.0,,,
H252,20,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,1.7422003129362031,0.6543059298418246,-0.3976737546595591,2.4002746701675393,68,0,0.7083333333333334,0.00962014847963974,0.0,,,
H252,20,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,1.7159373824102544,0.6463806489402493,-0.39792592841594165,2.4002746701675393,68,0,0.7083333333333334,0.01924029695927948,0.0,,,
H252,20,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,-0.1565232815864962,-0.08174550306445094,-0.3841143091288822,1.557470123287372,46,0,0.5,0.006217519619155143,0.0,,,
H252,20,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,-0.1617534965979449,-0.084602537882285,-0.38637096315424546,1.557470123287372,46,0,0.4583333333333333,0.012435039238310287,0.0,,,
H252,20,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,1.6787938116773873,0.6351061093898773,-0.40833338228086236,2.201885652102926,61,0,0.7083333333333334,0.008825017891364903,0.0,,,
H252,20,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,1.6552487048698024,0.6279186427657255,-0.40859400169845794,2.201885652102926,61,0,0.7083333333333334,0.017650035782729806,0.0,,,
H252,20,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.20953535595998118,-0.11112699630582823,-0.4107648426453534,1.6034947925122616,47,0,0.5,0.006401253020902123,0.0,,,
H252,20,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.21458115264834754,-0.11397416312970032,-0.4129682560084448,1.6034947925122616,47,0,0.4583333333333333,0.012802506041804246,0.0,,,
SHORT_20_60,5,MONTHLY,,,WF_2019_2020,20.0,505,2.082923262419423,0.7538693390954125,-0.31043207878424794,5.086339101027481,24,0,0.6666666666666666,0.020385724174753,0.0,,,
SHORT_20_60,5,MONTHLY,,,WF_2019_2020,40.0,505,2.020622352234466,0.7360925478963605,-0.3110188650585296,5.086339101027481,24,0,0.6666666666666666,0.040771448349506,0.0,,,
SHORT_20_60,5,MONTHLY,,,WF_2021_2022,20.0,503,0.05381899146721625,0.026610355539152586,-0.34533482748475663,4.943035307291903,24,0,0.5,0.019732910790220853,0.0,,,
SHORT_20_60,5,MONTHLY,,,WF_2021_2022,40.0,503,0.03319865196505689,0.016496797382860473,-0.3514021558214785,4.943035307291903,24,0,0.5,0.03946582158044171,0.0,,,
SHORT_20_60,5,WEEKLY,,,WF_2019_2020,20.0,505,2.2942568099818654,0.8128676326999216,-0.29007386603312624,12.789272681356136,105,0,0.625,0.051258592889562304,0.0,,,
SHORT_20_60,5,WEEKLY,,,WF_2019_2020,40.0,505,2.129480949559202,0.7670367808612284,-0.29102191861546756,12.789272681356136,105,0,0.5833333333333334,0.10251718577912461,0.0,,,
SHORT_20_60,5,WEEKLY,,,WF_2021_2022,20.0,503,-0.17903506044540285,-0.09410650567953904,-0.4187931907125221,14.015646302668276,104,0,0.5,0.055951349922556695,0.0,,,
SHORT_20_60,5,WEEKLY,,,WF_2021_2022,40.0,503,-0.22375924707177453,-0.11917654173057224,-0.4316165482603319,14.015646302668276,104,0,0.4583333333333333,0.11190269984511339,0.0,,,
SHORT_20_60,5,DAILY,,,WF_2019_2020,20.0,505,1.9907503279109422,0.7275037947501346,-0.3084111159899525,29.489690150294706,504,0,0.6666666666666666,0.11819280576110179,0.0,,,
SHORT_20_60,5,DAILY,,,WF_2019_2020,40.0,505,1.6571038028732867,0.6284860926687035,-0.31254577876731593,29.489690150294706,504,0,0.625,0.23638561152220358,0.0,,,
SHORT_20_60,5,DAILY,,,WF_2021_2022,20.0,503,-0.3033040725726066,-0.16561667670522406,-0.4678039188559816,28.75259491912999,502,0,0.5,0.11478218447874908,0.0,,,
SHORT_20_60,5,DAILY,,,WF_2021_2022,40.0,503,-0.37890475019177905,-0.2122770553129677,-0.4987116918400132,28.75259491912999,502,0,0.4583333333333333,0.22956436895749815,0.0,,,
SHORT_20_60,5,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,1.849407929733435,0.6862698001348075,-0.3292115838014881,4.41456051767293,40,0,0.6666666666666666,0.01769327826527643,0.0,,,
SHORT_20_60,5,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,1.799399527961294,0.6714362004833683,-0.3298990225676237,4.41456051767293,40,0,0.6666666666666666,0.03538655653055286,0.0,,,
SHORT_20_60,5,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.09700841436166219,-0.04983768906202557,-0.431649827448107,2.6581263795856116,25,0,0.5416666666666666,0.010611409277234626,0.0,,,
SHORT_20_60,5,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.1065465636774815,-0.05487919047631484,-0.4339134735421375,2.6581263795856116,25,0,0.5416666666666666,0.021222818554469253,0.0,,,
SHORT_20_60,5,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,2.5142197431707496,0.8722939436989332,-0.27808637222055266,3.2547721286956297,26,0,0.7916666666666666,0.013044920039613439,0.0,,,
SHORT_20_60,5,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,2.468632227283982,0.8601343695961718,-0.2787906845045661,3.2547721286956297,26,0,0.7916666666666666,0.026089840079226878,0.0,,,
SHORT_20_60,5,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,0.09535722095392041,0.04668790970211667,-0.3345151730502651,0.9030101586866199,8,0,0.5833333333333334,0.003604873887455316,0.0,,,
SHORT_20_60,5,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,0.09141235228366607,0.04479766813227748,-0.33484506146867365,0.9030101586866199,8,0,0.5833333333333334,0.007209747774910632,0.0,,,
SHORT_20_60,5,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,2.5569283096660076,0.8836141188347446,-0.3244786012540838,2.0382234446995215,19,0,0.6666666666666666,0.008169070155343322,0.0,,,
SHORT_20_60,5,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,2.527967749610259,0.8759454246390608,-0.3246192895363226,2.0382234446995215,19,0,0.6666666666666666,0.016338140310686644,0.0,,,
