window_end,window_months,strategy_cagr,benchmark_cagr,cagr_spread,strategy_vol,benchmark_vol,strategy_mdd,benchmark_mdd
2020-02,36,0.15049882209696075,0.09864988074299808,0.051848941353962674,0.1799279730426011,0.13031841811772826,-0.13282872282087932,-0.13532099886114834
2020-03,36,0.12176603149002152,0.050434879347464046,0.07133115214255747,0.1854136560129342,0.15138753076334338,-0.14300239652114788,-0.19447688715318667
2020-04,36,0.17866678020861637,0.08954482620642867,0.0891219540021877,0.2111921264404202,0.16696010641828513,-0.14300239652114777,-0.19447688715318656
2020-05,36,0.17553634934247353,0.10142367894776827,0.07411267039470526,0.21073047752028806,0.1684746515209808,-0.143002396521148,-0.19447688715318667
2020-06,36,0.21263254759047934,0.10555227460037742,0.10708027299010192,0.2112496402793764,0.16853582653180663,-0.14300239652114777,-0.19447688715318667
2020-07,36,0.21022136498621613,0.11922619549405322,0.09099516949216291,0.21035095447421268,0.17083069638702988,-0.14300239652114788,-0.19447688715318678
2020-08,36,0.23812974844646861,0.14357117691219456,0.09455857153427405,0.21225988953334377,0.17412740855151823,-0.143002396521148,-0.19447688715318656
2020-09,36,0.2083928582817347,0.12163263587484718,0.08676022240688752,0.2169450796807597,0.17641843071425792,-0.14300239652114766,-0.19447688715318678
2020-10,36,0.1769864856851293,0.10363047770692968,0.07335600797819963,0.2183832538775234,0.17744277981377704,-0.14300239652114788,-0.19447688715318667
2020-11,36,0.22776512353483236,0.130871142093977,0.09689398144085537,0.2284883002754808,0.1861517450878714,-0.14300239652114788,-0.19447688715318656
2020-12,36,0.25048407032102404,0.1400775285629905,0.11040654175803355,0.2306953148040052,0.18672588416600477,-0.14300239652114777,-0.19447688715318656
2021-01,36,0.18493535723119425,0.11561504945629908,0.06932030777489517,0.20954795502231724,0.18530271963266037,-0.143002396521148,-0.19447688715318667
2021-02,36,0.18666216418463843,0.13984681708710633,0.0468153470975321,0.2095140264442569,0.1834261558474364,-0.14300239652114788,-0.19447688715318656
2021-03,36,0.1972362377592196,0.16760878652313238,0.029627451236087232,0.20859502773911354,0.18283221909622274,-0.14300239652114788,-0.19447688715318656
2021-04,36,0.20005032148466206,0.18580943895974378,0.014240882524918286,0.20860798296980687,0.18408257230451344,-0.14300239652114777,-0.19447688715318656
2021-05,36,0.21872064230733046,0.1789227936938158,0.03979784861351465,0.20936045303530165,0.1840827284824415,-0.14300239652114788,-0.19447688715318667
2021-06,36,0.2380343681080106,0.18540306230004,0.052631305807970596,0.21247699210837595,0.18404115401575985,-0.14300239652114777,-0.19447688715318645
2021-07,36,0.2503066389627031,0.18056948210084922,0.06973715686185389,0.21201033276512837,0.1836819565344994,-0.14300239652114777,-0.19447688715318667
2021-08,36,0.24452240451722917,0.17974523949172982,0.06477716502549935,0.21136708679614868,0.18361920892151334,-0.14300239652114788,-0.19447688715318656
2021-09,36,0.2167595277425951,0.15883342798743172,0.057926099755163385,0.21517612577689627,0.18700738184727378,-0.14300239652114788,-0.19447688715318656
2021-10,36,0.270612592141934,0.21395909922763368,0.05665349291430033,0.21210788514165252,0.18308697386535405,-0.14300239652114777,-0.19447688715318667
2021-11,36,0.2834619236185234,0.20330419891544427,0.08015772470307914,0.21211282592303884,0.18368490776114932,-0.143002396521148,-0.19447688715318667
2021-12,36,0.32754448793220736,0.25968826310674675,0.06785622482546061,0.20250642020182053,0.17345221713694642,-0.143002396521148,-0.19447688715318667
2022-01,36,0.2519749209866389,0.20578318392327222,0.046191737063366656,0.2173053140099296,0.17479693766913626,-0.14300239652114788,-0.19447688715318656
2022-02,36,0.2474433207588791,0.18117342337694486,0.06626989738193423,0.2170123998622322,0.1765676440020936,-0.14300239652114788,-0.19447688715318656
2022-03,36,0.2605137329338687,0.18866310601315783,0.07185062692071087,0.21844361120728123,0.1770338497335688,-0.14300239652114777,-0.19447688715318667
2022-04,36,0.23914288854705168,0.1375328622772054,0.10161002626984628,0.22127863329924358,0.18612959112004526,-0.14300239652114788,-0.19447688715318656
2022-05,36,0.3070141409948757,0.16366968765090162,0.14334445334397405,0.20756722535172997,0.1807135001763955,-0.14300239652114777,-0.19447688715318645
2022-06,36,0.185090558530022,0.10568824909941066,0.07940230943061133,0.23511878004148762,0.18593638489106515,-0.20468786476133993,-0.19981330218516324
2022-07,36,0.23723180061179638,0.1329554395480288,0.10427636106376759,0.24568538589740055,0.1919030554070936,-0.20468786476133993,-0.19981330218516324
2022-08,36,0.2472972452413369,0.12363840691685124,0.12365883832448565,0.24539348177094406,0.19363161108453184,-0.20468786476133982,-0.19981330218516347
2022-09,36,0.20794208141132242,0.0809218764385462,0.12702020497277622,0.2544429587126415,0.20258449333823814,-0.20468786476133993,-0.2392718238921986
2022-10,36,0.2802193818001304,0.1013904523298641,0.1788289294702663,0.27272297548118407,0.2068151982781304,-0.20468786476133982,-0.2392718238921986
2022-11,36,0.2982316592362233,0.10821921777305876,0.19001244146316454,0.2724815769986447,0.2079630568303796,-0.20468786476133993,-0.2392718238921987
2022-12,36,0.25605799052037836,0.07618475778530387,0.1798732327350745,0.27616463932004975,0.21128700783016566,-0.20468786476133982,-0.23927182389219848
2023-01,36,0.31293259259076867,0.09843507071868185,0.21449752187208682,0.27394909046884486,0.21357601395444656,-0.2046878647613397,-0.2392718238921986
2023-02,36,0.31863928040135003,0.1195090141354298,0.19913026626592023,0.27316573473051403,0.20807474998383704,-0.20468786476133993,-0.23927182389219848
2023-03,36,0.3442308550506943,0.18469726391871744,0.15953359113197685,0.2686795715552851,0.19215962489202917,-0.2046878647613397,-0.2392718238921986
2023-04,36,0.2528226346963367,0.1444474631768362,0.10837517151950049,0.2543141515451393,0.18045201712248662,-0.20468786476134004,-0.23927182389219848
2023-05,36,0.2367996676316888,0.1285596778856437,0.1082399897460451,0.25408401012069565,0.17929556006177363,-0.20468786476133993,-0.23927182389219848
2023-06,36,0.24704549282080013,0.1456949384902717,0.10135055433052842,0.25623992175317706,0.1819028472308781,-0.20468786476134004,-0.2392718238921987
2023-07,36,0.23137257054281335,0.13618181731734835,0.095190753225465,0.2530784240440597,0.1802467702502358,-0.20468786476133993,-0.2392718238921987
2023-08,36,0.20307704502966595,0.10486364243124391,0.09821340259842204,0.2515515983110812,0.17761624837685946,-0.20468786476133982,-0.2392718238921986
2023-09,36,0.22232145736207864,0.10102772036974472,0.12129373699233392,0.24815887359576996,0.1786148162836864,-0.20468786476133982,-0.2392718238921988
2023-10,36,0.2252783979941535,0.10224025345391996,0.12303814454023354,0.24766819238548893,0.17841220009817652,-0.20468786476133982,-0.2392718238921986
2023-11,36,0.20922867996301364,0.09643286397446671,0.11279581598854693,0.2419581890066011,0.17534156680290647,-0.20468786476133993,-0.2392718238921986
2023-12,36,0.20488512831247596,0.09945780120122527,0.10542732711125069,0.24112997741862924,0.175884016053014,-0.2046878647613397,-0.2392718238921986
2024-01,36,0.22989277130062802,0.10904411900672817,0.12084865229389985,0.24295692650162473,0.17554333745946482,-0.20468786476133993,-0.23927182389219848
2024-02,36,0.24096688992098136,0.11774504951036957,0.1232218404106118,0.24323632051039118,0.17695395178524087,-0.20468786476133982,-0.2392718238921987
2024-03,36,0.25613950889942716,0.11320135183951807,0.1429381570599091,0.2435622668478812,0.17624811622669043,-0.2046878647613397,-0.2392718238921987
2024-04,36,0.24991620296016692,0.07932467184838798,0.17059153111177894,0.24371844829147624,0.17672809414277244,-0.20468786476133993,-0.2392718238921986
2024-05,36,0.23900886905202534,0.09483233890223097,0.14417653014979437,0.2430782234493466,0.17845395059265734,-0.20468786476133982,-0.2392718238921986
2024-06,36,0.21494306515373274,0.09940105689200318,0.11554200826172956,0.2402775307583987,0.1789422876631625,-0.20468786476133982,-0.2392718238921986
2024-07,36,0.20142672250821514,0.09498188241501682,0.10644484009319832,0.24074707590898128,0.17872523950088479,-0.2046878647613397,-0.2392718238921986
2024-08,36,0.20324208324812654,0.0927108028575705,0.11053128039055604,0.24091414245177803,0.17850722356485452,-0.2046878647613397,-0.23927182389219848
2024-09,36,0.2290793112503473,0.11795304560775222,0.11112626564259509,0.23758462852524984,0.17556769154327656,-0.20468786476133982,-0.2392718238921987
2024-10,36,0.2001950111141595,0.08970570140886314,0.11048930970529636,0.23596108790334278,0.1722734588605648,-0.20468786476133993,-0.23927182389219837
2024-11,36,0.2246636390828396,0.1139414043051632,0.1107222347776764,0.2407864639665021,0.17447711171030975,-0.20468786476133993,-0.2392718238921986
2024-12,36,0.20011780779638322,0.08840820691148954,0.11170960088489368,0.24374023191182428,0.17422843782554917,-0.18287526725584957,-0.20246994592948386
2025-01,36,0.28132015772599983,0.11807828558125144,0.1632418721447484,0.23280933600203305,0.1706890291902919,-0.18287526725584957,-0.20246994592948386
2025-02,36,0.2747209219243647,0.12450136900401931,0.1502195529203454,0.23279421258401523,0.1696087672051668,-0.18287526725584957,-0.20246994592948386
2025-03,36,0.24217040235368636,0.08972879400374922,0.15244160834993714,0.2323550159870546,0.1731121706790753,-0.18287526725584957,-0.12947580732442365
2025-04,36,0.26889477193472544,0.12035643991338052,0.14853833202134492,0.22951438724611267,0.16381989066790525,-0.18287526725584957,-0.12947580732442376
2025-05,36,0.25897007401561045,0.14249193461113285,0.1164781394044776,0.22916216559257213,0.16647484988272912,-0.09820327090415548,-0.12947580732442376
2025-06,36,0.3655418134341559,0.1955440252503149,0.16999778818384104,0.1945832842815086,0.1580813730553245,-0.09820327090415548,-0.12947580732442376
2025-07,36,0.30718239981656925,0.16979426167326572,0.13738813814330353,0.18306810540297933,0.1515800747210849,-0.09820327090415548,-0.09244592114023042
2025-08,36,0.3262423092261384,0.19420937415505657,0.13203293507108183,0.18499299575219366,0.14806086711948038,-0.06418529996981603,-0.08325822739561528
2025-09,36,0.3988346324526655,0.24792885896504036,0.15090577348762513,0.1707229508919776,0.13373185906013224,-0.06418529996981592,-0.08325822739561539
2025-10,36,0.31504244013355054,0.22542865313964322,0.08961378699390732,0.14309165832792362,0.1286263940148398,-0.06418529996981592,-0.08325822739561528
2025-11,36,0.306390142660097,0.20430939464434572,0.10208074801575129,0.1427266571255632,0.12693297598191308,-0.06418529996981592,-0.08325822739561517
2025-12,36,0.32778676992699185,0.228700597134593,0.09908617279239884,0.13624281023011683,0.11953915849571656,-0.06418529996981559,-0.08325822739561517
2026-01,36,0.3368916847034795,0.20985948367653795,0.12703220102694157,0.13979932534790332,0.11651827042184833,-0.04832979840794138,-0.08325822739561539
2026-02,36,0.37273825527639715,0.2166474268442098,0.15609082843218736,0.13931503818217122,0.11487198379403922,-0.04623830483138669,-0.08325822739561517
2026-03,36,0.3818911978697641,0.18185268890915807,0.20003850896060604,0.13799335385067224,0.12040400927932603,-0.04623830483138669,-0.08325822739561539
2026-04,36,0.41825072250911277,0.21543017343716198,0.2028205490719508,0.1320745260305539,0.13124750387646597,-0.04623830483138669,-0.08325822739561528
2026-05,36,0.40115896818774055,0.2344910352424716,0.16666793294526894,0.13594595621429947,0.1326046714092564,-0.04623830483138669,-0.0832582273956155
2026-06,36,0.3990234054698847,0.20476105483392204,0.19426235063596264,0.13515541201773376,0.1306711480876373,-0.04623830483138669,-0.08325822739561528
2026-07,36,0.3686090392126804,0.19203386585984883,0.17657517335283157,0.1358839212543698,0.13061454705021133,-0.04623830483138658,-0.0757899316873828
2026-08,36,0.36574470464521713,0.20917499388040306,0.15656971076481407,0.13638259429451527,0.12939411151956903,-0.04623830483138658,-0.07578993168738268
2026-09,36,0.38177139724130327,0.2305963341315953,0.15117506310970796,0.1344162202156853,0.12395394292951373,-0.04623830483138669,-0.07578993168738268
2026-09,36,0.40647822569827174,0.24132145673957983,0.1651567689586919,0.1303258192438709,0.12199596363947973,-0.04623830483138669,-0.07578993168738257
