date,effective_n,top1,top5,top10,n_gt_1pct,n_gt_2pct,n_gt_5pct
2023-01-06,41.47508295880469,0.06102856104104622,0.22377591045578532,0.3719164200140678,36,20,1
2023-01-09,42.94620514972452,0.05476843298904112,0.21589748118780044,0.35748255854604366,36,21,1
2023-01-10,43.32923479467121,0.044229810692784546,0.20891072708823605,0.356706289879394,35,20,0
2023-01-11,42.79893836172375,0.045519204477320656,0.2189022375944645,0.36516141877002334,35,18,0
2023-01-12,43.09701782123345,0.046004187240353316,0.2078702414061272,0.3647482109627639,35,21,0
2023-01-13,42.38253021634892,0.04653620954449068,0.20767533212812916,0.3667389431661358,34,21,0
2023-01-17,42.63227433568937,0.04649742381208709,0.20652037008008828,0.36688789539837013,32,22,0
2023-01-18,43.21051876650072,0.046198528282688944,0.19551896844831473,0.35291137346907414,34,21,0
2023-01-19,43.04989873722299,0.05155511266322271,0.2013307393973909,0.3562764078930093,34,20,1
2023-01-20,41.60659101848177,0.05873148464010168,0.2139366096969641,0.3669934153534219,33,20,1
2023-01-23,41.67799605827494,0.05814396613656332,0.21518944115073532,0.364536387704928,32,20,1
2023-01-24,41.29948600873042,0.058851364714639184,0.21818004254839685,0.3766891040649922,34,18,1
2023-01-25,43.06905153342023,0.05194566329042592,0.21274396392005535,0.3667758186364499,36,19,1
2023-01-26,42.435139907059316,0.06105421727760928,0.22304696137248403,0.3681729850465007,34,19,1
2023-01-27,43.391988514057424,0.05260698040860222,0.21656707335468903,0.36759638852260373,35,17,1
2023-01-30,44.86979569884146,0.05040279523953107,0.20537101608535616,0.3516712877735545,35,18,1
2023-01-31,44.27014382247961,0.05175292966226864,0.21024387958841756,0.3469234207639188,36,20,1
2023-02-01,45.09717923033161,0.04967576259340911,0.20202968201464144,0.34893781132987217,35,18,0
2023-02-02,43.638153108690645,0.051439053634163345,0.21503151594668893,0.3732942334469291,36,15,1
2023-02-03,43.8366492641998,0.05008725568990483,0.2151505647177349,0.35472847816759384,34,17,1
2023-02-06,43.487401039306214,0.05180614987989699,0.22193197648592222,0.3626454109401425,35,16,2
2023-02-07,43.406017069846285,0.0520484323098453,0.218059603577032,0.36486241236141015,33,18,1
2023-02-08,43.93807276451406,0.05047815228179811,0.21653935230863608,0.36175633997047263,33,19,1
2023-02-09,45.049064831697066,0.05039948194105724,0.21195875855420318,0.3593385407466664,37,13,1
2023-02-10,45.81616186394485,0.0483468909939373,0.19875633424073738,0.3408929774447705,37,19,0
2023-02-13,46.085775702871,0.04410731140679721,0.19891716151093333,0.3457394345202327,37,18,0
2023-02-14,44.71927322574098,0.0474718426169625,0.20022050076275316,0.3580178294414893,35,18,0
2023-02-15,43.51811753036837,0.049422452231586284,0.21366940923650884,0.36401702398985486,35,18,0
2023-02-16,43.4576314886141,0.052247623314924094,0.21665481850060797,0.36180951249886995,36,17,1
2023-02-17,43.36329932248383,0.055466074196174366,0.21448875528903785,0.3618428749578722,36,17,1
2023-02-21,44.314379261490906,0.05585345567453568,0.2059178696465999,0.35627611297167733,34,18,1
2023-02-22,45.24775636893745,0.05181168213571915,0.20384881305686622,0.35564410904838734,35,15,1
2023-02-23,44.57068770276412,0.05412317127704877,0.21060193389623993,0.35720943252645765,36,15,1
2023-02-24,45.09515498238933,0.050455637055355856,0.19892750900912148,0.34947081595997254,36,16,1
2023-02-27,43.17204906582048,0.05431748440803737,0.21661099642458304,0.36143435013130715,35,18,2
2023-02-28,42.66621845974545,0.054715756150595665,0.21348542448975316,0.36933603143835075,33,18,1
2023-03-01,45.64198320426892,0.05401081973774744,0.19480685832106737,0.3430959875507544,36,17,1
2023-03-02,47.63767732206069,0.04098332908083122,0.18894284879894474,0.330257848839822,37,20,0
2023-03-03,47.56019029446427,0.04512681608183319,0.19125143165033628,0.3359488404964415,34,18,0
2023-03-06,44.6540666534139,0.052811339004268154,0.20126035371627127,0.35106361986633067,34,19,1
2023-03-07,45.683764847361054,0.04555724136607733,0.19973825004924742,0.3494041010271524,35,17,0
2023-03-08,45.89360224116277,0.04343520655153564,0.20040648593849397,0.3475959773770525,34,19,0
2023-03-09,46.31600463384687,0.04668581220304389,0.202829802181133,0.34747826305108875,36,16,0
2023-03-10,45.99241986530381,0.04729373976311302,0.20585368791673714,0.34892140859803905,37,18,0
2023-03-13,44.8976856719063,0.0489997766691058,0.20706280822037712,0.35415862305498974,36,18,0
2023-03-14,45.137506035370635,0.049089762000016635,0.20441794442992828,0.3539522610052391,38,16,0
2023-03-15,44.56019788567657,0.054267311116582805,0.2101366485981444,0.35309833034951976,36,17,1
2023-03-16,44.97862727543067,0.049801665330609146,0.20094002870438207,0.35179302043669325,36,18,0
2023-03-17,44.40521623125647,0.06023960216624544,0.20407182672578617,0.3506420523256423,35,18,1
2023-03-20,43.57630923464774,0.05558285589939788,0.21048774538641976,0.3580986231813195,37,16,1
2023-03-21,43.340706664726476,0.058948133487278426,0.21411821229191622,0.36110194497667647,39,16,1
2023-03-22,44.15344126309637,0.057369166937384516,0.20661089626621387,0.35397734338751347,36,17,1
2023-03-23,43.82590026358789,0.05186963082794417,0.21825955603357752,0.36771924493180386,39,17,2
2023-03-24,42.81944910749197,0.052873366165573275,0.22323077965316943,0.3697293170404173,36,16,2
2023-03-27,43.081625344433796,0.05711724121824304,0.2297319117027018,0.3759636669231043,38,14,2
2023-03-28,43.13037510469907,0.05323168439537019,0.22494832812889756,0.37358311095262503,37,16,2
2023-03-29,44.66994267667556,0.05335414027407075,0.2135424842945663,0.35686161083120777,37,16,1
