horizon_skill_beta,uncertainty_z,entry_hurdle_bps,sparsity_bps,rebalance_extra_edge_bps,cagr_20bps,robust_excess_cagr_20bps,excess_vs_spy_20bps,excess_vs_qqq_20bps,excess_vs_uew_20bps,cagr_40bps,robust_excess_cagr_40bps,max_drawdown_20bps,annual_turnover_20bps,median_holdings_20bps,max_holdings_20bps,median_max_name_weight_20bps,p95_max_name_weight_20bps,mean_cash_weight_20bps,execution_blocked_rate_20bps,target_deviation_rate_20bps,qualified,return_first_rank
0.75,0.5,100.0,250.0,50.0,0.018805274820175022,-0.23035077218318833,-0.007560742220400263,0.09206754797176275,-0.23035077218318833,0.009098415499878332,-0.24005763150348502,-0.03825977685507498,4.78562563082102,140.0,172,0.14849639343082485,0.24894778793146796,0.0020496615892339476,0.4916774386613293,0.9826389013112828,False,49
0.0,0.0,0.0,0.0,50.0,0.018784670405368686,-0.23037137659799467,-0.007581346635206598,0.09204694355695642,-0.23037137659799467,0.011334019252694949,-0.2378220277506684,-0.03243742918832926,3.669227877887692,145.0,168,0.15304659051430064,0.2451084760112813,0.002060096256185141,0.49484177123810125,0.9888756920093004,False,50
0.0,0.0,100.0,0.0,50.0,0.018784670405368686,-0.23037137659799467,-0.007581346635206598,0.09204694355695642,-0.23037137659799467,0.011334019252694949,-0.2378220277506684,-0.03243742918832926,3.669227877887692,145.0,168,0.15304659051430064,0.2451084760112813,0.002060096256185141,0.49484177123810125,0.9888756920093004,False,51
0.0,0.0,250.0,0.0,50.0,0.018784670405368686,-0.23037137659799467,-0.007581346635206598,0.09204694355695642,-0.23037137659799467,0.011334019252694949,-0.2378220277506684,-0.03243742918832926,3.669227877887692,145.0,168,0.15304659051430064,0.2451084760112813,0.002060096256185141,0.49484177123810125,0.9888756920093004,False,52
0.0,0.5,0.0,0.0,50.0,0.018784670405368686,-0.23037137659799467,-0.007581346635206598,0.09204694355695642,-0.23037137659799467,0.011334019252694949,-0.2378220277506684,-0.03243742918832926,3.669227877887692,145.0,168,0.15304659051430064,0.2451084760112813,0.002060096256185141,0.49484177123810125,0.9888756920093004,False,53
0.0,0.5,100.0,0.0,50.0,0.018784670405368686,-0.23037137659799467,-0.007581346635206598,0.09204694355695642,-0.23037137659799467,0.011334019252694949,-0.2378220277506684,-0.03243742918832926,3.669227877887692,145.0,168,0.15304659051430064,0.2451084760112813,0.002060096256185141,0.49484177123810125,0.9888756920093004,False,54
0.0,0.5,250.0,0.0,50.0,0.018784670405368686,-0.23037137659799467,-0.007581346635206598,0.09204694355695642,-0.23037137659799467,0.011334019252694949,-0.2378220277506684,-0.03243742918832926,3.669227877887692,145.0,168,0.15304659051430064,0.2451084760112813,0.002060096256185141,0.49484177123810125,0.9888756920093004,False,55
0.0,0.0,0.0,250.0,50.0,0.018630154825681755,-0.2305258921776816,-0.00773586221489353,0.09189242797726949,-0.2305258921776816,0.010199606387166993,-0.23895644061619636,-0.03414481393972868,4.154472027400237,143.0,170,0.15201469639077397,0.24701549281544163,0.002054500988209692,0.4936490516649051,0.9865274038299111,False,56
0.0,0.0,100.0,250.0,50.0,0.018630154825681755,-0.2305258921776816,-0.00773586221489353,0.09189242797726949,-0.2305258921776816,0.010199606387166993,-0.23895644061619636,-0.03414481393972868,4.154472027400237,143.0,170,0.15201469639077397,0.24701549281544163,0.002054500988209692,0.4936490516649051,0.9865274038299111,False,57
0.0,0.0,250.0,250.0,50.0,0.018630154825681755,-0.2305258921776816,-0.00773586221489353,0.09189242797726949,-0.2305258921776816,0.010199606387166993,-0.23895644061619636,-0.03414481393972868,4.154472027400237,143.0,170,0.15201469639077397,0.24701549281544163,0.002054500988209692,0.4936490516649051,0.9865274038299111,False,58
