date,nav,net_return,turnover,cost_fraction,holdings,cash_weight,max_name_weight,rebalance_scheduled,requested_trade_notional,executed_trade_notional,blocked_requested_notional,target_deviation_notional,blocked_trade_names,partial_execution,full_skip,expected_incremental_return
2021-04-06,1.0320140631243493,0.0021505057365127644,0.0,0.0,119,0.0036980669548603382,0.16171752282564003,0,0.0,0.0,0.0,0.0,0,0,0,-0.0005084985654912593
2021-04-07,1.032011738651933,-2.252365059129957e-06,0.0,0.0,119,0.003698075284275894,0.16159130690059026,0,0.0,0.0,0.0,0.0,0,0,0,-0.0006290742568400953
2021-04-08,1.035253883305476,0.003141577301996712,0.0,0.0,119,0.0036864938787823614,0.16127452680319762,0,0.0,0.0,0.0,0.0,0,0,0,-0.0006560277945412862
2021-04-09,1.0370413230278432,0.001726571376539976,0.0,0.0,119,0.0036801398546476628,0.16124851132190957,0,0.0,0.0,0.0,0.0,0,0,0,-0.001275901863413686
2021-04-12,1.0330635157866386,-0.0038357268441249204,0.0,0.0,119,0.0036943102195272277,0.16009894726030713,0,0.0,0.0,0.0,0.0,0,0,0,-0.0012402224473434488
2021-04-13,1.0355644003017477,0.0024208429364624973,0.0,0.0,119,0.003685388472874549,0.15958615089431216,0,0.0,0.0,0.0,0.0,0,0,0,-0.0012943537163506804
2021-04-14,1.0341967809282864,-0.0013206512053357544,0.0,0.0,119,0.0036902620218617252,0.15979718724225292,0,0.0,0.0,0.0,0.0,0,0,0,-0.0010068652564082976
2021-04-15,1.0392550007317949,0.00489096455992466,0.0,0.0,119,0.0036723009281686737,0.15901942885140125,0,0.0,0.0,0.0,0.0,0,0,0,-0.0011777577073531604
2021-04-16,1.0419891367807899,0.002630861575907417,0.0,0.0,119,0.0036626649636503843,0.1587275485821761,0,0.0,0.0,0.0,0.0,0,0,0,-0.0010133956574743857
2021-04-19,1.038453236693889,-0.003393413579939053,0.0,0.0,119,0.0036751362208102076,0.15926801081291855,0,0.0,0.0,0.0,0.0,0,0,0,-0.0008855225228978951
2021-04-20,1.0358466170701897,-0.0025100982226200497,0.0,0.0,119,0.003684384387512752,0.15961204798058476,0,0.0,0.0,0.0,0.0,0,0,0,-0.0006830580773668083
2021-04-21,1.0390922004353094,0.0031332663655354587,0.0,0.0,119,0.0036728762877754925,0.15913864652231477,0,0.0,0.0,0.0,0.0,0,0,0,-0.0007131973385383243
2021-04-22,1.0374995360522141,-0.0015327459704037594,0.0,0.0,119,0.0036785145160770816,0.1594144147377709,0,0.0,0.0,0.0,0.0,0,0,0,-0.0003938681239553598
2021-04-23,1.0380278220689279,0.0005091915691104454,0.0,0.0,119,0.003676642400763978,0.15939621285127328,0,0.0,0.0,0.0,0.0,0,0,0,-0.0004753998757488539
2021-04-26,1.0399774188506754,0.0018781739181727986,0.0,0.0,119,0.0036697499720802023,0.1589717776484154,1,0.0,0.0,0.0,0.0,0,0,0,0.000543927757019835
2021-04-27,1.0377935914132725,-0.002099879668364668,0.17495309576265058,0.0003499061915253012,135,0.0,0.18523113597756197,0,0.34990619152530117,0.34990619152530117,0.0,0.0,0,0,0,-0.0005684293732138835
2021-04-28,1.0406948166995704,0.002795570632062816,0.0,0.0,135,0.0,0.18473663172492796,0,0.0,0.0,0.0,0.0,0,0,0,-0.00014157767006308343
2021-04-29,1.040814237695507,0.0001147512162260611,0.0,0.0,135,0.0,0.18458419105925392,1,0.0,0.0,0.0,0.0,0,0,0,0.0015114919546789238
2021-04-30,1.038696256620644,-0.002034927077431692,0.10723830212886998,0.00021447660425773997,141,1.1102230246251565e-16,0.1887232083314888,1,0.21447660425773998,0.21447660425773996,0.0,2.234066339042162e-16,0,0,0,0.0007414880218493396
2021-05-03,1.04140632676659,0.0026091074543421744,0.05715808719981074,0.00011431617439962149,143,0.0,0.19192144877709055,0,0.11431617439962148,0.11431617439962148,0.0,0.0,0,0,0,-0.00046082145751971123
2021-05-04,1.0393960505066127,-0.0019303476542330555,0.0,0.0,143,0.0,0.19236858712429092,0,0.0,0.0,0.0,0.0,0,0,0,-0.00016863305547860677
2021-05-05,1.0399392494344613,0.0005226101519086868,0.0,0.0,143,0.0,0.19219219883023383,0,0.0,0.0,0.0,0.0,0,0,0,-0.0002676521593848242
2021-05-06,1.0404597748332451,0.0005005344293591563,0.0,0.0,143,0.0,0.19209604814439368,1,0.0,0.0,0.0,0.0,0,0,0,0.0009053364610053127
2021-05-07,1.044769476167995,0.004142112399723175,0.14805865384716893,0.0002961173076943379,148,0.0,0.19568297584531688,1,0.29611730769433786,0.29611730769433786,0.0,0.0,0,0,0,0.0014270160229709846
2021-05-10,1.043600211556405,-0.0011191603873026423,0.08796416451202493,0.00017592832902404987,154,0.0,0.19907670525442714,1,0.17592832902404987,0.17592832902404987,0.0,0.0,0,0,0,0.0003435906595354759
2021-05-11,1.0403152992037943,-0.0031476731378883294,0.066931321571533,0.000133862643143066,152,0.0,0.18845578981646202,0,0.133862643143066,0.133862643143066,0.0,0.0,0,0,0,2.7355817087245074e-05
2021-05-12,1.0340061391790165,-0.006064661386414816,0.0,0.0,152,0.0,0.1896056840873916,1,0.0,0.0,0.0,0.0,0,0,0,0.009514953846043011
2021-05-13,1.0369902582967034,0.0028859781432790665,0.05526671544361417,0.00011053343088722834,152,0.0,0.1890391634267404,1,0.4254179256414033,0.11053343088722833,0.1890391634267404,0.37807832685348086,1,1,0,0.009297831286719616
2021-05-14,1.0413508443484965,0.00420504051692383,0.04372937422509182,8.745874845018364e-05,154,0.0,0.1882311108504274,1,0.4131112418236899,0.08745874845018364,0.1882311108504274,0.3764622217008547,1,1,0,0.010289591934660227
2021-05-17,1.041663266448324,0.0003000161775670307,0.07033058896026563,0.00014066117792053127,149,1.1102230246251565e-16,0.1881481865409117,1,0.407455784350471,0.14066117792053126,0.1881481865409117,0.3762963730818236,1,1,0,0.008918735668973967
2021-05-18,1.0404964393767628,-0.0011201576451281836,0.06704976997202103,0.00013409953994404205,154,0.0,0.18833391963557203,1,0.42178040918559373,0.13409953994404206,0.18833391963557203,0.37666783927114406,1,1,0,0.011053869695694963
2021-05-19,1.039668844358765,-0.0007953847669999181,0.08281234325086273,0.00016562468650172546,147,1.1102230246251565e-16,0.18845261923181297,1,0.44145577457895757,0.16562468650172546,0.18845261923181297,0.3769052384636262,1,1,0,0.008910352412854495
2021-05-20,1.0440884783677002,0.004251001684734801,0.07299285876938941,0.0001459857175387788,149,0.0,0.18762750300957606,1,0.4381878311402553,0.14598571753877881,0.18762750300957606,0.3752550060191522,1,1,0,0.00961630455977409
2021-05-21,1.0431946629559996,-0.0008560724787405327,0.04541099496260164,9.082198992520328e-05,147,0.0,0.18777120806991657,1,0.4020112690047055,0.09082198992520328,0.18777120806991657,0.37554241613983314,1,1,0,0.009513559603284217
2021-05-24,1.044628242196542,0.001374220259601655,0.056380793428647664,0.00011276158685729533,153,1.1102230246251565e-16,0.18749237886497136,1,0.40310390819100744,0.11276158685729533,0.18749237886497136,0.3749847577299427,1,1,0,0.010281529445251998
2021-05-25,1.0432178227792412,-0.0013501639725297387,0.05860261491613289,0.00011720522983226578,151,0.0,0.18772386177256412,1,0.41780326286230957,0.11720522983226578,0.18772386177256412,0.3754477235451282,1,1,0,0.009697776004576822
2021-05-26,1.0432903451366844,6.951794329013161e-05,0.06321549933662468,0.00012643099867324937,163,1.1102230246251565e-16,0.18768708003745907,1,0.41793674783385487,0.12643099867324936,0.18768708003745907,0.37537416007491836,1,1,0,0.009872135282980928
2021-05-27,1.0437182646032812,0.00041016335346300004,0.03876069356034614,7.752138712069229e-05,162,0.0,0.1875955854402509,1,0.39964185547857256,0.07752138712069229,0.1875955854402509,0.3751911708805018,1,1,0,0.009991678470475539
2021-05-28,1.0443664554538739,0.0006210400570492158,0.06560021309780195,0.00013120042619560392,156,0.0,0.1874545560313169,1,0.41981667072275786,0.1312004261956039,0.1874545560313169,0.3749091120626338,1,1,0,0.009546095673471928
2021-06-01,1.0458609253287834,0.0014309822640368175,0.03950091579975965,7.90018315995193e-05,154,0.0,0.1871719070986646,1,0.4004054255522005,0.0790018315995193,0.19810463267900083,0.3743438141973291,2,1,0,0.010504844487246432
2021-06-02,1.0475779942142887,0.0016417755400561784,0.06288266648844655,0.00012576533297689311,158,1.1102230246251565e-16,0.18684161536746952,1,0.44691663983900115,0.1257653329768931,0.21108275615553548,0.422165512311071,2,1,0,0.011170627867231319
2021-06-03,1.0463914529570078,-0.0011326519493861653,0.03796321593467472,7.592643186934945e-05,157,1.1102230246251565e-16,0.18703927955488955,1,0.4464146527837656,0.07592643186934944,0.2113060656221755,0.4226121312443512,2,1,0,0.011563308279624148
2021-06-04,1.0498930477119321,0.0033463525958943308,0.055488432309165774,0.00011097686461833155,149,0.0,0.1863947798666163,1,0.48262507011477185,0.11097686461833155,0.2105779474763623,0.4211558949527246,2,1,0,0.011849570897671122
2021-06-07,1.0492332865508132,-0.0006284079721804448,0.0547927846782083,0.0001095855693564166,154,0.0,0.18649154646308125,1,0.43710233457937053,0.1095855693564166,0.21068726873140198,0.42137453746280396,2,1,0,0.013979411295065953
2021-06-08,1.0486244130321904,-0.0005803032809074127,0.09316512399343287,0.00018633024798686573,143,0.0,0.18656506176442592,1,0.5660268867712013,0.18633024798686573,0.21077032202976337,0.4215406440595268,2,1,0,0.010627491952015235
2021-06-09,1.049536640966993,0.0008699281873143505,0.05019244801912944,0.00010038489603825888,144,0.0,0.1863841925872948,1,0.4552995742338056,0.10038489603825888,0.21056598658587775,0.4211319731717555,2,1,0,0.01131526820886805
2021-06-10,1.052818994769872,0.003127431358523003,0.028788815404830928,5.757763080966186e-05,144,0.0,0.18579240802403543,1,0.43459581278476794,0.057577630809661856,0.20989742291275057,0.4197948458255012,2,1,0,0.01062582114495211
2021-06-11,1.0510469033859784,-0.0016831871315933222,0.03239562297888757,6.479124595777514e-05,145,0.0,0.18609360065632663,1,0.43915356241813214,0.06479124595777513,0.21023769277625357,0.420475385552507,2,1,0,0.010462106720340994
2021-06-14,1.0536497708122559,0.0024764522095943597,0.03509171956808499,7.018343913616998e-05,150,0.0,0.18562085878155496,1,0.4483369402083895,0.07018343913616998,0.20970361658728098,0.41940723317456197,2,1,0,0.012178553364104326
2021-06-15,1.0519122779606025,-0.001649023138223571,0.0566576727305044,0.00011331534546100881,148,1.1102230246251565e-16,0.18590638902686626,1,0.47093081936040704,0.1133153454610088,0.21002619199976358,0.42005238399952743,2,1,0,0.011346512444676965
2021-06-16,1.0496615200656176,-0.002139682121924169,0.04068973620225596,8.137947240451192e-05,149,1.1102230246251565e-16,0.18628986114840565,1,0.4553886109314009,0.08137947240451192,0.21045941642979296,0.42091883285958615,2,1,0,0.01098251304686299
2021-06-17,1.0499562369917774,0.0002807732974161592,0.03473601157206748,6.947202314413497e-05,145,0.0,0.1862246323107864,1,0.45256654110889255,0.06947202314413496,0.21038572469469202,0.4207714493893841,2,1,0,0.01155934327655368
2021-06-18,1.0466086748102483,-0.0031882873434041503,0.04239528682892458,8.479057365784916e-05,149,0.0,0.18680442841218198,1,0.44304238352271913,0.08479057365784916,0.2110407445030474,0.4220814890060949,2,1,0,0.012188541887572062
2021-06-21,1.0497747330651503,0.003025064029281044,0.05633402362334427,0.00011266804724668854,144,1.1102230246251565e-16,0.1862200539353252,1,0.4663363232642408,0.11266804724668854,0.2103805523132118,0.42076110462642363,2,1,0,0.010793148291239424
2021-06-22,1.0521662040304538,0.0022780801346977686,0.029991883472237427,5.998376694447485e-05,135,1.1102230246251565e-16,0.18578564915835002,1,0.4471162938576839,0.05998376694447485,0.2098897871406312,0.4197795742812624,2,1,0,0.011680113675067973
2021-06-23,1.052308546042264,0.0001352847214299846,0.04134418384260277,8.268836768520554e-05,136,0.0,0.18574515836427555,1,0.44404837477484266,0.08268836768520554,0.20984404300383727,0.41968808600767454,2,1,0,0.011315235341117138
2021-06-24,1.0567199596266015,0.00419212939106961,0.03205467970392325,6.41093594078465e-05,136,0.0,0.18495788298379331,1,0.43986784215650304,0.0641093594078465,0.2089546252109181,0.41790925042183624,2,1,0,0.010758702617059539
2021-06-25,1.0584213577480093,0.001610074746774881,0.030026198900873442,6.0052397801746886e-05,136,0.0,0.1846494763605345,1,0.4371531627035719,0.060052397801746885,0.20860620540130526,0.4172124108026105,2,1,0,0.01079886338050705
2021-06-28,1.0596696071091223,0.0011793501255199512,0.028844822180816146,5.768964436163229e-05,131,0.0,0.1844213266831394,1,0.43121127827714656,0.05768964436163229,0.20834845520670411,0.41669691041340823,2,1,0,0.010746137271309502
2021-06-29,1.0592224153253025,-0.0004220105784101813,0.04021678450510331,8.043356901020662e-05,138,0.0,0.18448434736377128,1,0.4415561840656666,0.08043356901020662,0.20841965229487108,0.4168393045897422,2,1,0,0.01257029350767468
2021-06-30,1.059029335795102,-0.0001822842185049689,0.050036039870337334,0.00010007207974067468,127,0.0,0.18449951698171857,1,0.4642078787293179,0.10007207974067467,0.22765007964113698,0.4168735800883759,3,1,0,0.014562218404874035
2021-07-01,1.0600429127296473,0.000957081074420385,0.036658434503169385,7.331686900633877e-05,130,0.0,0.18430959083357934,1,0.562462662519474,0.07331686900633877,0.2755584287390754,0.5511168574781508,3,1,0,0.013418242706241024
2021-07-02,1.061375318894193,0.0012569360622529668,0.04780199168374731,9.560398336749462e-05,133,0.0,0.18406061767452714,1,0.5700944554126692,0.09560398336749462,0.2751861928060654,0.5503723856121308,3,1,0,0.014632376680516148
2021-07-06,1.0608441875283605,-0.0005004180485239651,0.03270209057323833,6.540418114647666e-05,132,0.0,0.18414072668364762,1,0.5546544260539854,0.06540418114647666,0.2753059625509888,0.5506119251019775,3,1,0,0.014925888603407026
2021-07-07,1.0602427682964177,-0.0005669251328453973,0.02296922770354841,4.593845540709682e-05,129,0.0,0.18423671596776126,1,0.5575023049546893,0.04593845540709682,0.2754494746503132,0.5508989493006263,3,1,0,0.013386360239220504
2021-07-08,1.0573378117860344,-0.002739897500127264,0.040200147098138295,8.04002941962766e-05,132,0.0,0.18472803917433284,1,0.562884877328447,0.08040029419627659,0.2761840444043536,0.5523680888087071,3,1,0,0.014119713357461082
2021-07-09,1.060852400430173,0.0033239978793548897,0.03874733012100133,7.749466024200266e-05,133,1.1102230246251565e-16,0.18410176984514906,1,0.5540891032596293,0.07749466024200266,0.2752477187821391,0.5504954375642782,3,1,0,0.014605620904091074
2021-07-12,1.0609419228429744,8.43872462985562e-05,0.046421572172304686,9.284314434460938e-05,126,0.0,0.18406914416975226,1,0.5792707092779681,0.09284314434460937,0.27519894063766903,0.5503978812753381,3,1,0,0.014659320987281479
2021-07-13,1.0596533044681444,-0.0012145984121136877,0.03291317816000371,6.582635632000742e-05,126,0.0,0.1842808548023064,1,0.5554451165044089,0.06582635632000743,0.2755154659415891,0.5510309318831783,3,1,0,0.015398521931047075
2021-07-14,1.0596266929976739,-2.5113374684249123e-05,0.0465367886167528,9.307357723350559e-05,124,0.0,0.1842683307235662,1,0.5751412424682012,0.0930735772335056,0.2754967413844814,0.5509934827689628,3,1,0,0.015383955157705841
2021-07-15,1.057818559663365,-0.0017063871137426023,0.04820430186936287,9.640860373872575e-05,122,0.0,0.18456550587194911,1,0.5714672581107773,0.09640860373872574,0.2759410433688672,0.5518820867377345,3,1,0,0.014811720024598298
2021-07-16,1.0568350570634895,-0.0009297460239197086,0.03627703840970642,7.255407681941283e-05,121,0.0,0.1847238611675014,1,0.5613997701776067,0.07255407681941284,0.27617779793072994,0.5523555958614599,3,1,0,0.015228308318103827
2021-07-19,1.0519949079392472,-0.004579852922073746,0.04050076822216785,8.100153644433571e-05,120,0.0,0.18555872994247224,1,0.557494782417618,0.0810015364443357,0.2774259973694776,0.5548519947389552,3,1,0,0.015245522702082579
2021-07-20,1.0563337978236036,0.0041244400059463615,0.04231514624235721,8.463029248471442e-05,120,0.0,0.1847809082824289,1,0.5833568310998293,0.08463029248471442,0.2762630881930675,0.5525261763861351,3,1,0,0.01591796456269908
2021-07-21,1.059516553949502,0.00301302119884439,0.04727604886839628,9.455209773679256e-05,119,1.1102230246251565e-16,0.1842084130065349,1,0.5700561818839279,0.09455209773679256,0.27540715932917925,0.5508143186583585,3,1,0,0.014897893831074822
2021-07-22,1.0608976224500961,0.0013034893088230692,0.03898935217334515,7.79787043466903e-05,118,0.0,0.1839542662537847,1,0.566808890613468,0.0779787043466903,0.275027188435965,0.5500543768719299,3,1,0,0.014384919913711434
2021-07-23,1.064077913191112,0.0029977357604695776,0.030926360776639017,6.185272155327804e-05,118,0.0,0.18339312405556993,1,0.5546713762157125,0.061852721553278034,0.27418823338354525,0.5483764667670906,3,1,0,0.014346770151104643
2021-07-26,1.0632086526006221,-0.0008169144192486932,0.04281397857644619,8.562795715289238e-05,119,0.0,0.18352734661277556,1,0.5638345160723299,0.08562795715289238,0.27438890746023137,0.5487778149204627,3,1,0,0.01439769614649027
2021-07-27,1.0627605935300395,-0.0004214215803142185,0.03433075035990281,6.866150071980562e-05,122,0.0,0.18359211502898273,1,0.5647985684627808,0.06866150071980562,0.27448574172111406,0.5489714834422281,3,1,0,0.014741994687334043
2021-07-28,1.0646427517401116,0.0017710086556939064,0.04507519895276152,9.015039790552303e-05,119,0.0,0.18325102497536438,1,0.5749293119042432,0.09015039790552304,0.27397578323871224,0.5479515664774243,3,1,0,0.01538783961756943
2021-07-29,1.0650895747362106,0.0004196928926334387,0.030323104283778497,6.0646208567557e-05,114,0.0,0.18316303926970884,1,0.5640962842260239,0.060646208567556995,0.2738442371661921,0.5476884743323842,3,1,0,0.014755980001227909
2021-07-30,1.0651147580624352,2.3644327033167656e-05,0.02876815648424795,5.75363129684959e-05,117,0.0,0.18314817032852235,1,0.5548343202178925,0.0575363129684959,0.27382200684137925,0.5476440136827586,3,1,0,0.01575144242238604
2021-08-02,1.0659186700352563,0.0007547655937878428,0.03711548027260401,7.423096054520802e-05,114,0.0,0.18299645563541803,1,0.571649327693115,0.07423096054520802,0.2735951805418938,0.5471903610837875,3,1,0,0.015973717242208293
2021-08-03,1.0669178226930647,0.0009373629394964222,0.022329948247201213,4.465989649440243e-05,117,0.0,0.1828169172297264,1,0.5528737938636304,0.044659896494402426,0.2733267554385286,0.5466535108770572,3,1,0,0.015331042410801368
2021-08-04,1.0654885299540886,-0.0013396465112639477,0.034259589773451796,6.851917954690359e-05,109,0.0,0.18304961253937713,1,0.5709088383025277,0.06851917954690359,0.27367465460976703,0.5473493092195341,3,1,0,0.01560787495654106
2021-08-05,1.0712753237858357,0.005431117904194149,0.04079673796292999,8.159347592585999e-05,112,0.0,0.18204596379188676,1,0.5644046390017617,0.08159347592585998,0.27217411483528453,0.5443482296705691,3,1,0,0.013321347106704578
2021-08-06,1.0709810060297706,-0.0002747358681098877,0.05953180456701635,0.0001190636091340327,122,0.0,0.18207431108632627,1,0.586637319214397,0.1190636091340327,0.27221649643832224,0.5444329928766445,3,1,0,0.015902130528803016
2021-08-09,1.0696544726069364,-0.0012386152652248406,0.06366914739971717,0.00012733829479943435,130,0.0,0.1822768970011492,1,0.5865666174624745,0.12733829479943434,0.27251937951738936,0.5450387590347786,3,1,0,0.0158315712456167
2021-08-10,1.0672899705423498,-0.0022105288437900272,0.07626099008839557,0.00015252198017679113,127,0.0,0.18265285517263782,1,0.5790900231105987,0.15252198017679114,0.2730814687854436,0.5461629375708871,3,1,0,0.015169747047170666
2021-08-11,1.0679925158450951,0.0006582515737389993,0.03598532171940358,7.197064343880716e-05,133,0.0,0.1825195657377401,1,0.5563311608661632,0.07197064343880716,0.2728821898055391,0.545764379611078,3,1,0,0.015448429441055527
2021-08-12,1.0695292611848586,0.0014389102142231547,0.05189121575219548,0.00010378243150439095,137,0.0,0.18223839872006875,1,0.5631788472943915,0.10378243150439095,0.27246182133066826,0.5449236426613365,3,1,0,0.015132012483407748
2021-08-13,1.0699773477913632,0.0004189568464991744,0.03760292850388267,7.520585700776534e-05,134,0.0,0.18214838101380879,1,0.5691324013004054,0.07520585700776534,0.272327237245361,0.544654474490722,3,1,0,0.017000778822821343
2021-08-16,1.0679216581745474,-0.0019212459226909395,0.037728020306296586,7.545604061259318e-05,131,0.0,0.18248523583346987,1,0.5622657856841392,0.07545604061259317,0.27283086369474535,0.5456617273894908,3,1,0,0.015183664480750944
2021-08-17,1.0650950174955063,-0.0026468614597374707,0.05047938471472861,0.00010095876942945723,136,0.0,0.18295105845426182,1,0.5597780969856017,0.10095876942945722,0.2735273079159929,0.5470546158319858,3,1,0,0.015466580094790478
2021-08-18,1.0623768139490286,-0.0025520761076033294,0.03762043994260247,7.524087988520493e-05,136,0.0,0.18340535748649553,1,0.5545362674568517,0.07524087988520493,0.2742065233975846,0.5484130467951692,3,1,0,0.01561718077746517
2021-08-19,1.066760095700049,0.004125920006411876,0.04794760463355809,9.589520926711618e-05,135,0.0,0.1826342355450675,1,0.5877785996243701,0.09589520926711619,0.2730536308672225,0.5461072617344449,3,1,0,0.014883993935782614
2021-08-20,1.068841259900534,0.0019509205573715604,0.03359494515776114,6.718989031552228e-05,134,0.0,0.18226637714871627,1,0.5562233803243114,0.06718989031552228,0.2725036514481452,0.5450073028962904,3,1,0,0.015187412031471876
2021-08-23,1.0724381954300977,0.003365266353863028,0.024129758240800943,4.8259516481601885e-05,134,0.0,0.18164629290367154,1,0.552393585931352,0.048259516481601886,0.2715765730499046,0.5431531460998092,3,1,0,0.015576033625882365
2021-08-24,1.075835612334868,0.003167937247337438,0.041827297086547685,8.365459417309538e-05,132,0.0,0.18105751849998902,1,0.5602933569270581,0.08365459417309537,0.2706963055129481,0.5413926110258961,3,1,0,0.014259090426612398
2021-08-25,1.0769240866942456,0.001011747842233346,0.029936285886103312,5.9872571772206627e-05,133,0.0,0.1808636896729528,1,0.5643332211241772,0.059872571772206624,0.2704065150208696,0.5408130300417393,3,1,0,0.014683951324482308
2021-08-26,1.0756085349822488,-0.0012215825871579877,0.025190232387152286,5.0380464774304575e-05,133,0.0,0.18107577669196928,1,0.5495751461353106,0.05038046477430457,0.27072360305438875,0.5414472061087773,3,1,0,0.014463790584555674
2021-08-27,1.0795942108709105,0.003705507867439284,0.0308790381294607,6.17580762589214e-05,137,0.0,0.18039613450468092,1,0.5536730320362709,0.0617580762589214,0.26970748049458626,0.5394149609891725,3,1,0,0.013989256529191814
2021-08-30,1.0796898302248998,8.856971723880669e-05,0.03222699030601327,6.445398061202653e-05,138,0.0,0.18036853206584122,1,0.5439794961155713,0.06445398061202653,0.26966621251367634,0.5393324250273528,3,1,0,0.01630861321803012
2021-08-31,1.0799409370741027,0.00023257313551838799,0.12979607954679218,0.00025959215909358434,139,1.1102230246251565e-16,0.24579216485417668,1,0.5571047036084781,0.25959215909358435,0.2731045815165867,0.5390670460455173,4,1,0,0.01733382201571499
2021-09-01,1.0790871986675459,-0.0007905417576536955,0.028678479441502695,5.735695888300539e-05,143,1.1102230246251565e-16,0.22797381999826188,1,0.6306944593266082,0.05735695888300539,0.31273629789749785,0.6254725957949959,4,1,0,0.017416501168754796
2021-09-02,1.079861117838407,0.0007171979908728865,0.018435803337090686,3.687160667418137e-05,144,0.0,0.21911379516032278,1,0.6256501418213467,0.03687160667418137,0.3125006419751579,0.6250012839503158,4,1,0,0.017618899491211985
2021-09-03,1.0811443907853868,0.0011883685094140617,0.018741205094256915,3.748241018851383e-05,142,0.0,0.21619708421486206,1,0.6288372644979103,0.03748241018851383,0.31211801747472356,0.624236034949447,4,1,0,0.01707890733321956
2021-09-07,1.0792815666765538,-0.0017230113985789997,0.0364486556138438,7.28973112276876e-05,144,0.0,0.2073190044747895,1,0.6426436353607711,0.0728973112276876,0.31263393674706175,0.6252678734941233,4,1,0,0.017410922224174515
2021-09-08,1.078994970349301,-0.00026554361354969025,0.024114941709078516,4.822988341815703e-05,145,0.0,0.2095995797387517,1,0.629978289267022,0.04822988341815703,0.31270189443975327,0.6254037888795065,4,1,0,0.01733042492807074
2021-09-09,1.077752485508135,-0.0011515205124298378,0.0247691215226515,4.9538243045303e-05,146,0.0,0.20647257491075371,1,0.6359249094478913,0.049538243045303,0.3130468836451754,0.6260937672903508,4,1,0,0.017742267406018423
2021-09-10,1.0768221907752544,-0.0008631803177350239,0.02440534762682752,4.8810695253655044e-05,143,0.0,0.20708817464299714,1,0.6365743695259133,0.04881069525365504,0.3133020397633677,0.6266040795267352,4,1,0,0.017176884570673484
2021-09-13,1.0759985486201922,-0.0007648822267205535,0.018892050542577237,3.778410108515448e-05,139,0.0,0.2091670118041327,1,0.6305329296700075,0.037784101085154474,0.3135300154637988,0.6270600309275974,4,1,0,0.01742010699674041
2021-09-14,1.0751110752189696,-0.0008247905188725202,0.01851377951536943,3.702755903073886e-05,144,0.0,0.20225763701204907,1,0.6312360478967416,0.03702755903073886,0.31377720667774933,0.6275544133554989,4,1,0,0.017403638767660178
2021-09-15,1.0771814614455288,0.0019257416970963614,0.023288416769764324,4.657683353952865e-05,144,0.0,0.19874165477428213,1,0.633927686549687,0.04657683353952865,0.31315952756894294,0.6263190551378859,4,1,0,0.01765449491533604
2021-09-16,1.078567096158832,0.001286352172682026,0.030971336479093316,6.194267295818664e-05,143,0.0,0.20177416833815123,1,0.6366276447965689,0.06194267295818663,0.3127378386325381,0.625475677265076,4,1,0,0.017651812558983355
2021-09-17,1.0751948186711469,-0.003126627448301611,0.11880502791877548,0.00023761005583755097,147,0.0,0.18093580428875305,1,0.7678448662832879,0.23761005583755096,0.3136441774715206,0.6272883549430411,4,1,0,0.01635681196070937
2021-09-20,1.0697771652193018,-0.005038764471113066,0.0251835239389658,5.03670478779316e-05,149,0.0,0.1818429549069429,1,0.6348033856376528,0.0503670478779316,0.31521668276202064,0.6304333655240413,4,1,0,0.01628488520049553
2021-09-21,1.0711195359212804,0.0012548133813488072,0.03070662221273462,6.141324442546925e-05,146,0.0,0.1816039083268324,1,0.6448319395888544,0.06141324442546924,0.3148023061366155,0.629604612273231,4,1,0,0.01629482977537491
2021-09-22,1.0738437928704438,0.002543373412399186,0.02120860046636658,4.241720093273316e-05,141,0.0,0.181135509957296,1,0.631564053293363,0.04241720093273316,0.3139903583747021,0.6279807167494043,4,1,0,0.016450188619652015
2021-09-23,1.0782042420490265,0.004060599136981535,0.0357286391554573,7.14572783109146e-05,152,0.0,0.18039007472500065,1,0.6518791646596235,0.0714572783109146,0.3126981795203807,0.6253963590407613,4,1,0,0.016024711856997893
2021-09-24,1.0771561004103845,-0.0009721178954463783,0.030849141583679688,6.169828316735938e-05,153,0.0,0.18055446519380733,1,0.634707527302927,0.061698283167359376,0.3129831430939294,0.6259662861878588,4,1,0,0.016099413766050705
2021-09-27,1.073513491569283,-0.0033816907686022857,0.017497853325978807,3.499570665195762e-05,154,1.1102230246251565e-16,0.181160776287513,1,0.6294057553242083,0.034995706651957614,0.3140341564355104,0.6280683128710207,4,1,0,0.016541925003007642
2021-09-28,1.0649370898017294,-0.007989095465410934,0.02119506380378023,4.239012760756046e-05,149,0.0,0.18261200157278343,1,0.6434666477061584,0.04239012760756046,0.3165497909872994,0.6330995819745989,4,1,0,0.015312778136401027
2021-09-29,1.0671247857170814,0.0020542959169158603,0.04331223827425694,8.662447654851388e-05,136,0.0,0.1822218453109406,1,0.6541874977793691,0.08662447654851388,0.3158734724426526,0.6317469448853053,4,1,0,0.016633577773427458
2021-09-30,1.065917166649795,-0.001131656844119533,0.019191217906059634,3.838243581211927e-05,137,0.0,0.18242128949342773,1,0.6359923049185857,0.03838243581211927,0.3162192000713746,0.6324384001427492,4,1,0,0.016514831098495424
2021-10-01,1.0677828882602693,0.0017503438999282306,0.020089712684071667,4.017942536814333e-05,139,1.1102230246251565e-16,0.18209523063469346,1,0.6421035813427648,0.04017942536814333,0.3156539915270679,0.6313079830541357,4,1,0,0.0161261884818428
