feature,abs_train_ic,train_ic,selected,horizon_sessions,fold
age_assets,0.031251590574963926,-0.031251590574963926,True,60,WF_2017_2018
dist_low_20,0.031176925303541672,-0.031176925303541672,True,60,WF_2017_2018
beta_iwm_60,0.030951491678704292,0.030951491678704292,True,60,WF_2017_2018
trend_sma_120,0.028311753036436293,0.028311753036436293,True,60,WF_2017_2018
ix_mom_20d__macro_tlt_ret20_z252,0.028104987554405277,-0.028104987554405277,False,60,WF_2017_2018
chg_cash_252d,0.0269514078785291,0.0269514078785291,False,60,WF_2017_2018
dist_high_20,0.026609079904211526,0.026609079904211526,False,60,WF_2017_2018
dist_low_120,0.025135291593421098,-0.025135291593421098,False,60,WF_2017_2018
skew_60,0.024713445136239125,-0.024713445136239125,False,60,WF_2017_2018
ix_rel_mom_qqq_20__macro_qqq_ret20_z252,0.02464916192399128,0.02464916192399128,False,60,WF_2017_2018
ix_cash_assets__macro_hyg_ret20_z252,0.024468844956410815,0.024468844956410815,False,60,WF_2017_2018
current_ratio,0.02427982669170443,0.02427982669170443,False,60,WF_2017_2018
beta_hyg_60,0.024220321904723258,0.024220321904723258,False,60,WF_2017_2018
dist_low_60,0.02360598363404311,-0.02360598363404311,False,60,WF_2017_2018
beta_uup_60,0.022588540532402182,-0.022588540532402182,False,60,WF_2017_2018
mom_skip_60_5,0.020560947287758903,0.020560947287758903,False,60,WF_2017_2018
chg_net_income_252d,0.020459408103120413,-0.020459408103120413,False,60,WF_2017_2018
ix_rel_mom_spy_20__macro_iwm_ret20_z252,0.01940983483664778,0.01940983483664778,False,60,WF_2017_2018
mom_accel_20_60,0.018575370556809592,-0.018575370556809592,False,60,WF_2017_2018
skew_20,0.01746102909303877,-0.01746102909303877,False,60,WF_2017_2018
beta_tlt_60,0.01686449875506553,-0.01686449875506553,False,60,WF_2017_2018
ix_mom_60d__macro_tlt_ret60_z252,0.016794578103207287,-0.016794578103207287,False,60,WF_2017_2018
earnings_yield,0.015710791428861164,-0.015710791428861164,False,60,WF_2017_2018
mom_60d,0.015227089696951005,0.015227089696951005,False,60,WF_2017_2018
mom_60d_x_breadth,0.015227089696951005,0.015227089696951005,False,60,WF_2017_2018
rel_mom_qqq_60,0.015227089696951005,0.015227089696951005,False,60,WF_2017_2018
rel_mom_spy_60,0.015227089696951005,0.015227089696951005,False,60,WF_2017_2018
mom_accel_60_120,0.011679650153364909,-0.011679650153364909,False,60,WF_2017_2018
trend_sma_20,0.00967601554854366,-0.00967601554854366,False,60,WF_2017_2018
beta_idx_vix_60,0.00914792352199994,-0.00914792352199994,False,60,WF_2017_2018
mom_10d,0.008133256432950708,-0.008133256432950708,False,60,WF_2017_2018
rel_mom_qqq_10,0.008133256432950708,-0.008133256432950708,False,60,WF_2017_2018
rel_mom_spy_10,0.008133256432950708,-0.008133256432950708,False,60,WF_2017_2018
dist_low_252,0.007899099739114856,-0.007899099739114856,False,60,WF_2017_2018
mom_20d,0.0067006027728916465,-0.0067006027728916465,False,60,WF_2017_2018
mom_20d_x_breadth,0.0067006027728916465,-0.0067006027728916465,False,60,WF_2017_2018
rel_mom_qqq_20,0.0067006027728916465,-0.0067006027728916465,False,60,WF_2017_2018
rel_mom_spy_20,0.0067006027728916465,-0.0067006027728916465,False,60,WF_2017_2018
ocf_assets,0.005464174635013427,-0.005464174635013427,False,60,WF_2017_2018
mom_5d,0.005149862891232808,-0.005149862891232808,False,60,WF_2017_2018
rel_mom_qqq_5,0.005149862891232808,-0.005149862891232808,False,60,WF_2017_2018
rel_mom_spy_5,0.005149862891232808,-0.005149862891232808,False,60,WF_2017_2018
chg_operating_cash_flow_252d,0.0047241587615904,-0.0047241587615904,False,60,WF_2017_2018
chg_eps_diluted_252d,0.004479457272361466,0.004479457272361466,False,60,WF_2017_2018
ix_earnings_yield__macro_tlt_ret60_z252,0.002776032002406764,-0.002776032002406764,False,60,WF_2017_2018
chg_assets_252d,0.0023157439814165794,0.0023157439814165794,False,60,WF_2017_2018
mom_1d,0.0022440482620346273,-0.0022440482620346273,False,60,WF_2017_2018
ix_downside_vol_60__macro_idx_vix_level_z252,0.00212027299549616,-0.00212027299549616,False,60,WF_2017_2018
trend_sma_60,0.001053372936716636,-0.001053372936716636,False,60,WF_2017_2018
mom_skip_20_5,0.0008960302018962651,-0.0008960302018962651,False,60,WF_2017_2018
skew_120,0.0008835761957129797,0.0008835761957129797,False,60,WF_2017_2018
equity_assets,0.000498702127792884,0.000498702127792884,False,60,WF_2017_2018
macro_uup_vol60_z252,0.0002294706247943406,0.0002294706247943406,False,60,WF_2017_2018
macro_tlt_vol60_z252,0.0002059664736562715,0.0002059664736562715,False,60,WF_2017_2018
macro_hyg_level_z252,0.0001823664296714937,-0.0001823664296714937,False,60,WF_2017_2018
macro_tlt_vol20_z252,0.00018058851649989613,0.00018058851649989613,False,60,WF_2017_2018
macro_uup_vol20_z252,0.00017759261689054382,0.00017759261689054382,False,60,WF_2017_2018
macro_spy_vol60_z252,0.00015045107378697475,0.00015045107378697475,False,60,WF_2017_2018
macro_hyg_vol60_z252,0.0001489444815926092,0.0001489444815926092,False,60,WF_2017_2018
macro_qqq_vol60_z252,0.00014026670056658353,0.00014026670056658353,False,60,WF_2017_2018
macro_qqq_ret120_z252,0.0001271024124659895,-0.0001271024124659895,False,60,WF_2017_2018
macro_spy_vol20_z252,0.00012579984469610455,0.00012579984469610455,False,60,WF_2017_2018
macro_qqq_vol20_z252,0.00011694867077571703,0.00011694867077571703,False,60,WF_2017_2018
macro_iwm_vol60_z252,9.899556685150775e-05,9.899556685150775e-05,False,60,WF_2017_2018
macro_idx_vix_ret60_z252,9.476663026983014e-05,-9.476663026983014e-05,False,60,WF_2017_2018
macro_idx_vix_ret5_z252,9.28895913518213e-05,-9.28895913518213e-05,False,60,WF_2017_2018
macro_spread_iwm_spy_20_z252,9.255267640660097e-05,9.255267640660097e-05,False,60,WF_2017_2018
macro_uup_level_z252,9.020219415755069e-05,9.020219415755069e-05,False,60,WF_2017_2018
macro_spread_qqq_spy_120_z252,8.779773364005122e-05,-8.779773364005122e-05,False,60,WF_2017_2018
macro_spy_ret120_z252,8.65278540910872e-05,-8.65278540910872e-05,False,60,WF_2017_2018
macro_hyg_vol20_z252,8.615243990793024e-05,8.615243990793024e-05,False,60,WF_2017_2018
macro_hyg_ret120_z252,8.416106606170738e-05,-8.416106606170738e-05,False,60,WF_2017_2018
macro_uup_ret20_z252,8.207851530753744e-05,-8.207851530753744e-05,False,60,WF_2017_2018
macro_idx_vix_ret20_z252,7.809943513943487e-05,-7.809943513943487e-05,False,60,WF_2017_2018
macro_iwm_vol20_z252,6.942832825966974e-05,6.942832825966974e-05,False,60,WF_2017_2018
macro_uup_ret120_z252,6.838207182931361e-05,-6.838207182931361e-05,False,60,WF_2017_2018
macro_spread_hyg_tlt_120_z252,6.808221202136112e-05,-6.808221202136112e-05,False,60,WF_2017_2018
macro_idx_vix_vol20_z252,6.560708326921e-05,6.560708326921e-05,False,60,WF_2017_2018
macro_tlt_ret20_z252,6.24245264090926e-05,6.24245264090926e-05,False,60,WF_2017_2018
macro_hyg_ret5_z252,5.757814124378723e-05,5.757814124378723e-05,False,60,WF_2017_2018
macro_tlt_ret60_z252,5.7054208536805255e-05,5.7054208536805255e-05,False,60,WF_2017_2018
macro_spread_hyg_tlt_60_z252,5.114748748497514e-05,-5.114748748497514e-05,False,60,WF_2017_2018
macro_uup_ret60_z252,4.91927472247964e-05,-4.91927472247964e-05,False,60,WF_2017_2018
macro_iwm_ret5_z252,4.909483281363368e-05,4.909483281363368e-05,False,60,WF_2017_2018
macro_iwm_ret20_z252,3.9388507160028495e-05,3.9388507160028495e-05,False,60,WF_2017_2018
macro_spread_qqq_spy_60_z252,3.8739768531019405e-05,-3.8739768531019405e-05,False,60,WF_2017_2018
macro_idx_vix_vol60_z252,3.871864231028953e-05,3.871864231028953e-05,False,60,WF_2017_2018
macro_hyg_ret60_z252,3.696891794432286e-05,-3.696891794432286e-05,False,60,WF_2017_2018
macro_tlt_ret5_z252,3.6023770597270846e-05,3.6023770597270846e-05,False,60,WF_2017_2018
macro_idx_vix_level_z252,3.48242505965903e-05,3.48242505965903e-05,False,60,WF_2017_2018
macro_qqq_ret60_z252,3.3783021996593164e-05,-3.3783021996593164e-05,False,60,WF_2017_2018
macro_spread_hyg_tlt_20_z252,3.306914478527786e-05,-3.306914478527786e-05,False,60,WF_2017_2018
macro_qqq_ret5_z252,3.074629998852974e-05,3.074629998852974e-05,False,60,WF_2017_2018
macro_iwm_level_z252,2.7291200986038674e-05,2.7291200986038674e-05,False,60,WF_2017_2018
macro_tlt_ret120_z252,2.5692185141429938e-05,2.5692185141429938e-05,False,60,WF_2017_2018
macro_spy_ret5_z252,2.512127686720598e-05,2.512127686720598e-05,False,60,WF_2017_2018
macro_iwm_ret60_z252,1.9273459558696958e-05,1.9273459558696958e-05,False,60,WF_2017_2018
macro_qqq_level_z252,1.8589968361581183e-05,1.8589968361581183e-05,False,60,WF_2017_2018
macro_spy_level_z252,1.6925777853988162e-05,1.6925777853988162e-05,False,60,WF_2017_2018
macro_iwm_ret120_z252,1.477887894302655e-05,-1.477887894302655e-05,False,60,WF_2017_2018
macro_tlt_level_z252,1.3451516415742155e-05,1.3451516415742155e-05,False,60,WF_2017_2018
macro_spread_iwm_spy_60_z252,1.2680091436000617e-05,1.2680091436000617e-05,False,60,WF_2017_2018
macro_spread_iwm_spy_120_z252,7.440634730653906e-06,7.440634730653906e-06,False,60,WF_2017_2018
macro_spy_ret20_z252,7.430691906547381e-06,7.430691906547381e-06,False,60,WF_2017_2018
macro_spy_ret60_z252,6.9380742798821154e-06,-6.9380742798821154e-06,False,60,WF_2017_2018
macro_idx_vix_ret120_z252,6.299084376036025e-06,-6.299084376036025e-06,False,60,WF_2017_2018
macro_uup_ret5_z252,6.2265622121890785e-06,6.2265622121890785e-06,False,60,WF_2017_2018
macro_spread_qqq_spy_20_z252,4.7975267510825615e-06,-4.7975267510825615e-06,False,60,WF_2017_2018
macro_hyg_ret20_z252,3.7638210689486215e-06,3.7638210689486215e-06,False,60,WF_2017_2018
macro_qqq_ret20_z252,1.117620304245235e-06,1.117620304245235e-06,False,60,WF_2017_2018
fund_update_count_60d,0.09998036606060254,0.09998036606060254,True,60,WF_2019_2020
corr_qqq_120,0.0960126987932573,0.0960126987932573,True,60,WF_2019_2020
size_log_market_cap,0.08639832225691137,-0.08639832225691137,True,60,WF_2019_2020
corr_spy_120,0.07471949960043613,0.07471949960043613,True,60,WF_2019_2020
corr_qqq_60,0.0701333032006253,0.0701333032006253,True,60,WF_2019_2020
dist_high_252,0.06972585711081442,0.06972585711081442,True,60,WF_2019_2020
dist_high_120,0.06743072041221636,0.06743072041221636,True,60,WF_2019_2020
vol_20,0.06705890220202614,-0.06705890220202614,True,60,WF_2019_2020
best_day_20,0.06642988266893717,-0.06642988266893717,True,60,WF_2019_2020
vol_10,0.0655101952359144,-0.0655101952359144,True,60,WF_2019_2020
vol_120,0.06449097991776442,-0.06449097991776442,True,60,WF_2019_2020
vol_60,0.06448221843336997,-0.06448221843336997,False,60,WF_2019_2020
downside_vol_120,0.06363413270353345,-0.06363413270353345,False,60,WF_2019_2020
downside_vol_20,0.06254492976199498,-0.06254492976199498,True,60,WF_2019_2020
downside_vol_60,0.06159028057121746,-0.06159028057121746,True,60,WF_2019_2020
downside_vol_10,0.05885882466626122,-0.05885882466626122,True,60,WF_2019_2020
worst_day_20,0.05865754410710954,0.05865754410710954,False,60,WF_2019_2020
best_day_60,0.05721504419976621,-0.05721504419976621,True,60,WF_2019_2020
dist_high_60,0.056991017886898684,0.056991017886898684,True,60,WF_2019_2020
corr_spy_60,0.05549425800284524,0.05549425800284524,True,60,WF_2019_2020
cash_assets,0.055378655170537354,0.055378655170537354,True,60,WF_2019_2020
worst_day_60,0.0549177210622585,0.0549177210622585,False,60,WF_2019_2020
trend_sma_252,0.0503796110623366,0.0503796110623366,True,60,WF_2019_2020
ix_mom_120d__macro_uup_ret60_z252,0.04994597531651249,-0.04994597531651249,True,60,WF_2019_2020
fund_update_count_20d,0.048892951037143056,0.048892951037143056,True,60,WF_2019_2020
mom_skip_120_20,0.048706641535334015,0.048706641535334015,True,60,WF_2019_2020
mom_120d,0.04605803904261607,0.04605803904261607,True,60,WF_2019_2020
mom_120d_x_breadth,0.04605803904261607,0.04605803904261607,False,60,WF_2019_2020
rel_mom_qqq_120,0.04605803904261607,0.04605803904261607,False,60,WF_2019_2020
rel_mom_spy_120,0.04605803904261607,0.04605803904261607,False,60,WF_2019_2020
chg_assets_252d,0.044686257721308256,0.044686257721308256,True,60,WF_2019_2020
trend_sma_120,0.04317369945015704,0.04317369945015704,True,60,WF_2019_2020
dist_high_20,0.042712875194181384,0.042712875194181384,True,60,WF_2019_2020
mom_skip_252_20,0.04056395586608488,0.04056395586608488,True,60,WF_2019_2020
mom_252d,0.04047854898249109,0.04047854898249109,False,60,WF_2019_2020
rel_mom_qqq_252,0.04047854898249109,0.04047854898249109,False,60,WF_2019_2020
rel_mom_spy_252,0.04047854898249109,0.04047854898249109,False,60,WF_2019_2020
mom_skip_60_5,0.03631575098977425,0.03631575098977425,True,60,WF_2019_2020
fundamental_freshness_mean_days,0.035909162854997054,-0.035909162854997054,True,60,WF_2019_2020
beta_qqq_120,0.03547004603388499,0.03547004603388499,True,60,WF_2019_2020
cash_yield,0.03520491500401518,0.03520491500401518,True,60,WF_2019_2020
mom_60d,0.033870844627898335,0.033870844627898335,True,60,WF_2019_2020
mom_60d_x_breadth,0.033870844627898335,0.033870844627898335,False,60,WF_2019_2020
rel_mom_qqq_60,0.033870844627898335,0.033870844627898335,False,60,WF_2019_2020
rel_mom_spy_60,0.033870844627898335,0.033870844627898335,False,60,WF_2019_2020
age_cash,0.02996380614976389,-0.02996380614976389,True,60,WF_2019_2020
skew_60,0.02923614150755322,-0.02923614150755322,True,60,WF_2019_2020
skew_20,0.02842984401616566,-0.02842984401616566,True,60,WF_2019_2020
current_ratio,0.023977390137093865,0.023977390137093865,True,60,WF_2019_2020
trend_sma_60,0.02313388105109315,0.02313388105109315,False,60,WF_2019_2020
dist_low_20,0.02242005049645764,-0.02242005049645764,False,60,WF_2019_2020
beta_qqq_60,0.021068580564828073,0.021068580564828073,False,60,WF_2019_2020
age_eps_diluted,0.018475427736980334,-0.018475427736980334,False,60,WF_2019_2020
chg_cash_252d,0.01841925326360414,0.01841925326360414,False,60,WF_2019_2020
ix_downside_vol_60__macro_idx_vix_level_z252,0.01821639596276887,0.01821639596276887,False,60,WF_2019_2020
skew_120,0.016236455120975306,-0.016236455120975306,False,60,WF_2019_2020
beta_uup_60,0.016207256036547567,-0.016207256036547567,False,60,WF_2019_2020
chg_operating_cash_flow_252d,0.015517704181782254,0.015517704181782254,False,60,WF_2019_2020
beta_tlt_60,0.015504949667589144,0.015504949667589144,False,60,WF_2019_2020
beta_idx_vix_60,0.01532491998961883,0.01532491998961883,False,60,WF_2019_2020
age_assets,0.014161650069456206,-0.014161650069456206,False,60,WF_2019_2020
chg_eps_diluted_252d,0.013577632004626767,0.013577632004626767,False,60,WF_2019_2020
equity_assets,0.013287982229095443,0.013287982229095443,False,60,WF_2019_2020
mom_accel_20_60,0.013257312386587578,-0.013257312386587578,False,60,WF_2019_2020
ix_mom_60d__macro_tlt_ret60_z252,0.012685040300677871,0.012685040300677871,False,60,WF_2019_2020
mom_skip_20_5,0.012455689424250124,0.012455689424250124,False,60,WF_2019_2020
ix_rel_mom_qqq_20__macro_qqq_ret20_z252,0.011562008606988245,0.011562008606988245,False,60,WF_2019_2020
ix_size_log_market_cap__macro_spread_iwm_spy_20_z252,0.011164819903813657,-0.011164819903813657,False,60,WF_2019_2020
beta_spy_120,0.010905422980236548,0.010905422980236548,False,60,WF_2019_2020
dist_low_60,0.009367532804323456,-0.009367532804323456,False,60,WF_2019_2020
mom_20d,0.009230637421564498,0.009230637421564498,False,60,WF_2019_2020
mom_20d_x_breadth,0.009230637421564498,0.009230637421564498,False,60,WF_2019_2020
rel_mom_qqq_20,0.009230637421564498,0.009230637421564498,False,60,WF_2019_2020
rel_mom_spy_20,0.009230637421564498,0.009230637421564498,False,60,WF_2019_2020
trend_sma_20,0.007533455316089774,0.007533455316089774,False,60,WF_2019_2020
netinc_assets,0.0072656703349720814,-0.0072656703349720814,False,60,WF_2019_2020
beta_iwm_60,0.0067385463273916795,-0.0067385463273916795,False,60,WF_2019_2020
ix_earnings_yield__macro_tlt_ret60_z252,0.006256436630783166,0.006256436630783166,False,60,WF_2019_2020
dist_low_252,0.006234208560229655,0.006234208560229655,False,60,WF_2019_2020
mom_10d,0.0059771402943045926,0.0059771402943045926,False,60,WF_2019_2020
rel_mom_qqq_10,0.0059771402943045926,0.0059771402943045926,False,60,WF_2019_2020
rel_mom_spy_10,0.0059771402943045926,0.0059771402943045926,False,60,WF_2019_2020
ix_rel_mom_spy_20__macro_iwm_ret20_z252,0.005318222476342421,-0.005318222476342421,False,60,WF_2019_2020
mom_5d,0.004829818992404085,0.004829818992404085,False,60,WF_2019_2020
rel_mom_qqq_5,0.004829818992404085,0.004829818992404085,False,60,WF_2019_2020
rel_mom_spy_5,0.004829818992404085,0.004829818992404085,False,60,WF_2019_2020
dist_low_120,0.004314031491312163,-0.004314031491312163,False,60,WF_2019_2020
beta_hyg_60,0.003987254209533552,0.003987254209533552,False,60,WF_2019_2020
mom_1d,0.003872106670153348,0.003872106670153348,False,60,WF_2019_2020
ix_cash_assets__macro_hyg_ret20_z252,0.0033278704008479734,-0.0033278704008479734,False,60,WF_2019_2020
ocf_assets,0.0031224601218272506,0.0031224601218272506,False,60,WF_2019_2020
chg_net_income_252d,0.0027680607470799362,-0.0027680607470799362,False,60,WF_2019_2020
macro_spread_hyg_tlt_20_z252,0.0016420462346807753,0.0016420462346807753,False,60,WF_2019_2020
macro_tlt_ret20_z252,0.0014063343191069743,-0.0014063343191069743,False,60,WF_2019_2020
macro_spread_hyg_tlt_60_z252,0.0012842205387308214,0.0012842205387308214,False,60,WF_2019_2020
macro_hyg_ret60_z252,0.0011865822096278436,0.0011865822096278436,False,60,WF_2019_2020
mom_accel_60_120,0.0011126273572571385,-0.0011126273572571385,False,60,WF_2019_2020
macro_tlt_vol20_z252,0.0010089603810551088,0.0010089603810551088,False,60,WF_2019_2020
macro_spread_qqq_spy_120_z252,0.0009609850311416427,0.0009609850311416427,False,60,WF_2019_2020
macro_qqq_ret120_z252,0.0009574867740770068,0.0009574867740770068,False,60,WF_2019_2020
macro_qqq_level_z252,0.0009461314909727944,0.0009461314909727944,False,60,WF_2019_2020
macro_tlt_ret5_z252,0.0009096039190351856,-0.0009096039190351856,False,60,WF_2019_2020
macro_spy_level_z252,0.0008840831125182678,0.0008840831125182678,False,60,WF_2019_2020
macro_iwm_ret20_z252,0.0008629050189312964,-0.0008629050189312964,False,60,WF_2019_2020
macro_iwm_vol60_z252,0.000844551127871327,-0.000844551127871327,False,60,WF_2019_2020
macro_qqq_vol60_z252,0.0007787122172649614,-0.0007787122172649614,False,60,WF_2019_2020
macro_spread_hyg_tlt_120_z252,0.0007477762854729811,0.0007477762854729811,False,60,WF_2019_2020
macro_iwm_level_z252,0.0007474434937745451,0.0007474434937745451,False,60,WF_2019_2020
macro_uup_vol20_z252,0.0007444371254802846,-0.0007444371254802846,False,60,WF_2019_2020
macro_hyg_ret120_z252,0.0007367098005957196,0.0007367098005957196,False,60,WF_2019_2020
macro_spread_iwm_spy_20_z252,0.0007325101491497893,-0.0007325101491497893,False,60,WF_2019_2020
macro_hyg_vol20_z252,0.0006943460137389575,-0.0006943460137389575,False,60,WF_2019_2020
ix_mom_20d__macro_tlt_ret20_z252,0.0006548427518228541,0.0006548427518228541,False,60,WF_2019_2020
macro_spy_ret120_z252,0.0006291490152484586,0.0006291490152484586,False,60,WF_2019_2020
macro_spy_ret60_z252,0.0006254482762415151,0.0006254482762415151,False,60,WF_2019_2020
macro_hyg_vol60_z252,0.0006220015550645518,-0.0006220015550645518,False,60,WF_2019_2020
macro_tlt_ret60_z252,0.0006155473802355521,-0.0006155473802355521,False,60,WF_2019_2020
macro_tlt_level_z252,0.000573210024911756,-0.000573210024911756,False,60,WF_2019_2020
macro_hyg_level_z252,0.0005632410307636834,0.0005632410307636834,False,60,WF_2019_2020
macro_iwm_vol20_z252,0.0005509187370313354,-0.0005509187370313354,False,60,WF_2019_2020
macro_iwm_ret120_z252,0.0005416369748918397,0.0005416369748918397,False,60,WF_2019_2020
macro_spy_vol60_z252,0.0004935059897835004,-0.0004935059897835004,False,60,WF_2019_2020
macro_qqq_vol20_z252,0.0004676699840555738,-0.0004676699840555738,False,60,WF_2019_2020
macro_idx_vix_ret20_z252,0.00045302516015144307,0.00045302516015144307,False,60,WF_2019_2020
macro_idx_vix_ret120_z252,0.00044415424443237006,-0.00044415424443237006,False,60,WF_2019_2020
earnings_yield,0.00043572464759614806,-0.00043572464759614806,False,60,WF_2019_2020
macro_idx_vix_ret5_z252,0.000418171174672704,0.000418171174672704,False,60,WF_2019_2020
macro_spy_vol20_z252,0.0004022362001012825,-0.0004022362001012825,False,60,WF_2019_2020
macro_qqq_ret60_z252,0.00039039170890093705,0.00039039170890093705,False,60,WF_2019_2020
macro_uup_ret120_z252,0.00036889578086797743,0.00036889578086797743,False,60,WF_2019_2020
macro_spread_iwm_spy_120_z252,0.0003599643755958853,0.0003599643755958853,False,60,WF_2019_2020
macro_iwm_ret5_z252,0.00035418525779567676,-0.00035418525779567676,False,60,WF_2019_2020
macro_spy_ret20_z252,0.0003533259846046952,-0.0003533259846046952,False,60,WF_2019_2020
macro_qqq_ret5_z252,0.00034354092263684744,-0.00034354092263684744,False,60,WF_2019_2020
macro_tlt_ret120_z252,0.0002762828602392925,-0.0002762828602392925,False,60,WF_2019_2020
macro_hyg_ret20_z252,0.00027341098890301175,0.00027341098890301175,False,60,WF_2019_2020
macro_spy_ret5_z252,0.00026559664719486757,-0.00026559664719486757,False,60,WF_2019_2020
macro_qqq_ret20_z252,0.0002507929866007293,-0.0002507929866007293,False,60,WF_2019_2020
macro_idx_vix_vol60_z252,0.000187967702179506,-0.000187967702179506,False,60,WF_2019_2020
macro_hyg_ret5_z252,0.0001651210887647998,-0.0001651210887647998,False,60,WF_2019_2020
macro_idx_vix_ret60_z252,0.00016148429140202362,-0.00016148429140202362,False,60,WF_2019_2020
macro_uup_ret60_z252,0.00013760581215875099,-0.00013760581215875099,False,60,WF_2019_2020
macro_spread_iwm_spy_60_z252,0.00013017584741582388,-0.00013017584741582388,False,60,WF_2019_2020
macro_idx_vix_vol20_z252,0.0001285617895041849,0.0001285617895041849,False,60,WF_2019_2020
macro_iwm_ret60_z252,0.0001270569025932034,0.0001270569025932034,False,60,WF_2019_2020
macro_uup_ret5_z252,0.0001170448800674924,0.0001170448800674924,False,60,WF_2019_2020
macro_idx_vix_level_z252,0.00011196744607779678,-0.00011196744607779678,False,60,WF_2019_2020
macro_spread_qqq_spy_20_z252,0.00010944962264258639,0.00010944962264258639,False,60,WF_2019_2020
macro_uup_ret20_z252,9.535063401336576e-05,9.535063401336576e-05,False,60,WF_2019_2020
macro_tlt_vol60_z252,8.060749047599646e-05,8.060749047599646e-05,False,60,WF_2019_2020
macro_uup_level_z252,6.895593334907174e-05,6.895593334907174e-05,False,60,WF_2019_2020
beta_spy_60,6.167448895721576e-05,6.167448895721576e-05,False,60,WF_2019_2020
macro_uup_vol60_z252,4.7647652416609824e-05,-4.7647652416609824e-05,False,60,WF_2019_2020
macro_spread_qqq_spy_60_z252,1.7232313164293106e-06,-1.7232313164293106e-06,False,60,WF_2019_2020
cash_assets,0.11044473238623077,0.11044473238623077,True,60,WF_2021_2022
corr_qqq_120,0.08460304926125353,0.08460304926125353,True,60,WF_2021_2022
chg_assets_252d,0.0821105140572819,0.0821105140572819,True,60,WF_2021_2022
fund_update_count_60d,0.08162107121184752,0.08162107121184752,True,60,WF_2021_2022
ix_mom_120d__macro_uup_ret60_z252,0.06932740811725557,-0.06932740811725557,True,60,WF_2021_2022
dist_high_252,0.06352852105695024,0.06352852105695024,True,60,WF_2021_2022
mom_252d,0.062063618168303275,0.062063618168303275,True,60,WF_2021_2022
rel_mom_qqq_252,0.062063618168303275,0.062063618168303275,False,60,WF_2021_2022
rel_mom_spy_252,0.062063618168303275,0.062063618168303275,False,60,WF_2021_2022
mom_skip_252_20,0.06177099922754498,0.06177099922754498,False,60,WF_2021_2022
dist_high_120,0.0599237094095603,0.0599237094095603,True,60,WF_2021_2022
trend_sma_252,0.05989570927536103,0.05989570927536103,True,60,WF_2021_2022
corr_qqq_60,0.05663161469681735,0.05663161469681735,True,60,WF_2021_2022
dist_high_60,0.0555540233076605,0.0555540233076605,True,60,WF_2021_2022
size_log_market_cap,0.05530081987992779,-0.05530081987992779,True,60,WF_2021_2022
equity_assets,0.052176828739077086,0.052176828739077086,True,60,WF_2021_2022
vol_60,0.05199777984743901,-0.05199777984743901,True,60,WF_2021_2022
best_day_60,0.05055464165669554,-0.05055464165669554,True,60,WF_2021_2022
mom_120d,0.04913367426239104,0.04913367426239104,True,60,WF_2021_2022
mom_120d_x_breadth,0.04913367426239104,0.04913367426239104,False,60,WF_2021_2022
rel_mom_qqq_120,0.04913367426239104,0.04913367426239104,False,60,WF_2021_2022
rel_mom_spy_120,0.04913367426239104,0.04913367426239104,False,60,WF_2021_2022
mom_skip_120_20,0.04894998703178895,0.04894998703178895,True,60,WF_2021_2022
corr_spy_120,0.04844078686032159,0.04844078686032159,True,60,WF_2021_2022
vol_20,0.047450300044472836,-0.047450300044472836,True,60,WF_2021_2022
best_day_20,0.047047735057679826,-0.047047735057679826,True,60,WF_2021_2022
vol_10,0.046660240879965266,-0.046660240879965266,True,60,WF_2021_2022
skew_60,0.046263691675661855,-0.046263691675661855,True,60,WF_2021_2022
ix_downside_vol_60__macro_idx_vix_level_z252,0.04576745862298165,0.04576745862298165,True,60,WF_2021_2022
downside_vol_60,0.045319043459092996,-0.045319043459092996,True,60,WF_2021_2022
beta_tlt_60,0.04489587060814019,0.04489587060814019,True,60,WF_2021_2022
trend_sma_120,0.04372276635711675,0.04372276635711675,True,60,WF_2021_2022
downside_vol_20,0.043637618767050766,-0.043637618767050766,True,60,WF_2021_2022
ix_size_log_market_cap__macro_spread_iwm_spy_20_z252,0.043615071582461105,0.043615071582461105,True,60,WF_2021_2022
vol_120,0.04359356610037107,-0.04359356610037107,False,60,WF_2021_2022
fund_update_count_20d,0.0425151330649268,0.0425151330649268,True,60,WF_2021_2022
current_ratio,0.04191008574863543,0.04191008574863543,True,60,WF_2021_2022
downside_vol_10,0.0397527814125007,-0.0397527814125007,True,60,WF_2021_2022
ocf_assets,0.03967711784049606,0.03967711784049606,True,60,WF_2021_2022
beta_qqq_120,0.03937277990019382,0.03937277990019382,True,60,WF_2021_2022
ix_earnings_yield__macro_tlt_ret60_z252,0.03899790040250584,0.03899790040250584,True,60,WF_2021_2022
skew_20,0.03853664431633203,-0.03853664431633203,True,60,WF_2021_2022
skew_120,0.038457162417327606,-0.038457162417327606,True,60,WF_2021_2022
downside_vol_120,0.03785126106295172,-0.03785126106295172,False,60,WF_2021_2022
netinc_assets,0.03765946502262444,0.03765946502262444,False,60,WF_2021_2022
worst_day_20,0.037104116348045925,0.037104116348045925,False,60,WF_2021_2022
dist_high_20,0.034636390675125854,0.034636390675125854,False,60,WF_2021_2022
worst_day_60,0.032406587073107354,0.032406587073107354,False,60,WF_2021_2022
ix_mom_60d__macro_tlt_ret60_z252,0.031137067433997634,0.031137067433997634,False,60,WF_2021_2022
ix_rel_mom_qqq_20__macro_qqq_ret20_z252,0.0292450359025015,0.0292450359025015,False,60,WF_2021_2022
