feature,abs_train_ic,train_ic,selected,horizon_sessions,fold
mom_accel_60_120,0.01384809510441886,-0.01384809510441886,True,5,WF_2023_2024
dist_low_20,0.01371969896718046,-0.01371969896718046,True,5,WF_2023_2024
dist_high_60,0.013064016401082202,0.013064016401082202,True,5,WF_2023_2024
chg_assets_252d,0.012586354477933449,0.012586354477933449,True,5,WF_2023_2024
age_cash,0.012046522655645726,-0.012046522655645726,True,5,WF_2023_2024
fundamental_freshness_mean_days,0.011870580939630204,-0.011870580939630204,True,5,WF_2023_2024
ix_mom_60d__regime_median_vol_60_z252,0.01170646823346392,-0.01170646823346392,True,5,WF_2023_2024
current_ratio,0.011454477292501937,0.011454477292501937,True,5,WF_2023_2024
dist_low_120,0.010934747088562699,-0.010934747088562699,True,5,WF_2023_2024
netinc_assets,0.010900702631566991,0.010900702631566991,False,5,WF_2023_2024
dist_high_20,0.010268660803843841,0.010268660803843841,False,5,WF_2023_2024
chg_eps_diluted_252d,0.008603283860050428,0.008603283860050428,False,5,WF_2023_2024
trend_sma_120,0.00854170397488551,0.00854170397488551,False,5,WF_2023_2024
mom_5d,0.00846595452681783,-0.00846595452681783,False,5,WF_2023_2024
rel_mom_qqq_5,0.00846595452681783,-0.00846595452681783,False,5,WF_2023_2024
rel_mom_spy_5,0.00846595452681783,-0.00846595452681783,False,5,WF_2023_2024
skew_20,0.00796734545188555,-0.00796734545188555,False,5,WF_2023_2024
chg_cash_252d,0.007478964568036218,0.007478964568036218,False,5,WF_2023_2024
equity_assets,0.006964706816639124,0.006964706816639124,False,5,WF_2023_2024
mom_accel_20_60,0.006817463907674811,-0.006817463907674811,False,5,WF_2023_2024
ix_mom_20d__regime_median_vol_20_z252,0.006291928409104032,-0.006291928409104032,False,5,WF_2023_2024
ix_rel_mom_spy_20__regime_breadth_rel_mom_spy_20_z252,0.006066950318044061,-0.006066950318044061,False,5,WF_2023_2024
mom_1d,0.005614828655097507,-0.005614828655097507,False,5,WF_2023_2024
ix_mom_20d__regime_breadth_mom20_z252,0.005199392067262677,0.005199392067262677,False,5,WF_2023_2024
age_eps_diluted,0.004729302955867414,-0.004729302955867414,False,5,WF_2023_2024
chg_net_income_252d,0.004628763465568369,0.004628763465568369,False,5,WF_2023_2024
cash_yield,0.0036278068555124516,0.0036278068555124516,False,5,WF_2023_2024
mom_skip_60_5,0.003627594731479143,0.003627594731479143,False,5,WF_2023_2024
mom_skip_20_5,0.003319700762649342,0.003319700762649342,False,5,WF_2023_2024
age_assets,0.003232817693298772,-0.003232817693298772,False,5,WF_2023_2024
earnings_yield,0.0030244071418377735,0.0030244071418377735,False,5,WF_2023_2024
trend_sma_20,0.0023458324070750455,-0.0023458324070750455,False,5,WF_2023_2024
mom_20d,0.002155821967247241,-0.002155821967247241,False,5,WF_2023_2024
mom_20d_x_breadth,0.002155821967247241,-0.002155821967247241,False,5,WF_2023_2024
rel_mom_qqq_20,0.002155821967247241,-0.002155821967247241,False,5,WF_2023_2024
rel_mom_spy_20,0.002155821967247241,-0.002155821967247241,False,5,WF_2023_2024
trend_sma_60,0.0014420787153518867,-0.0014420787153518867,False,5,WF_2023_2024
mom_10d,0.0008118441449783131,-0.0008118441449783131,False,5,WF_2023_2024
rel_mom_qqq_10,0.0008118441449783131,-0.0008118441449783131,False,5,WF_2023_2024
rel_mom_spy_10,0.0008118441449783131,-0.0008118441449783131,False,5,WF_2023_2024
dist_low_252,0.00037035861927805895,0.00037035861927805895,False,5,WF_2023_2024
chg_operating_cash_flow_252d,0.00032255039088428827,0.00032255039088428827,False,5,WF_2023_2024
regime_median_vol_60_z252,0.0002364608024253207,-0.0002364608024253207,False,5,WF_2023_2024
regime_median_vol_20_z252,0.00021156148956428132,-0.00021156148956428132,False,5,WF_2023_2024
regime_dispersion_mom60_z252,0.00015753737341628793,0.00015753737341628793,False,5,WF_2023_2024
regime_breadth_mom60_z252,0.0001208074287754917,0.0001208074287754917,False,5,WF_2023_2024
mom_60d,5.552519917247894e-05,-5.552519917247894e-05,False,5,WF_2023_2024
mom_60d_x_breadth,5.552519917247894e-05,-5.552519917247894e-05,False,5,WF_2023_2024
rel_mom_qqq_60,5.552519917247894e-05,-5.552519917247894e-05,False,5,WF_2023_2024
rel_mom_spy_60,5.552519917247894e-05,-5.552519917247894e-05,False,5,WF_2023_2024
regime_dispersion_mom20_z252,5.39775504672209e-05,5.39775504672209e-05,False,5,WF_2023_2024
regime_breadth_rel_mom_spy_20_z252,3.595141489863617e-05,-3.595141489863617e-05,False,5,WF_2023_2024
regime_breadth_mom20_z252,3.12714886455019e-05,3.12714886455019e-05,False,5,WF_2023_2024
regime_breadth_rel_mom_qqq_20_z252,1.7530610840769523e-05,-1.7530610840769523e-05,False,5,WF_2023_2024
corr_qqq_120,0.06012793119099506,0.06012793119099506,True,10,WF_2017_2018
corr_spy_120,0.05709160104268014,0.05709160104268014,False,10,WF_2017_2018
corr_spy_60,0.054260901833812186,0.054260901833812186,True,10,WF_2017_2018
corr_qqq_60,0.05417184095634795,0.05417184095634795,True,10,WF_2017_2018
fund_update_count_60d,0.05067180859834162,0.05067180859834162,True,10,WF_2017_2018
size_log_market_cap,0.0476236958679885,-0.0476236958679885,True,10,WF_2017_2018
cash_yield,0.03893459123290678,0.03893459123290678,True,10,WF_2017_2018
mom_skip_252_20,0.0370472763787006,0.0370472763787006,True,10,WF_2017_2018
dist_high_252,0.0337362705660892,0.0337362705660892,True,10,WF_2017_2018
chg_cash_252d,0.03265535328279137,0.03265535328279137,True,10,WF_2017_2018
