asof,seal_id,signal_date,ticker,expected_active_per_session,uncertainty_per_session,positive_active_horizon_share,effective_horizon_sessions,horizon_weight_5d,horizon_weight_10d,horizon_weight_20d,horizon_weight_60d,horizon_weight_120d,horizon_weight_252d,score_5d,score_10d,score_20d,score_60d,score_120d,score_252d,expected_active_total,model_target_weight,entry_ok,resize_band,model_intent
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,GOOGL,0.00011198142915454798,0.0029394960724768507,0.802367978047721,39.84376023795426,0.16791425404279117,0.22329960830996098,0.3357523541841117,0.110510892977838,0.13280512257581037,0.029717767909487852,0.5737704918032787,0.9234972677595629,0.819672131147541,0.8360655737704918,0.9289617486338798,0.6557377049180327,0.004461761214337271,0.01858434082998217,True,0.008330495486967742,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,FTNT,0.00015540998631145036,0.003916746317262598,0.8466365566406964,29.096044930945936,0.31359678167579785,0.23111640567045735,0.3019233692944412,0.061750034735102835,0.057675389980539594,0.03393801864366122,0.8579234972677595,0.9508196721311475,0.7650273224043715,0.5792349726775956,0.546448087431694,0.7158469945355191,0.004521815944435652,0.017847348386584045,True,0.00789388537963214,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,DDOG,0.00031173099682024665,0.0036341664326732344,0.7960054749077426,37.69971951314828,0.2963284766509137,0.1289412467405791,0.347512154303744,0.07505327835167819,0.1126539075823111,0.039510936370773894,0.9344262295081968,0.7158469945355191,0.9562841530054644,0.726775956284153,0.9398907103825137,0.8961748633879781,0.011752171143677418,0.015436794984515957,True,0.002627054149534036,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,VLO,8.103955349390989e-05,0.003286084478767046,0.5765542442311481,39.767512691374236,0.248467170401371,0.13499611433423933,0.3550396184361754,0.10971524114120243,0.11179938465377023,0.03998247103324168,0.7595628415300546,0.6830601092896175,0.8907103825136612,0.8688524590163934,0.8579234972677595,0.8306010928961749,0.003222741472072363,0.014368498310378343,True,0.008916941327681971,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,CAT,0.00012244307568771325,0.003829516378145894,0.8286848893880541,30.50392928602102,0.30962902701699724,0.19119161904412096,0.3278642433269358,0.0645698359367391,0.07793497182121481,0.028810302853991988,0.8907103825136612,0.8688524590163934,0.8469945355191257,0.6174863387978142,0.6775956284153005,0.6721311475409836,0.0037349949223409247,0.013818998596151365,True,0.007399741570459885,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,SNPS,0.0001232974011203441,0.003353804579079389,0.8773677705770991,42.904938033486005,0.27528417620492057,0.12263222942290072,0.3036632528974108,0.12945600176867933,0.12210184781644612,0.04686249188964238,0.8087431693989071,0.639344262295082,0.7923497267759563,0.9726775956284153,0.907103825136612,0.9234972677595629,0.005290067354758231,0.012723607948060347,True,0.004810376539578803,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,AMD,0.0002859605782629866,0.0036364277442105675,0.9999999999999999,36.41525659019828,0.2983721816764727,0.16418354223974116,0.31022209081300023,0.08582220575640949,0.10382582378673398,0.03757415572764227,0.9562841530054644,0.8579234972677595,0.8961748633879781,0.8087431693989071,0.9016393442622951,0.8797814207650273,0.010413327832128134,0.0119591313633994,True,0.0022968894394166705,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,KMB,3.73850894073054e-05,0.0030793160923274572,0.7925005671922783,40.27564900887347,0.20749943280772168,0.19435281322553669,0.33295316029497796,0.11253959215393414,0.11049905609885718,0.04215594541897231,0.33879781420765026,0.8524590163934426,0.8306010928961749,0.8633879781420765,0.8306010928961749,0.8415300546448088,0.001505708739133986,0.011479268059160762,False,0.015247660800272842,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,NXPI,0.00011160591176744388,0.0038746061761979513,0.665013740587791,29.447764087889354,0.3140282542037214,0.17260956764639562,0.3509854863840695,0.0736851380212139,0.05787547281959517,0.030816080925004548,0.912568306010929,0.819672131147541,0.9016393442622951,0.6775956284153005,0.5737704918032787,0.7103825136612022,0.003286544560541482,0.01130062542745343,True,0.006876903823626582,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,HON,5.6589719608287844e-05,0.0033447424546490714,0.5471834025951039,33.61117889570211,0.23772148570186447,0.2013553549793506,0.34582804761575325,0.08933778148292468,0.10271709954059281,0.023040230679514294,0.7377049180327869,0.8961748633879781,0.8743169398907104,0.7540983606557377,0.8087431693989071,0.5846994535519126,0.0019020471894117842,0.010436818728845994,False,0.010974300518877898,NO_ENTRY
