profile,month,return_1m,description
AGGRESSIVE,2018-10,-0.07757959643838835,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2018-11,0.008035587181259359,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2018-12,-0.09836421779472042,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2019-01,0.06330038167622559,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2019-02,0.039175074266516285,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2019-03,0.03086069658146598,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2019-04,0.01276331967885953,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2019-05,-0.11824197402847793,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2019-06,0.08997802957366416,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2019-07,-0.00284246989344116,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2019-08,0.00167663940358933,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2019-09,-0.0016002384130450694,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2019-10,0.00119415397777086,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2019-11,0.0029584629117582395,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2019-12,0.04781535831649504,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2020-01,-0.060589097304602484,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2020-02,-0.009320727270178297,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2020-03,-0.055118056804753554,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2020-04,0.1824862429941592,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2020-05,0.04672166649865564,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2020-06,0.06280630809032206,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2020-07,0.09699832352945581,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2020-08,0.07033198721599163,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2020-09,-0.05817603136017477,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2020-10,-0.039209505727505464,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2020-11,0.1396905346813209,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2020-12,0.07018184913244738,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2021-01,0.00628168112205832,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2021-02,0.032172984835455304,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2021-03,0.01391121606449598,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2021-04,0.020386771130478508,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2021-05,0.050925394408530375,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2021-06,0.09245613278237405,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2021-07,0.0129580044625296,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2021-08,0.042395854185571215,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2021-09,-0.04932018820743461,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2021-10,0.06716373941879049,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2021-11,0.03969734209663039,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2021-12,0.01642494161660663,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2022-01,-0.11738220064001788,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2022-02,0.040618663839163474,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2022-03,0.07959188924454183,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2022-04,-0.02785796765921405,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2022-05,0.051416530416602185,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2022-06,-0.18734415710898544,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2022-07,0.13141085702709582,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2022-08,0.02770465101411574,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2022-09,-0.09358825750916658,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2022-10,0.19373428161552458,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2022-11,0.049789383878279594,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2022-12,-0.053891061304477975,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2023-01,0.07742792334448573,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2023-02,-0.010243940082201489,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2023-03,-0.0017559600981789094,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2023-04,-0.03772058508286265,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2023-05,0.05454977413767226,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2023-06,0.09936434095791326,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2023-07,0.055138360683470534,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2023-08,-0.006528215503651361,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2023-09,-0.0026987515896070994,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2023-10,-0.028559723311242582,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2023-11,0.0790476190956384,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2023-12,0.05396282576977588,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2024-01,0.06978522222907793,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2024-02,0.03438336374904665,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2024-03,0.050101319394658846,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2024-04,0.0069162799928705904,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2024-05,0.02395793726190977,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2024-06,0.02327609157551956,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2024-07,-0.019140408133621757,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2024-08,0.041551136250814684,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2024-09,0.01857240653577498,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2024-10,-0.00429178876979028,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2024-11,0.11024896396228115,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2024-12,-0.039468685536223805,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2025-01,0.07227956014841778,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2025-02,0.022398541381524383,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2025-03,-0.01731165766084139,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2025-04,0.03226757744241917,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2025-05,0.021032032029615018,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2025-06,0.04381961323828553,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2025-07,-0.00926274052845013,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2025-08,0.06755207619351009,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2025-09,0.07524341484866684,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2025-10,0.00717704021659782,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2025-11,0.01696581623909528,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2025-12,0.002450765108494641,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2026-01,0.1219638055730418,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2026-02,0.06931922347944902,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2026-03,0.028620091887772117,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2026-04,0.057636832260961314,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2026-05,-0.04012246173687534,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2026-06,0.12015888693372861,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2026-07,-0.05031399116742004,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2026-08,-0.011148416418700319,70% final optimizer + 30% conviction sleeve
AGGRESSIVE,2026-09,0.028728714587319768,70% final optimizer + 30% conviction sleeve
