signal_date,price_date,ticker,target_weight,vehicle,byma_ticker,ratio,unit_usd,q_star,quantity,actual_weight,weight_error
2026-09-04,2026-09-04,PLTR,0.007492693901812098,CEDEAR_BANCO_COMAFI,PLTR,3:1,58.11000061035156,0.12893983519383012,0,0.0,-0.007492693901812098
2026-09-04,2026-09-04,GOOGL,0.007313596691945759,CEDEAR_BANCO_COMAFI,GOOGL,58:1,5.835517094053071,1.2532902524437786,1,0.005835517094053071,-0.0014780795978926878
2026-09-04,2026-09-04,AMD,0.0071955018127754285,CEDEAR_BANCO_COMAFI,AMD,10:1,47.75700073242188,0.15066904752019852,0,0.0,-0.0071955018127754285
2026-09-04,2026-09-04,ACN,0.006511381411007664,CEDEAR_BANCO_COMAFI,ACN,75:1,2.4896000162760417,2.6154327476055474,3,0.007468800048828126,0.0009574186378204621
2026-09-04,2026-09-04,ARM,0.006400651529047439,CEDEAR_BANCO_COMAFI,ARM,27:1,9.336666531032986,0.6855392669078528,1,0.009336666531032985,0.0029360150019855464
2026-09-04,2026-09-04,TXN,0.006305207800085654,CEDEAR_BANCO_COMAFI,TXN,5:1,51.688000488281254,0.12198591047287999,0,0.0,-0.006305207800085654
2026-09-04,2026-09-04,COIN,0.006086540026390773,CEDEAR_BANCO_COMAFI,COIN,27:1,6.838518495912905,0.890037810094166,1,0.006838518495912905,0.0007519784695221325
2026-09-04,2026-09-04,CSCO,0.00601473882289693,CEDEAR_BANCO_COMAFI,CSCO,5:1,21.83999938964844,0.2754001369499923,0,0.0,-0.00601473882289693
2026-09-04,2026-09-04,GS,0.006004256884367928,CEDEAR_BANCO_COMAFI,GS,13:1,79.89307579627405,0.07515365786740616,0,0.0,-0.006004256884367928
2026-09-04,2026-09-04,BMY,0.005690382607471247,CEDEAR_BANCO_COMAFI,BMY,3:1,22.27333323160807,0.25547961539030134,0,0.0,-0.005690382607471247
2026-09-04,2026-09-04,UBER,0.0054391213570863925,CEDEAR_CAJA_DE_VALORES,UBER,2:1,37.880001068115234,0.14358820495558722,0,0.0,-0.0054391213570863925
2026-09-04,2026-09-04,ORCL,0.005117037796213084,CEDEAR_BANCO_COMAFI,ORCL,3:1,52.926666259765625,0.09668165705163656,0,0.0,-0.005117037796213084
2026-09-04,2026-09-04,KEEL,0.004309988215818366,CEDEAR_CAJA_DE_VALORES,KEEL,1:5,17.350000143051147,0.24841430433904405,0,0.0,-0.004309988215818366
2026-09-04,2026-09-04,BABA,0.0028589090770663435,CEDEAR_BANCO_COMAFI,BABA,9:1,12.582221984863281,0.22721814004757512,0,0.0,-0.0028589090770663435
2026-09-04,2026-09-04,IBM,0.0028154088261061003,CEDEAR_BANCO_COMAFI,IBM,15:1,15.659333292643229,0.17979110435236617,0,0.0,-0.0028154088261061003
2026-09-04,2026-09-04,INTC,0.0026923457706257837,CEDEAR_BANCO_COMAFI,INTC,5:1,19.160000610351563,0.14051908584862943,0,0.0,-0.0026923457706257837
2026-09-04,2026-09-04,MRVL,0.0023722794930837545,CEDEAR_BANCO_COMAFI,MRVL,14:1,15.967857360839844,0.14856592462440324,0,0.0,-0.0023722794930837545
2026-09-04,2026-09-04,LRCX,0.0013227985516386202,CEDEAR_BANCO_COMAFI,LRCX,56:1,5.493749891008649,0.24078244876119673,0,0.0,-0.0013227985516386202
