decision_id,asof,period_start,period_end,universe_rows,full_alpha_available,candidate_count,selected_count,gross_return_1m_reconstructed,turnover_reconstructed,transaction_cost_return_reconstructed,net_return_1m_reconstructed,net_return_1m_persisted,gross_return_1m_persisted,turnover_persisted,transaction_cost_return_persisted,replay_error,gross_replay_error,turnover_replay_error,cost_replay_error,weights_sum,month,spy_return_1m,alpha_engine_return_1m,active_return_1m,period_start_reuse_count,forward_interval_reused,alpha_engine_nav_start,alpha_engine_nav,spy_nav_start,spy_nav,active_nav
110,2023-02-28,2023-02-28,2023-03-31,178,137,28,28,-0.009022115474837491,0.07016523083768791,7.016523083768792e-06,-0.00902913199792126,-0.0089707739550442,-0.0089637659031182,0.0700805192608171,7.008051926081713e-06,-5.835804287706095e-05,-5.834957171929091e-05,8.471157687081621e-05,8.471157687079547e-09,1.0,2023-03,0.037077776932969986,-0.0089707739550442,-0.046048550888014184,1,False,595.5075159634265,590.1653526491888,251.04381428837615,260.3519608349625,226.6798186410801
111,2023-03-31,2023-03-31,2023-04-28,178,137,28,28,-0.03970361646759908,0.07519035067078653,7.519035067078653e-06,-0.03971113550266616,-0.0397153014447143,-0.0397077891372692,0.0751230744508082,7.512307445080821e-06,4.165942048141302e-06,4.172669670121643e-06,6.727621997833222e-05,6.727621997831501e-09,0.9999999999999999,2023-04,0.01597491903384407,-0.0397153014447143,-0.05569022047855837,1,False,590.1653526491888,566.7267577665001,260.3519608349625,264.51106232960353,214.25446360360905
112,2023-04-28,2023-04-28,2023-05-31,178,137,28,28,0.00542839700104405,0.196561935770871,1.9656193577087102e-05,0.005408740807466963,0.0055615690000162,0.0055811264166708,0.1955741665457111,1.955741665457111e-05,-0.00015282819254923766,-0.00015272941562674992,0.0009877692251598902,9.877692251599102e-08,1.0,2023-05,0.004616277344481334,0.0055615690000162,0.000945291655534866,1,False,566.7267577665001,569.8786477339739,264.51106232960353,265.7321187540004,214.45606590806398
113,2023-05-31,2023-05-31,2023-06-30,178,137,28,28,0.09430460191815711,0.18840198119606527,1.8840198119606528e-05,0.0942857617200375,0.0942243908353341,0.0942432131276456,0.1882229231149181,1.882229231149182e-05,6.137088470339891e-05,6.138879051151291e-05,0.00017905808114718202,1.7905808114709616e-08,1.0,2023-06,0.06479963464098937,0.0942243908353341,0.02942475619434473,1,False,569.8786477339739,623.5751161667716,265.7321187540004,282.9514629616356,220.3823615682524
114,2023-06-30,2023-06-30,2023-07-31,178,137,28,28,0.05760874266723796,0.07520846717627845,7.520846717627845e-06,0.057601221820520326,0.0576338470235714,0.0576413039460972,0.0745692252578538,7.456922525785382e-06,-3.262520305107042e-05,-3.256127885924165e-05,0.0006392419184246545,6.392419184246375e-08,1.0000000000000002,2023-07,0.03273326059608905,0.0576338470235714,0.024900586427482344,1,False,623.5751161667716,659.5141490196331,282.9514629616356,292.2133869348035,225.69607639734147
115,2023-07-31,2023-07-31,2023-08-31,178,137,28,28,-0.0014279827414710932,0.04103652254614586,4.103652254614586e-06,-0.0014320863937257078,-0.0013855070134603,-0.0013814443662152,0.0406264724502472,4.062647245024728e-06,-4.6579380265407856e-05,-4.653837525589325e-05,0.00041005009589865915,4.100500958985762e-08,1.0000000000000002,2023-08,-0.016251875457252485,-0.0013855070134603,0.014866368443792185,1,False,659.5141490196331,658.6003875406901,292.2133869348035,287.46437136339716,229.10678788367917
116,2023-08-31,2023-08-31,2023-09-29,178,137,28,28,-0.012174868543241417,0.06052043919305705,6.052043919305706e-06,-0.012180920587160722,-0.0121293042965666,-0.0121231873890053,0.0611690756124494,6.116907561244943e-06,-5.161629059412254e-05,-5.1681154236116536e-05,-0.0006486364193923483,-6.486364193923729e-08,1.0,2023-09,-0.04743453935938391,-0.0121293042965666,0.03530523506281731,1,False,658.6003875406901,650.6120230303725,287.46437136339716,273.82863132553956,237.5982452532132
117,2023-09-29,2023-09-29,2023-10-31,179,137,28,28,-0.027545774823697293,0.1683769287601242,1.683769287601242e-05,-0.027562612516573305,-0.027530810859064,-0.0275139876450908,0.1682321397315634,1.682321397315635e-05,-3.1801657509305387e-05,-3.178717860649258e-05,0.0001447890285607989,1.4478902856068614e-08,1.0,2023-10,-0.021708515210485224,-0.027530810859064,-0.005822295648578776,1,False,650.6120230303725,632.7001464816904,273.82863132553956,267.88421831734274,236.18418078372088
118,2023-10-31,2023-10-31,2023-11-30,179,137,28,28,0.08976421736866808,0.1004303595785166,1.0043035957851661e-05,0.08975417433271023,0.0897055301482152,0.0897155713980249,0.1004124980969506,1.004124980969506e-05,4.864418449503083e-05,4.8645970643176883e-05,1.7861481566003312e-05,1.7861481566018545e-09,1.0,2023-11,0.09134362128098727,0.0897055301482152,-0.0016380911327720793,1,False,632.7001464816904,689.4568485466839,267.88421831734274,292.35373290247543,235.82967171370984
119,2023-11-30,2023-11-30,2023-12-29,179,137,28,28,0.06299169586465994,0.0353437190558197,3.53437190558197e-06,0.06298816149275437,0.0629925689944021,0.0629961234458305,0.0355445142840226,3.554451428402264e-06,-4.407501647735179e-06,-4.427581170557415e-06,-0.00020079522820290463,-2.0079522820293882e-08,0.9999999999999998,2023-12,0.0456554681421284,0.0629925689944021,0.017337100852273704,1,False,689.4568485466839,732.887506647424,292.35373290247543,305.7012794412367,239.73975770955286
120,2023-12-29,2023-12-29,2024-01-31,179,137,28,28,0.07107395523898144,0.09664937225109271,9.664937225109273e-06,0.07106429030175633,0.0710736354043212,0.0710833352969083,0.096998925871056,9.699892587105603e-06,-9.345102564867203e-06,-9.38005792686103e-06,-0.0003495536199632915,-3.495536199633081e-08,1.0,2024-01,0.01592651991011773,0.0710736354043212,0.055147115494203466,1,False,732.887506647424,784.9764860872649,305.7012794412367,310.570036954806,252.75345097167062
121,2024-01-31,2024-01-31,2024-02-29,179,138,28,28,0.041190158850210615,0.0036831890038209556,3.683189003820956e-07,0.041189790531310236,0.0411748261131128,0.0411752017014141,0.003755883013672,3.755883013672075e-07,1.496441819743427e-05,1.4957148796512776e-05,-7.269400985104434e-05,-7.269400985111896e-09,1.0,2024-02,0.05218682546529996,0.0411748261131128,-0.011011999352187156,1,False,784.9764860872649,817.2977564047903,310.570036954806,326.7777012681182,250.10817850579244
122,2024-02-29,2024-02-29,2024-03-28,179,139,28,28,0.04603023276296286,0.4089987892407547,4.089987892407548e-05,0.04598933288403878,0.0459977242954595,0.046038638484185,0.4091418872546553,4.091418872546553e-05,-8.391411420720363e-06,-8.40572122214056e-06,-0.00014309801390055554,-1.4309801390050513e-08,1.0,2024-03,0.03270202015514401,0.0459977242954595,0.013295704140315494,1,False,817.2977564047903,854.8915932711955,326.7777012681182,337.46399224123985,253.3282403238052
123,2024-03-28,2024-03-28,2024-04-30,179,139,28,28,0.0066435722171362165,0.10487320004033993,1.0487320004033993e-05,0.006633084897132183,0.006505051657334,0.0065155661131448,0.1051445581075243,1.051445581075244e-05,0.00012803323979818267,0.00012800610399141613,-0.0002713580671843685,-2.71358067184472e-08,1.0,2024-04,-0.04031974376591507,0.006505051657334,0.04682479542324907,1,False,854.8915932711955,860.4527072468451,337.46399224123985,323.8575305438503,265.68865198283225
124,2024-04-30,2024-04-30,2024-05-31,179,139,28,28,0.023767839387036974,0.03815101424192939,3.815101424192939e-06,0.02376402428561278,0.0238392185773958,0.0238430466542734,0.0382807687758597,3.828076877585974e-06,-7.519429178301854e-05,-7.520726723642471e-05,-0.00012975453393031244,-1.297545339303464e-08,0.9999999999999998,2024-05,0.05057941302055524,0.0238392185773958,-0.02674019444315944,1,False,860.4527072468451,880.9652274104146,323.8575305438503,340.2380543410448,258.92613015220235
125,2024-05-31,2024-05-31,2024-06-28,179,140,28,28,0.02059484149160258,0.10511633093262251,1.0511633093262252e-05,0.020584329858509318,0.0205665180463693,0.0205770277834001,0.1050973703079377,1.0509737030793778e-05,1.7811812140017952e-05,1.7813708202481238e-05,1.8960624684816185e-05,1.8960624684746986e-09,1.0,2024-06,0.03528058052643468,0.0205665180463693,-0.01471406248006538,1,False,880.9652274104146,899.0836146581747,340.2380543410448,352.24185041538146,255.24610820603223
126,2024-06-28,2024-06-28,2024-07-31,179,140,28,28,-0.008344712229051317,0.03196511979737836,3.1965119797378357e-06,-0.008347908741031055,-0.0084052707792593,-0.0084020038042816,0.0326697497771947,3.2669749777194765e-06,5.736203822824526e-05,5.729157523028279e-05,-0.0007046299798163444,-7.04629979816408e-08,1.0000000000000002,2024-07,0.012108998784083003,-0.0084052707792593,-0.020514269563342305,1,False,899.0836146581747,891.5265734237774,352.24185041538146,356.50714655376447,250.07256713978026
127,2024-07-31,2024-07-31,2024-08-30,180,140,28,28,0.045082963807839216,0.24023939248628243,2.4023939248628245e-05,0.04505893986859059,0.0450533255160994,0.0450772902729405,0.2396475684104621,2.3964756841046218e-05,5.614352491190022e-06,5.673534898713306e-06,0.0005918240758203408,5.918240758202728e-08,1.0,2024-08,0.023365508999098505,0.0450533255160994,0.021687816517000892,1,False,891.5265734237774,931.6928103424916,356.50714655376447,364.8371174948094,255.37226495485262
128,2024-08-30,2024-08-30,2024-09-30,180,140,28,28,0.01285040928186415,0.3009913665813034,3.009913665813034e-05,0.01282031014520602,0.0129047274767883,0.0129347009710915,0.299734943031527,2.9973494303152703e-05,-8.441733158227882e-05,-8.429168922734903e-05,0.0012564235497763976,1.2564235497763634e-07,1.0,2024-09,0.02100466682931046,0.0129047274767883,-0.00809993935252216,1,False,931.6928103424916,943.7160521520445,364.8371174948094,372.50039959475384,253.34631940763575
129,2024-09-30,2024-09-30,2024-10-31,180,140,28,28,-0.0030605065985275653,0.05979075433465232,5.979075433465232e-06,-0.0030664856739610305,-0.0030317623928919,-0.0030258152284236,0.0594716446829076,5.947164468290767e-06,-3.47232810691306e-05,-3.469137010396516e-05,0.00031910965174471867,3.191096517446542e-08,1.0,2024-10,-0.008923755891704688,-0.0030317623928919,0.005891993498812788,1,False,943.7160521520445,940.8549293155615,372.50039959475384,369.17629695920783,254.85247483792858
130,2024-10-31,2024-10-31,2024-11-29,180,140,28,28,0.10266892445675159,0.11594648708399996,1.1594648708399997e-05,0.1026573298080432,0.1026776837733342,0.1026892313856579,0.1154761232367812,1.1547612323678129e-05,-2.0353965291000642e-05,-2.0306928906310695e-05,0.0004703638472187549,4.703638472186815e-08,1.0,2024-11,0.059633760639242306,0.1026776837733342,0.04304392313409189,1,False,940.8549293155615,1037.4597342244076,369.17629695920783,391.19166788575507,265.2049671281319
131,2024-11-29,2024-11-29,2024-12-31,180,140,28,28,-0.04619097474638978,0.0407081600353072,4.07081600353072e-06,-0.04619504556239331,-0.0462383048313867,-0.0462342140755844,0.0409075580231048,4.090755802310484e-06,4.3259268993393885e-05,4.323932919462342e-05,-0.00019939798779759765,-1.9939798779764304e-08,0.9999999999999999,2024-12,-0.024060271317689175,-0.0462383048313867,-0.02217803351369753,1,False,1037.4597342244076,989.4893547830501,391.19166788575507,381.77949021920443,259.17823773480336
132,2024-12-31,2024-12-31,2025-01-31,180,140,28,28,0.07692611700005211,0.042310881255354954,4.231088125535496e-06,0.07692188591192657,0.0768664843182405,0.0768707390482238,0.0425472998332581,4.254729983325814e-06,5.540159368606912e-05,5.537795182831984e-05,-0.00023641857790314413,-2.364185779031793e-08,1.0,2025-01,0.026856557731721686,0.0768664843182405,0.050009926586518816,1,False,989.4893547830501,1065.5479227555472,381.77949021920443,392.03277313906375,271.8007257973738
133,2025-01-31,2025-01-31,2025-02-28,180,141,29,29,0.015697864748511762,0.07837241261163232,7.837241261163231e-06,0.015690027507250598,0.0155747484022124,0.0155825466798403,0.0779827762787577,7.798277627875778e-06,0.00011527910503819801,0.00011531806867146228,0.0003896363328746155,3.8963633287453835e-08,1.0,2025-02,-0.012694940179009073,0.0155747484022124,0.028269688581221475,1,False,1065.5479227555472,1082.143563562965,392.03277313906375,387.0559405358523,279.58324630409027
134,2025-02-28,2025-02-28,2025-03-31,180,142,29,29,-0.014512330853391662,0.10693996346099222,1.0693996346099223e-05,-0.01452302484973776,-0.0144852808314521,-0.01447451803948,0.1076279197207799,1.076279197207799e-05,-3.774401828566046e-05,-3.781281391166194e-05,-0.0006879562597876809,-6.879562597876753e-08,1.0,2025-03,-0.05571920643497963,-0.0144852808314521,0.04123392560352753,1,False,1082.143563562965,1066.4684101448072,387.0559405358523,365.4894906832499,291.7918127142698
135,2025-03-31,2025-03-31,2025-04-30,180,142,29,29,0.022662186853244084,0.03253789357059968,3.2537893570599677e-06,0.022658933063887023,0.022694224345919,0.0226974440984732,0.0321975255420274,3.2197525542027485e-06,-3.529128203197743e-05,-3.5257245229115136e-05,0.0003403680285722771,3.403680285721926e-08,1.0,2025-04,-0.008670166230189347,0.022694224345919,0.03136439057610835,1,False,1066.4684101448072,1090.671083502469,365.4894906832499,362.3206360436389,301.02372732948766
136,2025-04-30,2025-04-30,2025-05-30,180,142,29,29,0.01938477667605895,0.0732852940988111,7.3285294098811104e-06,0.01937744814664907,0.0193918599505481,0.0193992007608947,0.0734081034661483,7.340810346614839e-06,-1.4411803899029574e-05,-1.442408483574853e-05,-0.00012280936733720382,-1.2280936733728905e-08,1.0,2025-05,0.06284493303163585,0.0193918599505481,-0.043453073081087756,1,False,1090.671083502469,1111.8212244058614,362.3206360436389,385.0906521517811,288.7167523265778
137,2025-05-30,2025-05-30,2025-06-30,180,142,29,29,0.042691640506683885,0.16459249343299162,1.6459249343299164e-05,0.042675181257340586,0.0426946468585817,0.0427111331867284,0.1648632814665002,1.6486328146650028e-05,-1.9465601241115682e-05,-1.9492680044516653e-05,-0.00027078803350857883,-2.7078803350863494e-08,1.0,2025-06,0.051386124993305415,0.0426946468585817,-0.008691478134723714,1,False,1111.8212244058614,1159.2900389517454,385.0906521517811,404.878968537006,286.3300218188009
138,2025-06-30,2025-06-30,2025-07-31,180,142,29,29,0.001040924773529536,0.058039190502253264,5.803919050225327e-06,0.0010351208544793105,0.0010067800250105,0.001012613832242,0.05833807231525,5.833807231525009e-06,2.834082946881044e-05,2.8310941287535904e-05,-0.0002988818129967333,-2.988818129968251e-08,1.0,2025-07,0.023031648578059727,0.0010067800250105,-0.022024868553049227,1,False,1159.2900389517454,1160.4571890061557,404.878968537006,414.2039986569976,280.165617127982
139,2025-07-31,2025-07-31,2025-08-29,180,142,29,29,0.06998038449506155,0.11626823571109364,1.1626823571109364e-05,0.06996875767149044,0.0699697033144976,0.0699813221297523,0.116188152546257,1.1618815254625704e-05,-9.456430071635991e-07,-9.376346907508104e-07,8.008316483663902e-05,8.008316483659899e-09,1.0,2025-08,0.02051948204102305,0.0699697033144976,0.04945022127347455,1,False,1160.4571890061557,1241.6540342300923,414.2039986569976,422.70325016875984,293.74130284883665
140,2025-08-29,2025-08-29,2025-09-30,180,142,29,29,0.05817997899111369,0.11838605655194505,1.1838605655194505e-05,0.0581681403854585,0.0581302944982751,0.0581421037432633,0.1180924498816917,1.180924498816917e-05,3.784588718339782e-05,3.78752478503927e-05,0.00029360667025335463,2.9360667025334574e-08,1.0,2025-09,0.03562033510828466,0.0581302944982751,0.02250995938999044,1,False,1241.6540342300923,1313.8317489048588,422.70325016875984,437.7600815911321,300.1259831936841
141,2025-09-30,2025-09-30,2025-10-31,180,142,29,29,-0.011160789624349325,0.02174239708467271,2.174239708467271e-06,-0.011162963864057792,-0.011158926078285,-0.0111567439842834,0.0218209400162372,2.182094001623721e-06,-4.037785772792457e-06,-4.045640065925005e-06,-7.854293156448963e-05,-7.854293156450019e-09,1.0,2025-10,0.02383739357630099,-0.011158926078285,-0.034996319654585994,1,False,1313.8317489048588,1299.1707975395257,437.7600815911321,448.19514094801355,289.8672205128206
142,2025-10-31,2025-10-31,2025-11-28,180,142,29,29,0.020868890684636605,0.06881520142772904,6.8815201427729045e-06,0.020862009164493833,0.0208525219533314,0.0208594094109018,0.0688745757041025,6.887457570410259e-06,9.487211162433756e-06,9.48127373480434e-06,-5.9374276373466706e-05,-5.937427637354755e-09,1.0,2025-11,0.0019500049129079766,0.0208525219533314,0.018902517040423422,1,False,1299.1707975395257,1326.2617851163457,448.19514094801355,449.0691236748037,295.33577687624916
143,2025-11-28,2025-11-28,2025-12-31,180,142,29,29,-0.008396701010511036,0.004343962060174594,4.3439620601745944e-07,-0.008397135406717054,-0.0083524358567671,-0.0083519985499414,0.0043730682566885,4.373068256688505e-07,-4.4699549949954107e-05,-4.4702460569635144e-05,-2.910619651390594e-05,-2.910619651391034e-09,1.0,2025-12,0.0007975029584423865,-0.0083524358567671,-0.009149938815209487,1,False,1326.2617851163457,1315.1842686268799,449.0691236748037,449.42725762947947,292.6356259662281
144,2025-12-31,2025-12-31,2026-01-30,180,142,29,29,0.10023983567954342,0.12136696472402897,1.2136696472402898e-05,0.10022769898307102,0.1002361641685531,0.1002482934697325,0.1212930117942201,1.2129301179422012e-05,-8.46518548208719e-06,-8.457790189084213e-06,7.395292980887092e-05,7.395292980885747e-09,1.0,2026-01,0.014737818820090842,0.1002361641685531,0.08549834534846226,1,False,1315.1842686268799,1447.0132948888624,449.42725762947947,456.05083512523305,317.29210505480336
145,2026-01-30,2026-01-30,2026-02-27,180,142,29,29,0.06467542592284978,0.13285812394277868,1.3285812394277869e-05,0.0646621401104555,0.0645791003034323,0.0645924136992475,0.1331339581515835,1.331339581515835e-05,8.303980702320524e-05,8.301222360228289e-05,-0.00027583420880480936,-2.7583420880481383e-08,1.0,2026-02,-0.008642046247570145,0.0645791003034323,0.07322114655100244,1,False,1447.0132948888624,1540.4601115998905,456.05083512523305,452.1096227168378,340.7271232898975
146,2026-02-27,2026-02-27,2026-03-31,180,142,29,29,0.011013455755576489,0.09605144570732282,9.605144570732283e-06,0.011003850611005757,0.010985213665312,0.0109947632127625,0.0954954745045859,9.549547450458595e-06,1.8636945693756637e-05,1.869254281398891e-05,0.0005559712027369268,5.559712027368786e-08,0.9999999999999999,2026-03,-0.04937956664344334,0.010985213665312,0.06036478030875534,1,False,1540.4601115998905,1557.3823950687056,452.1096227168378,429.7846454717497,362.3634328209323
147,2026-03-31,2026-03-31,2026-04-30,180,142,29,29,0.038107112173650044,0.08834760713765594,8.834760713765594e-06,0.038098277412936275,0.0380959520534075,0.0381047327671689,0.0878071376142508,8.78071376142508e-06,2.325359528772275e-06,2.379406481144153e-06,0.0005404695234051404,5.404695234051391e-08,0.9999999999999998,2026-04,0.10505268686597247,0.0380959520534075,-0.06695673481256496,1,False,1557.3823950687056,1616.7123601200637,429.7846454717497,474.9346772522964,340.4073102165223
148,2026-04-30,2026-04-30,2026-05-29,180,142,29,29,-0.030332268907827475,0.22897759274328883,2.2897759274328883e-05,-0.030355166667101804,-0.0303570166921482,-0.0303341035489645,0.2291314318370695,2.2913143183706952e-05,1.8500250463966694e-06,1.834641137024584e-06,-0.00015383909378066662,-1.5383909378068777e-08,1.0,2026-05,0.05262575303750272,-0.0303570166921482,-0.08298276972965092,1,False,1616.7123601200637,1567.6337960174967,474.9346772522964,499.92847228632183,313.57161732522263
149,2026-05-29,2026-05-29,2026-06-30,180,142,29,29,0.08908492937170075,0.16094174127091057,1.6094174127091058e-05,0.08906883519757365,0.089228758457902,0.0892448912484748,0.1613279057283562,1.613279057283562e-05,-0.00015992326032834847,-0.00015996187677405627,-0.0003861644574456313,-3.861644574456333e-08,1.0,2026-06,-0.010292566443839024,0.089228758457902,0.09952132490174102,1,False,1567.6337960174967,1707.5118133527858,499.92847228632183,494.78292526814795,345.1032212616065
150,2026-06-30,2026-06-30,2026-07-31,181,142,29,29,-0.009976651050457573,0.14711481859651038,1.4711481859651039e-05,-0.009991362532317225,-0.0098554249905571,-0.0098408363750333,0.1458861552373064,1.458861552373064e-05,-0.0001359375417601255,-0.00013581467542427353,0.0012286633592039908,1.2286633592039922e-07,1.0,2026-07,0.00034817917005858234,-0.0098554249905571,-0.010203604160615682,1,False,1707.5118133527858,1690.6835587557973,494.78292526814795,494.95519837642695,341.5831502127161
151,2026-07-31,2026-07-31,2026-08-31,181,142,29,29,-0.007763245720529209,0.16248746145449972,1.6248746145449972e-05,-0.0077794944666746595,-0.0076423350118167,-0.0076261280612212,0.1620695059547659,1.62069505954766e-05,-0.00013715945485795987,-0.0001371176593080092,0.0004179554997338075,4.179554997337301e-08,1.0,2026-08,0.0267994025821654,-0.0076423350118167,-0.0344417375939821,1,False,1690.6835587557973,1677.7627886008152,494.95519837642695,508.2197019978523,330.1254913977942
153,2026-09-02,2026-08-31,2026-09-02,181,142,29,29,0.025584690008700475,0.06338274184165696,6.338274184165696e-06,0.025578351734516308,0.0255723275730719,0.0255787671871236,0.0643961405175193,6.439614051751933e-06,6.0241614444067615e-06,5.92282157687446e-06,-0.001013398675862337,-1.0133986758623666e-07,0.9999999999999999,2026-09,0.0040936245334834975,0.0255723275730719,0.021478703039588404,1,False,1677.7627886008152,1720.667088220826,508.2197019978523,510.3001626383504,337.18725060259527
