decision_id,asof,period_start,period_end,gross_return_1m_reconstructed,gross_return_1m_persisted,gross_replay_error,turnover_reconstructed,turnover_persisted,turnover_replay_error,transaction_cost_return_reconstructed,transaction_cost_return_persisted,cost_replay_error,net_return_1m_reconstructed,net_return_1m_persisted,replay_error
94,2021-10-29,2021-10-29,2021-11-30,0.0379502178518707,0.0379046897384597,4.552811341099888e-05,0.09337434748801068,0.0934005364003309,-2.6188912320215807e-05,9.337434748801069e-06,9.340053640033091e-06,-2.618891232022448e-09,0.0379408804171219,0.0378953496848197,4.5530732302200005e-05
95,2021-11-30,2021-11-30,2021-12-31,0.013524479001708408,0.0134926773669553,3.1801634753109154e-05,0.04452220418142322,0.0445277923460784,-5.588164655179195e-06,4.452220418142322e-06,4.452779234607846e-06,-5.588164655235303e-10,0.013520026781290266,0.0134882245877207,3.1802193569565804e-05
96,2021-12-31,2021-12-31,2022-01-31,-0.11518557343300083,-0.1151587580170574,-2.6815415943431953e-05,0.09851089160940912,0.0984415381125945,6.935349681462533e-05,9.851089160940913e-06,9.844153811259455e-06,6.935349681457591e-09,-0.11519542452216178,-0.1151686021708687,-2.6822351293073754e-05
97,2022-01-31,2022-01-31,2022-02-28,0.03140611695286126,0.031457313316709,-5.119636384774001e-05,0.2789070931726457,0.2786283011409625,0.0002787920316832393,2.7890709317264574e-05,2.786283011409625e-05,2.7879203168326017e-08,0.03137822624354399,0.0314294504865949,-5.122424305090828e-05
98,2022-02-28,2022-02-28,2022-03-31,0.0650417207067886,0.0650792310686178,-3.751036182919609e-05,0.4172906223892617,0.4166621085012846,0.000628513887977078,4.172906223892617e-05,4.166621085012847e-05,6.285138879769933e-08,0.06499999164454967,0.0650375648577676,-3.75732132179285e-05
99,2022-03-31,2022-03-31,2022-04-29,-0.040543593727298814,-0.0405602019044907,1.6608177191887452e-05,0.11537511785917925,0.1153021512772054,7.296658197385175e-05,1.1537511785917925e-05,1.1530215127720549e-05,7.296658197376748e-09,-0.04055513123908473,-0.0405717321196184,1.6600880533665374e-05
100,2022-04-29,2022-04-29,2022-05-31,0.043986565949576485,0.0437056236779104,0.00028094227166608476,0.15045936471280755,0.1504169233929004,4.244131990716049e-05,1.5045936471280756e-05,1.5041692339290048e-05,4.244131990707516e-09,0.043971520013105204,0.0436905819855711,0.0002809380275341014
101,2022-05-31,2022-05-31,2022-06-30,-0.18293684256732873,-0.1828630071615498,-7.383540577893255e-05,0.12123212186830645,0.1226009429980637,-0.0013688211297572528,1.2123212186830646e-05,1.2260094299806371e-05,-1.3688211297572587e-07,-0.18294896577951555,-0.1828752672558496,-7.369852366595486e-05
102,2022-06-30,2022-06-30,2022-07-29,0.14126234697894324,0.1411576205750597,0.00010472640388353716,0.057764227498672494,0.0573415079031557,0.0004227195955167906,5.77642274986725e-06,5.734150790315578e-06,4.2271959551671744e-08,0.14125657055619337,0.1411518864242694,0.00010468413192396553
103,2022-07-29,2022-07-29,2022-08-31,0.02460283807945021,0.0245024066293297,0.00010043145012050836,0.036501567821278974,0.0368562350132695,-0.00035466719199052366,3.6501567821278977e-06,3.6856235013269568e-06,-3.546671919905909e-08,0.024599187922668082,0.0244987210058284,0.00010046691683968101
104,2022-08-31,2022-08-31,2022-09-30,-0.09831525897793124,-0.0982023785582622,-0.00011288041966904527,0.008774909134509777,0.0089234589334749,-0.00014854979896512278,8.774909134509777e-07,8.92345893347497e-07,-1.4854979896519272e-08,-0.09831613646884468,-0.0982032709041555,-0.00011286556468918796
105,2022-09-30,2022-09-30,2022-10-31,0.18995982935985573,0.1901689024226239,-0.0002090730627681836,0.062308856055387836,0.0624718067828719,-0.00016295072748406109,6.230885605538784e-06,6.247180678287197e-06,-1.629507274841298e-08,0.1899535984742502,0.1901626552419456,-0.0002090567676953925
106,2022-10-31,2022-10-31,2022-11-30,0.041264297016511506,0.0412728144936473,-8.517477135795704e-06,0.021757376629766196,0.0216130606798443,0.0001443159499218971,2.17573766297662e-06,2.1613060679844374e-06,1.4431594992182488e-08,0.041262121278848526,0.0412706531875793,-8.53190873077031e-06
107,2022-11-30,2022-11-30,2022-12-30,-0.05555257317570543,-0.0555096266573044,-4.2946518401032474e-05,0.14188537719788472,0.1416427996076652,0.00024257759021950598,1.4188537719788472e-05,1.4164279960766524e-05,2.4257759021948004e-08,-0.05556676171342522,-0.0555237909372651,-4.297077616011863e-05
108,2022-12-30,2022-12-30,2023-01-31,0.07817032959397867,0.0779218361222065,0.0002484934717721654,0.12608016611227185,0.1243222383120738,0.001757927800198053,1.2608016611227187e-05,1.2432223831207384e-05,1.757927800198025e-07,0.07815772157736744,0.0779094038983753,0.0002483176789921382
109,2023-01-31,2023-01-31,2023-02-28,-0.016719343306001687,-0.0166499791188649,-6.936418713678755e-05,0.10724934896181434,0.1073121476694917,-6.279870767735007e-05,1.0724934896181435e-05,1.073121476694917e-05,-6.2798707677348665e-09,-0.01673006824089787,-0.0166607103336319,-6.935790726596974e-05
110,2023-02-28,2023-02-28,2023-03-31,-0.009022115474837491,-0.0089637659031182,-5.834957171929091e-05,0.07016523083768791,0.0700805192608171,8.471157687081621e-05,7.016523083768792e-06,7.008051926081713e-06,8.471157687079547e-09,-0.00902913199792126,-0.0089707739550442,-5.835804287706095e-05
111,2023-03-31,2023-03-31,2023-04-28,-0.03970361646759908,-0.0397077891372692,4.172669670121643e-06,0.07519035067078653,0.0751230744508082,6.727621997833222e-05,7.519035067078653e-06,7.512307445080821e-06,6.727621997831501e-09,-0.03971113550266616,-0.0397153014447143,4.165942048141302e-06
112,2023-04-28,2023-04-28,2023-05-31,0.00542839700104405,0.0055811264166708,-0.00015272941562674992,0.196561935770871,0.1955741665457111,0.0009877692251598902,1.9656193577087102e-05,1.955741665457111e-05,9.877692251599102e-08,0.005408740807466963,0.0055615690000162,-0.00015282819254923766
113,2023-05-31,2023-05-31,2023-06-30,0.09430460191815711,0.0942432131276456,6.138879051151291e-05,0.18840198119606527,0.1882229231149181,0.00017905808114718202,1.8840198119606528e-05,1.882229231149182e-05,1.7905808114709616e-08,0.0942857617200375,0.0942243908353341,6.137088470339891e-05
114,2023-06-30,2023-06-30,2023-07-31,0.05760874266723796,0.0576413039460972,-3.256127885924165e-05,0.07520846717627845,0.0745692252578538,0.0006392419184246545,7.520846717627845e-06,7.456922525785382e-06,6.392419184246375e-08,0.057601221820520326,0.0576338470235714,-3.262520305107042e-05
115,2023-07-31,2023-07-31,2023-08-31,-0.0014279827414710932,-0.0013814443662152,-4.653837525589325e-05,0.04103652254614586,0.0406264724502472,0.00041005009589865915,4.103652254614586e-06,4.062647245024728e-06,4.100500958985762e-08,-0.0014320863937257078,-0.0013855070134603,-4.6579380265407856e-05
116,2023-08-31,2023-08-31,2023-09-29,-0.012174868543241417,-0.0121231873890053,-5.1681154236116536e-05,0.06052043919305705,0.0611690756124494,-0.0006486364193923483,6.052043919305706e-06,6.116907561244943e-06,-6.486364193923729e-08,-0.012180920587160722,-0.0121293042965666,-5.161629059412254e-05
117,2023-09-29,2023-09-29,2023-10-31,-0.027545774823697293,-0.0275139876450908,-3.178717860649258e-05,0.1683769287601242,0.1682321397315634,0.0001447890285607989,1.683769287601242e-05,1.682321397315635e-05,1.4478902856068614e-08,-0.027562612516573305,-0.027530810859064,-3.1801657509305387e-05
118,2023-10-31,2023-10-31,2023-11-30,0.08976421736866808,0.0897155713980249,4.8645970643176883e-05,0.1004303595785166,0.1004124980969506,1.7861481566003312e-05,1.0043035957851661e-05,1.004124980969506e-05,1.7861481566018545e-09,0.08975417433271023,0.0897055301482152,4.864418449503083e-05
119,2023-11-30,2023-11-30,2023-12-29,0.06299169586465994,0.0629961234458305,-4.427581170557415e-06,0.0353437190558197,0.0355445142840226,-0.00020079522820290463,3.53437190558197e-06,3.554451428402264e-06,-2.0079522820293882e-08,0.06298816149275437,0.0629925689944021,-4.407501647735179e-06
120,2023-12-29,2023-12-29,2024-01-31,0.07107395523898144,0.0710833352969083,-9.38005792686103e-06,0.09664937225109271,0.096998925871056,-0.0003495536199632915,9.664937225109273e-06,9.699892587105603e-06,-3.495536199633081e-08,0.07106429030175633,0.0710736354043212,-9.345102564867203e-06
121,2024-01-31,2024-01-31,2024-02-29,0.041190158850210615,0.0411752017014141,1.4957148796512776e-05,0.0036831890038209556,0.003755883013672,-7.269400985104434e-05,3.683189003820956e-07,3.755883013672075e-07,-7.269400985111896e-09,0.041189790531310236,0.0411748261131128,1.496441819743427e-05
122,2024-02-29,2024-02-29,2024-03-28,0.04603023276296286,0.046038638484185,-8.40572122214056e-06,0.4089987892407547,0.4091418872546553,-0.00014309801390055554,4.089987892407548e-05,4.091418872546553e-05,-1.4309801390050513e-08,0.04598933288403878,0.0459977242954595,-8.391411420720363e-06
123,2024-03-28,2024-03-28,2024-04-30,0.0066435722171362165,0.0065155661131448,0.00012800610399141613,0.10487320004033993,0.1051445581075243,-0.0002713580671843685,1.0487320004033993e-05,1.051445581075244e-05,-2.71358067184472e-08,0.006633084897132183,0.006505051657334,0.00012803323979818267
124,2024-04-30,2024-04-30,2024-05-31,0.023767839387036974,0.0238430466542734,-7.520726723642471e-05,0.03815101424192939,0.0382807687758597,-0.00012975453393031244,3.815101424192939e-06,3.828076877585974e-06,-1.297545339303464e-08,0.02376402428561278,0.0238392185773958,-7.519429178301854e-05
125,2024-05-31,2024-05-31,2024-06-28,0.02059484149160258,0.0205770277834001,1.7813708202481238e-05,0.10511633093262251,0.1050973703079377,1.8960624684816185e-05,1.0511633093262252e-05,1.0509737030793778e-05,1.8960624684746986e-09,0.020584329858509318,0.0205665180463693,1.7811812140017952e-05
126,2024-06-28,2024-06-28,2024-07-31,-0.008344712229051317,-0.0084020038042816,5.729157523028279e-05,0.03196511979737836,0.0326697497771947,-0.0007046299798163444,3.1965119797378357e-06,3.2669749777194765e-06,-7.04629979816408e-08,-0.008347908741031055,-0.0084052707792593,5.736203822824526e-05
127,2024-07-31,2024-07-31,2024-08-30,0.045082963807839216,0.0450772902729405,5.673534898713306e-06,0.24023939248628243,0.2396475684104621,0.0005918240758203408,2.4023939248628245e-05,2.3964756841046218e-05,5.918240758202728e-08,0.04505893986859059,0.0450533255160994,5.614352491190022e-06
128,2024-08-30,2024-08-30,2024-09-30,0.01285040928186415,0.0129347009710915,-8.429168922734903e-05,0.3009913665813034,0.299734943031527,0.0012564235497763976,3.009913665813034e-05,2.9973494303152703e-05,1.2564235497763634e-07,0.01282031014520602,0.0129047274767883,-8.441733158227882e-05
129,2024-09-30,2024-09-30,2024-10-31,-0.0030605065985275653,-0.0030258152284236,-3.469137010396516e-05,0.05979075433465232,0.0594716446829076,0.00031910965174471867,5.979075433465232e-06,5.947164468290767e-06,3.191096517446542e-08,-0.0030664856739610305,-0.0030317623928919,-3.47232810691306e-05
130,2024-10-31,2024-10-31,2024-11-29,0.10266892445675159,0.1026892313856579,-2.0306928906310695e-05,0.11594648708399996,0.1154761232367812,0.0004703638472187549,1.1594648708399997e-05,1.1547612323678129e-05,4.703638472186815e-08,0.1026573298080432,0.1026776837733342,-2.0353965291000642e-05
131,2024-11-29,2024-11-29,2024-12-31,-0.04619097474638978,-0.0462342140755844,4.323932919462342e-05,0.0407081600353072,0.0409075580231048,-0.00019939798779759765,4.07081600353072e-06,4.090755802310484e-06,-1.9939798779764304e-08,-0.04619504556239331,-0.0462383048313867,4.3259268993393885e-05
132,2024-12-31,2024-12-31,2025-01-31,0.07692611700005211,0.0768707390482238,5.537795182831984e-05,0.042310881255354954,0.0425472998332581,-0.00023641857790314413,4.231088125535496e-06,4.254729983325814e-06,-2.364185779031793e-08,0.07692188591192657,0.0768664843182405,5.540159368606912e-05
133,2025-01-31,2025-01-31,2025-02-28,0.015697864748511762,0.0155825466798403,0.00011531806867146228,0.07837241261163232,0.0779827762787577,0.0003896363328746155,7.837241261163231e-06,7.798277627875778e-06,3.8963633287453835e-08,0.015690027507250598,0.0155747484022124,0.00011527910503819801
134,2025-02-28,2025-02-28,2025-03-31,-0.014512330853391662,-0.01447451803948,-3.781281391166194e-05,0.10693996346099222,0.1076279197207799,-0.0006879562597876809,1.0693996346099223e-05,1.076279197207799e-05,-6.879562597876753e-08,-0.01452302484973776,-0.0144852808314521,-3.774401828566046e-05
135,2025-03-31,2025-03-31,2025-04-30,0.022662186853244084,0.0226974440984732,-3.5257245229115136e-05,0.03253789357059968,0.0321975255420274,0.0003403680285722771,3.2537893570599677e-06,3.2197525542027485e-06,3.403680285721926e-08,0.022658933063887023,0.022694224345919,-3.529128203197743e-05
136,2025-04-30,2025-04-30,2025-05-30,0.01938477667605895,0.0193992007608947,-1.442408483574853e-05,0.0732852940988111,0.0734081034661483,-0.00012280936733720382,7.3285294098811104e-06,7.340810346614839e-06,-1.2280936733728905e-08,0.01937744814664907,0.0193918599505481,-1.4411803899029574e-05
137,2025-05-30,2025-05-30,2025-06-30,0.042691640506683885,0.0427111331867284,-1.9492680044516653e-05,0.16459249343299162,0.1648632814665002,-0.00027078803350857883,1.6459249343299164e-05,1.6486328146650028e-05,-2.7078803350863494e-08,0.042675181257340586,0.0426946468585817,-1.9465601241115682e-05
138,2025-06-30,2025-06-30,2025-07-31,0.001040924773529536,0.001012613832242,2.8310941287535904e-05,0.058039190502253264,0.05833807231525,-0.0002988818129967333,5.803919050225327e-06,5.833807231525009e-06,-2.988818129968251e-08,0.0010351208544793105,0.0010067800250105,2.834082946881044e-05
139,2025-07-31,2025-07-31,2025-08-29,0.06998038449506155,0.0699813221297523,-9.376346907508104e-07,0.11626823571109364,0.116188152546257,8.008316483663902e-05,1.1626823571109364e-05,1.1618815254625704e-05,8.008316483659899e-09,0.06996875767149044,0.0699697033144976,-9.456430071635991e-07
140,2025-08-29,2025-08-29,2025-09-30,0.05817997899111369,0.0581421037432633,3.78752478503927e-05,0.11838605655194505,0.1180924498816917,0.00029360667025335463,1.1838605655194505e-05,1.180924498816917e-05,2.9360667025334574e-08,0.0581681403854585,0.0581302944982751,3.784588718339782e-05
141,2025-09-30,2025-09-30,2025-10-31,-0.011160789624349325,-0.0111567439842834,-4.045640065925005e-06,0.02174239708467271,0.0218209400162372,-7.854293156448963e-05,2.174239708467271e-06,2.182094001623721e-06,-7.854293156450019e-09,-0.011162963864057792,-0.011158926078285,-4.037785772792457e-06
142,2025-10-31,2025-10-31,2025-11-28,0.020868890684636605,0.0208594094109018,9.48127373480434e-06,0.06881520142772904,0.0688745757041025,-5.9374276373466706e-05,6.8815201427729045e-06,6.887457570410259e-06,-5.937427637354755e-09,0.020862009164493833,0.0208525219533314,9.487211162433756e-06
143,2025-11-28,2025-11-28,2025-12-31,-0.008396701010511036,-0.0083519985499414,-4.4702460569635144e-05,0.004343962060174594,0.0043730682566885,-2.910619651390594e-05,4.3439620601745944e-07,4.373068256688505e-07,-2.910619651391034e-09,-0.008397135406717054,-0.0083524358567671,-4.4699549949954107e-05
144,2025-12-31,2025-12-31,2026-01-30,0.10023983567954342,0.1002482934697325,-8.457790189084213e-06,0.12136696472402897,0.1212930117942201,7.395292980887092e-05,1.2136696472402898e-05,1.2129301179422012e-05,7.395292980885747e-09,0.10022769898307102,0.1002361641685531,-8.46518548208719e-06
145,2026-01-30,2026-01-30,2026-02-27,0.06467542592284978,0.0645924136992475,8.301222360228289e-05,0.13285812394277868,0.1331339581515835,-0.00027583420880480936,1.3285812394277869e-05,1.331339581515835e-05,-2.7583420880481383e-08,0.0646621401104555,0.0645791003034323,8.303980702320524e-05
146,2026-02-27,2026-02-27,2026-03-31,0.011013455755576489,0.0109947632127625,1.869254281398891e-05,0.09605144570732282,0.0954954745045859,0.0005559712027369268,9.605144570732283e-06,9.549547450458595e-06,5.559712027368786e-08,0.011003850611005757,0.010985213665312,1.8636945693756637e-05
147,2026-03-31,2026-03-31,2026-04-30,0.038107112173650044,0.0381047327671689,2.379406481144153e-06,0.08834760713765594,0.0878071376142508,0.0005404695234051404,8.834760713765594e-06,8.78071376142508e-06,5.404695234051391e-08,0.038098277412936275,0.0380959520534075,2.325359528772275e-06
148,2026-04-30,2026-04-30,2026-05-29,-0.030332268907827475,-0.0303341035489645,1.834641137024584e-06,0.22897759274328883,0.2291314318370695,-0.00015383909378066662,2.2897759274328883e-05,2.2913143183706952e-05,-1.5383909378068777e-08,-0.030355166667101804,-0.0303570166921482,1.8500250463966694e-06
149,2026-05-29,2026-05-29,2026-06-30,0.08908492937170075,0.0892448912484748,-0.00015996187677405627,0.16094174127091057,0.1613279057283562,-0.0003861644574456313,1.6094174127091058e-05,1.613279057283562e-05,-3.861644574456333e-08,0.08906883519757365,0.089228758457902,-0.00015992326032834847
150,2026-06-30,2026-06-30,2026-07-31,-0.009976651050457573,-0.0098408363750333,-0.00013581467542427353,0.14711481859651038,0.1458861552373064,0.0012286633592039908,1.4711481859651039e-05,1.458861552373064e-05,1.2286633592039922e-07,-0.009991362532317225,-0.0098554249905571,-0.0001359375417601255
151,2026-07-31,2026-07-31,2026-08-31,-0.007763245720529209,-0.0076261280612212,-0.0001371176593080092,0.16248746145449972,0.1620695059547659,0.0004179554997338075,1.6248746145449972e-05,1.62069505954766e-05,4.179554997337301e-08,-0.0077794944666746595,-0.0076423350118167,-0.00013715945485795987
152,2026-08-31,2026-08-31,2026-09-02,0.023065172992683205,0.0230858951872629,-2.072219457969343e-05,0.282473678196589,0.2820966667141429,0.00037701148244606575,2.82473678196589e-05,2.82096666714143e-05,3.7701148244600254e-08,0.023036925624863546,0.0230576855205915,-2.0759895727952282e-05
153,2026-09-02,2026-08-31,2026-09-02,0.025584690008700475,0.0255787671871236,5.92282157687446e-06,0.06338274184165696,0.0643961405175193,-0.001013398675862337,6.338274184165696e-06,6.439614051751933e-06,-1.0133986758623666e-07,0.025578351734516308,0.0255723275730719,6.0241614444067615e-06
