lifecycle_id,sample,ticker,entry_signal_date,entry_execution_date,exit_date,exit_reason,status,entry_weight,entry_notional_nav_units,held_sessions,exposure_nav_days,gross_pnl_nav_units,benchmark_pnl_nav_units,gross_active_pnl_nav_units,allocated_cost_nav_units,entry_trade_nav_units,resize_trade_nav_units,exit_trade_nav_units,terminal_exit_weight,ret_20d,ret_60d,ret_120d,ret_252d,dd_60d,dd_252d,range_position_252d,reversal_signature_score,reversal_signature_pctile,ret_60d_pctile,expected_active_total,effective_horizon_sessions,model_target_weight,entry_anatomy_class,net_pnl_nav_units,net_active_pnl_nav_units,net_daily_return_on_exposure,net_daily_active_on_exposure,signal_date,expected_active_per_session,uncertainty_per_session,positive_active_horizon_share,advisor_effective_horizon_sessions,advisor_expected_active_total,conviction,expected_contribution,realized_daily_net,realized_daily_active,entries_same_signal_date
PRE2025_OOF_001738,PRE2025_OOF,YPF,2021-04-23,2021-04-26,2021-04-29,POLICY_EXIT,CLOSED,0.0040310409727776,0.0108913406329408,3,0.0286418891613652,0.0006174469487631,2.528105434454448e-05,0.0005921658944186,2.239980318386995e-05,0.0108918441627601,0.0049529216293904,0.0065550373917193,0.0,-0.0853658323838264,-0.0740741176805793,0.1503067518313436,0.0683760712788683,-0.2187500310440846,-0.4493392024215765,0.1752021802382746,0.9422868805771788,0.982608695652174,0.0960698689956331,0.0054781603350731,29.310674915068127,0.0040310409727776,REVERSAL_POSITIVE_1Y,0.0005950471455792,0.0005697660912347,0.0207754154143554,0.0198927552587311,2021-04-23,0.00018689983601356632,0.003788722797983624,0.7672699322987415,29.310674915068127,0.005478160335073185,0.04933056493682654,2.208268876612473e-05,0.020775415414352415,0.019892755258729675,3
PRE2025_OOF_001739,PRE2025_OOF,MCHP,2021-04-23,2021-04-26,2021-05-13,POLICY_EXIT,CLOSED,0.0045673365202305,0.0123403404140605,13,0.1078045467822903,-0.0010118806557716,-0.0002026321956262,-0.0008092484601454,2.723657574178231e-05,0.0123409109342185,0.0081720774943805,0.0067235873131831,0.0,0.062652825707417,0.1783720362829148,0.4784701841699728,1.010580872886799,-0.0454156599230912,-0.0454156599230912,0.913530154376617,0.418862730206949,0.4,0.6462882096069869,0.0042155416599376,30.30927343030764,0.0045673365202305,POSITIVE_MOMENTUM,-0.0010391172315133,-0.0008364850358871,-0.0096388998658087,-0.0077592741758513,2021-04-23,0.00013908422020180448,0.0035257301136271926,0.7108363593736268,30.309273430307634,0.004215541659937609,0.039448345653070344,1.9253797375986104e-05,-0.009638899865807906,-0.007759274175850572,3
PRE2025_OOF_001740,PRE2025_OOF,ASML,2021-04-23,2021-04-26,2021-06-07,POLICY_EXIT,CLOSED,0.0021530767573992,0.0058173292040603,29,0.3359141006639266,0.0003039975218118,0.0002201375685606,8.385995325124478e-05,4.439195181544608e-05,0.00581759815155,0.0244548128695556,0.0141195407943404,0.0,0.1488185786998439,0.278825364864588,0.8160845641229768,1.339057702947526,0.0,0.0,1.0,0.0762056198974748,0.0043478260869565,0.8908296943231441,0.0020406456115782,33.89418184855002,0.0021530767573992,POSITIVE_MOMENTUM,0.0002596055699964,3.94680014357987e-05,0.0007728332019505,0.0001174943277397,2021-04-23,6.020636877138602e-05,0.00321169601517428,0.5352441920393803,33.89418184855002,0.0020406456115782206,0.018745973618589484,4.393666636377698e-06,0.0007728332019504258,0.0001174943277397141,3
PRE2025_OOF_001741,PRE2025_OOF,AMAT,2021-04-26,2021-04-27,2021-04-28,POLICY_EXIT,CLOSED,0.0028848520621819,0.0077336430883011,1,0.0077336430883011,-6.162844238690039e-05,1.703840113353747e-05,-7.866684352043786e-05,1.540592702585876e-05,0.0077339123799445,0.0,0.0076720146459142,0.0,0.0673199941638238,0.3599661505382565,1.3293723306013692,1.6860912652846864,-0.0401955963814133,-0.0401955963814133,0.9405540877593276,0.2815834440858173,0.2,0.9432314410480348,0.0041763468892316,32.829585886327706,0.0028848520621819,POSITIVE_MOMENTUM,-7.703436941275914e-05,-9.40727705462966e-05,-0.0099609418915763,-0.0121640951712139,2021-04-26,0.00012721290191390904,0.0032335833548905245,0.7535648440858351,32.829585886327706,0.004176346889231659,0.03934115436409275,1.2048142935786744e-05,-0.009960941891576456,-0.012164095171214086,1
PRE2025_OOF_001742,PRE2025_OOF,AMZN,2021-04-27,2021-04-28,2021-04-30,POLICY_EXIT,CLOSED,0.0104054348227192,0.0278649765418039,2,0.0517538272306781,7.643934501684835e-05,-7.810315494812323e-05,0.0001545424999649,5.580636415582419e-05,0.0278668392878728,0.0040774448892618,0.0238620799786894,0.0,0.111095621672637,0.0658817811712004,0.1374447947604284,0.4383123009084502,0.0,-0.0322869583139435,0.9084479897984764,0.4181080311372698,0.4043478260869565,0.3406113537117904,0.0030851109622013,35.080652692454564,0.0104054348227192,POSITIVE_MOMENTUM,2.063298086102416e-05,9.87361358091474e-05,0.0003986754596729,0.0019078035595137,2021-04-27,8.794337406569756e-05,0.003201998067703771,0.5858836044894996,35.080652692454564,0.003085110962201352,0.027465155258124138,3.210192103804214e-05,0.0003986754596729332,0.0019078035595137515,2
PRE2025_OOF_001743,PRE2025_OOF,KMI,2021-04-27,2021-04-28,2021-04-29,POLICY_EXIT,CLOSED,0.0075516710482918,0.0202228105021257,1,0.0202228105021257,0.0001413344727962,7.282639077702068e-05,6.850808201923867e-05,4.058830735188996e-05,0.0202241623769679,0.0,0.020364144974922,0.0,0.0149252835480675,0.2073863860024296,0.4558372714143226,0.2212820397428654,0.0,0.0,1.0,0.2612065692044807,0.1869565217391304,0.6899563318777293,0.00226936019457,28.270243056108253,0.0075516710482918,POSITIVE_MOMENTUM,0.0001007461654443,2.7919774667348703e-05,0.0049818083116478,0.0013806080348927,2021-04-27,8.02738126469605e-05,0.0033563768710159953,0.8477822088085023,28.270243056108253,0.00226936019457007,0.02391680545178502,1.7137461679480116e-05,0.004981808311644426,0.0013806080348927735,2
PRE2025_OOF_001744,PRE2025_OOF,MU,2021-04-28,2021-04-29,2021-05-03,POLICY_EXIT,CLOSED,0.0026545830448653,0.0070702190775791,2,0.0139801395293162,-0.0002440698480934,-3.699979506331456e-05,-0.0002070700530301,1.389640303084277e-05,0.0070707787494469,0.0,0.0068256242813957,0.0,-0.005893164159212,0.0696257874382064,0.6842206274681895,0.8986979328774647,-0.1000103947891821,-0.1000103947891821,0.819384196950548,0.6745917979874692,0.7434782608695653,0.3755458515283842,0.0027945443704895,31.760646836341444,0.0026545830448653,POSITIVE_MOMENTUM,-0.0002579662511242,-0.0002209664560609,-0.0184523373735533,-0.0158057403931923,2021-04-28,8.798764033016992e-05,0.003298842877008719,0.692208170879969,31.760646836341444,0.00279454437048956,0.0266722737670835,7.4183501040252e-06,-0.01845233737354678,-0.01580574039318676,3
PRE2025_OOF_001745,PRE2025_OOF,BIDU,2021-04-28,2021-04-29,2021-05-07,POLICY_EXIT,CLOSED,0.0011410312832278,0.0030390238355497,6,0.0184060724541213,-0.0003163087939662,1.1089616116706016e-06,-0.0003174177555779,6.20050312478133e-06,0.0030392644018077,0.0002587520432292,0.0029024866797443,0.0,-0.0109975436166931,-0.1077349110105829,0.6093505394734551,1.222073591415238,-0.3650378055786717,-0.3650378055786717,0.4938608971701093,0.8934023163090944,0.9652173913043478,0.0698689956331877,0.0025713767526564,28.77011611000601,0.0011410312832278,REVERSAL_POSITIVE_1Y,-0.000322509297091,-0.0003236182587027,-0.0175218965314268,-0.0175821463003243,2021-04-28,8.937665537478144e-05,0.0034937939196024235,0.6833349399133626,28.770116110006015,0.002571376752656455,0.025581547575923444,2.9340213157456652e-06,-0.01752189653142363,-0.017582146300322683,3
PRE2025_OOF_001746,PRE2025_OOF,AMAT,2021-04-28,2021-04-29,2022-02-28,POLICY_EXIT,CLOSED,0.0046457720261242,0.0123735537574237,210,9.049550437834808,0.0042185969611523,0.0034615856385174,0.0007570113226349,0.0005206626207198,0.0123745332362585,0.4775536985022936,0.0307343889812542,0.0,0.0704479651656724,0.3432223092059996,1.205253774920258,1.724091617459817,-0.051450599897556,-0.051450599897556,0.923908882524894,0.3174814885133852,0.2521739130434782,0.9170305676855895,0.0062749569873555,32.125096413988366,0.0046457720261242,POSITIVE_MOMENTUM,0.0036979343404325,0.000236348701915,0.0004086318282698,2.611717604522757e-05,2021-04-28,0.00019532881416110657,0.003261123530488932,0.9351063223391805,32.125096413988366,0.006274956987355564,0.05989617146818765,2.915201963698877e-05,0.0004086318282698324,2.611717604521675e-05,3
PRE2025_OOF_001747,PRE2025_OOF,VIST,2021-04-29,2021-04-30,2021-05-11,POLICY_EXIT,CLOSED,0.0060713367510701,0.0160520080715415,7,0.0879903298889617,0.0001001383970307,-0.000134849582845,0.0002349879798757,3.219846142032526e-05,0.0160532275459239,0.0048389863792956,0.0113062474951056,0.0,0.0468750494765128,0.0634920980324222,0.2701422748817201,-0.062937005224118,-0.1270357898912539,-0.2947368156876917,0.3812155132783346,0.7191142965635086,0.782608695652174,0.4148471615720524,0.0064558090408776,29.864166750145028,0.0060713367510701,DEEP_REVERSAL_BROKEN_1Y,6.793993561038389e-05,0.0002027895184554,0.0007721295703302,0.0023046796018534,2021-04-29,0.000216172414750072,0.003468449217207381,0.8915802015258214,29.864166750145028,0.006455809040877661,0.06232537979152626,3.9195390687770784e-05,0.0007721295703302833,0.0023046796018529273,2
PRE2025_OOF_001748,PRE2025_OOF,YPF,2021-04-29,2021-04-30,2021-05-07,POLICY_EXIT,CLOSED,0.0022691492645134,0.0059994040526712,5,0.0411320894667456,0.000501902847244,6.754815099418605e-05,0.0004343546962498,1.82392189330846e-05,0.0059998598286414,0.0029870376460978,0.0092523214583452,0.0,-0.0291971095083762,0.0204603380946111,0.1400000027247838,-0.0172413631106789,-0.1687500310440846,-0.4140969099761546,0.2398922090978472,0.8681460034175053,0.9391304347826088,0.3056768558951965,0.0028362383616956,29.231388565195346,0.0022691492645134,DEEP_REVERSAL_BROKEN_1Y,0.0004836636283109,0.0004161154773167,0.011758790632359,0.0101165655018123,2021-04-29,9.702715132296614e-05,0.0035253125539853464,0.6927670427853534,29.231388565195342,0.0028362383616956305,0.027522992596295464,6.435848192426262e-06,0.011758790632358504,0.010116565501811435,2
PRE2025_OOF_001749,PRE2025_OOF,INTU,2021-04-30,2021-05-03,2021-06-23,POLICY_EXIT,CLOSED,0.0077680884580764,0.0203110069946769,36,1.292744037042081,0.0067159909929438,0.0012832776902902,0.0054327133026536,0.0001267716113814,0.0203151149492764,0.0861978975694198,0.0202585988627814,0.0,0.0443337341642866,0.0857610105735566,0.1779511188359552,0.537569795682125,-0.0225167521915701,-0.0225167521915701,0.9414722873170454,0.3789470800049869,0.3605150214592275,0.4759825327510917,0.0037184234855714,34.54052031150326,0.0077680884580764,POSITIVE_MOMENTUM,0.0065892193815624,0.0053059416912721,0.0050970796946309,0.0041044023714181,2021-04-30,0.00010765395112861214,0.0031542149721001567,0.7187978857867456,34.54052031150326,0.0037184234855714066,0.034130188360919925,2.888504256050741e-05,0.005097079694630925,0.00410440237141808,3
PRE2025_OOF_001750,PRE2025_OOF,RCL,2021-04-30,2021-05-03,2021-06-02,POLICY_EXIT,CLOSED,0.0131349491313392,0.0343435898189319,21,0.6378591523186937,0.0035330136003758,0.0006447141606648,0.0028882994397109,0.0001015964684837,0.034350535900325,0.0345558850143025,0.0326900475691174,0.0,0.0032304442394892,0.252520730906862,0.4450720688799798,0.8590970255682171,-0.1004555314093472,-0.1004555314093472,0.8437143084071825,0.474526365066806,0.4678111587982833,0.8820960698689956,0.0126670069588654,29.145781734326587,0.0131349491313392,POSITIVE_MOMENTUM,0.0034314171318921,0.0027867029712272,0.0053795843791195,0.0043688374793984,2021-04-30,0.00043460858502027616,0.0034949778567608942,0.822069419356075,29.145781734326587,0.012667006958865488,0.12435231432998733,0.00016638049205101667,0.0053795843791195775,0.004368837479398397,3
PRE2025_OOF_001751,PRE2025_OOF,NEM,2021-04-30,2021-05-03,2021-05-04,POLICY_EXIT,CLOSED,0.0069354589039401,0.0181339534261822,1,0.0181339534261822,-0.0001237836587919,-0.0001833767679023,5.959310911036339e-05,3.614779083336037e-05,0.01813762106597,0.0,0.0180101697673902,0.0,0.0097073503696261,0.0697716162332156,-0.0649471448563334,0.0753005906641646,-0.065998024778094,-0.0949921717375514,0.5717747549938413,0.6490868318488019,0.6695278969957081,0.4366812227074236,0.0022896654624754,32.25347677606022,0.0069354589039401,POSITIVE_MOMENTUM,-0.0001599314496253,2.3445318277003016e-05,-0.0088194474677777,0.0012928961338983,2021-04-30,7.098972549139113e-05,0.0032147675242072613,0.5473396987212135,32.25347677606022,0.002289665462475474,0.022082382305046052,1.5879880718769142e-05,-0.00881944746777542,0.0012928961338983121,3
PRE2025_OOF_001752,PRE2025_OOF,DDOG,2021-05-03,2021-05-04,2021-08-17,POLICY_EXIT,CLOSED,0.0061235115702291,0.0157809698850923,73,2.220321408111086,0.0263371110058027,0.0029149085541283,0.0234222024516743,0.0003131498781806,0.0157818703673837,0.2887365802661814,0.0086314275471278,0.0,-0.0368813043441996,-0.2836847794803641,-0.2010961695268976,0.7823476875242181,-0.3197284751212789,-0.3197284751212789,0.4829147679774613,0.8848872500619225,0.9401709401709402,0.0218340611353711,0.0080172070024744,31.03604099948541,0.0061235115702291,REVERSAL_POSITIVE_1Y,0.026023961127622,0.0231090525734936,0.0117208080922669,0.0104079762907629,2021-05-03,0.00025831925542975663,0.0034177320422932892,0.9563592227506023,31.036040999485415,0.008017207002474472,0.07558206794246664,4.9093459840573746e-05,0.011720808092266966,0.010407976290762955,3
PRE2025_OOF_001753,PRE2025_OOF,MU,2021-05-03,2021-05-04,2021-05-11,POLICY_EXIT,CLOSED,0.0021761242197652,0.0056081139693265,5,0.0326025403059988,-0.000355981360737,-3.745745772270652e-05,-0.0003185239030143,1.722327397759912e-05,0.0056084339754702,0.0032562915335651,0.0083585484685637,0.0,-0.093120143329165,0.0464002309525086,0.541334364040609,0.8868176165626775,-0.1105762478248698,-0.1105762478248698,0.8003025801349564,0.6963088464180167,0.7222222222222222,0.388646288209607,0.0020437178347534,30.92623784790157,0.0021761242197652,POSITIVE_MOMENTUM,-0.0003732046347146,-0.0003357471769919,-0.0114471029316085,-0.010298190688233,2021-05-03,6.608362274146325e-05,0.003341266897889819,0.6871070600515704,30.92623784790157,0.00204371783475349,0.01977801377770762,4.447383878572967e-06,-0.01144710293160595,-0.01029819068823061,3
PRE2025_OOF_001754,PRE2025_OOF,PBR,2021-05-03,2021-05-04,2021-05-06,POLICY_EXIT,CLOSED,0.0012680711018943,0.0032679601633221,2,0.0109699758093652,0.0002413164640424,4.504499678343395e-05,0.000196271467259,1.5305400399467932e-05,0.0032681466373016,0.0042642515935221,0.007773002168644,0.0,0.0472099194203017,-0.1919318405693136,0.1907217391545221,0.3483239632747488,-0.2072611344025932,-0.2512269239529767,0.4867292326432655,0.748605046094129,0.7905982905982906,0.0611353711790393,0.0022155328965073,34.79841828062885,0.0012680711018943,REVERSAL_POSITIVE_1Y,0.0002260110636429,0.0001809660668595,0.0206026948072239,0.016496487321791,2021-05-03,6.366763220788802e-05,0.0033554260172503,0.6892231810720694,34.79841828062885,0.0022155328965073246,0.0189745301730903,2.809453241357082e-06,0.02060269480721659,0.016496487321786716,3
PRE2025_OOF_001755,PRE2025_OOF,TMO,2021-05-05,2021-05-06,2021-05-11,POLICY_EXIT,CLOSED,0.0063792741290952,0.0164048020664913,3,0.0660960505351379,-0.0002903196851814,-0.0002595052992146,-3.081438596675177e-05,5.078539387504712e-05,0.016405553250604,0.009134631054295,0.025245209570148,0.0,0.0029803442284637,-0.0559137738064801,-0.0007070725311946,0.3939231092184969,-0.0783527310590995,-0.1125749929741816,0.6974353727705792,0.6865670113486708,0.6965811965811965,0.222707423580786,0.0020271322707462,35.00347547246619,0.0064641846899769,SHORT_PULLBACK_POSITIVE_1Y,-0.0003411050790564,-8.159977984179889e-05,-0.0051607482791298,-0.0012345636264366,2021-05-05,5.7912314231220326e-05,0.003135301381638471,0.5554729796664365,35.00347547246619,0.0020271322707462753,0.018471051800754174,1.3103757389115693e-05,-0.005160748279128451,-0.0012345636264366343,1
PRE2025_OOF_001756,PRE2025_OOF,CRM,2021-05-07,2021-05-10,2021-06-04,POLICY_EXIT,CLOSED,0.0101892529828938,0.0258525602368111,18,0.4600381728046417,0.002645112366835,0.000747216591762,0.001897895775073,5.718380859271702e-05,0.0258543637278818,0.0052312292507555,0.0260982156140796,0.0,-0.0639051951021648,-0.0854174135317894,-0.1319862048835558,0.274279118313695,-0.1290879896973586,-0.2302221922958472,0.4332603457102516,0.8382088556761046,0.8803418803418803,0.1834061135371179,0.0038032239079527,34.41184329779356,0.0102115053695036,REVERSAL_POSITIVE_1Y,0.0025879285582423,0.0018407119664803,0.0056254648227666,0.0040012157149011,2021-05-07,0.00011052078422653474,0.003125736451042939,0.6305508591944368,34.41184329779356,0.0038032239079527678,0.03535831825797667,3.8836641357483465e-05,0.005625464822766525,0.004001215714901056,4
PRE2025_OOF_001757,PRE2025_OOF,NUE,2021-05-07,2021-05-10,2021-05-14,POLICY_EXIT,CLOSED,0.0078137441859121,0.0198253289598818,4,0.0779874525019044,0.0002360834696868,-4.00733398588088e-05,0.0002761568095456,3.9882755823504975e-05,0.0198267119874591,0.0001021266292344,0.0199539172068113,0.0,0.2300412773911406,0.8062328853088998,1.0167019138473343,1.4917983800310377,0.0,0.0,1.0,0.0813775622727587,0.017094017094017,0.9868995633187772,0.0042489167901875,29.403956156061813,0.0078308086809038,POSITIVE_MOMENTUM,0.0001962007138633,0.0002362740537221,0.0025157984723064,0.003029641899335,2021-05-07,0.00014450153467908722,0.0033191744322227028,0.737501646080668,29.403956156061813,0.004248916790187527,0.04353538436433454,3.327245448503818e-05,0.002515798472305643,0.003029641899334131,4
PRE2025_OOF_001758,PRE2025_OOF,BIDU,2021-05-07,2021-05-10,2021-05-18,POLICY_EXIT,CLOSED,0.0013056937677201,0.003312855892133,6,0.0212803393681458,8.05072493708567e-05,-4.350725807942242e-05,0.0001240145074502,7.693871849076413e-06,0.0033130869990704,0.0008419632161073,0.0035388216338986,0.0,-0.1280101759529345,-0.3700048980689764,0.3444935874958257,0.951008377025436,-0.4364684740430004,-0.4364684740430004,0.3930120403779187,0.940924008063746,0.9914529914529916,0.0174672489082969,0.002600184162528,29.23060795299445,0.0013085452822091,REVERSAL_POSITIVE_1Y,7.281337752178028e-05,0.0001163206356012,0.0034216267072682,0.0054661081098791,2021-05-07,8.89541595135259e-05,0.0035001702158499425,0.6767737467241781,29.230607952994454,0.0026001841625280073,0.025414238173535587,3.402458718750834e-06,0.003421626707268281,0.0054661081098790415,4
PRE2025_OOF_001759,PRE2025_OOF,META,2021-05-07,2021-05-10,2021-08-02,POLICY_EXIT,CLOSED,0.0054608714857544,0.0138555308488233,58,2.24774958411061,0.0043502842382594,0.0027389955086371,0.0016112887296223,0.0001737599360361,0.0138564974194816,0.1018540326793557,0.0580494059373563,0.0,0.0211867333349162,0.1736491042720118,0.1599533538398865,0.5103664147833709,-0.0316532366561926,-0.0316532366561926,0.916163843233907,0.4315717034057645,0.4401709401709401,0.7292576419213974,0.0025935635418553,35.85942201807667,0.0054727975242708,POSITIVE_MOMENTUM,0.0041765243022232,0.0014375287935861,0.0018580914581175,0.0006395413455965,2021-05-07,7.232586014766095e-05,0.003083568671190834,0.8537605126574086,35.85942201807667,0.002593563541855367,0.02345524548338651,1.4194048130904693e-05,0.00185809145811755,0.0006395413455965121,4
PRE2025_OOF_001760,PRE2025_OOF,ADI,2021-05-10,2021-05-11,2021-05-17,POLICY_EXIT,CLOSED,0.0067007513237905,0.017130773485444,4,0.0649402611279433,-0.0003223923234544,-2.2786077697636345e-05,-0.0002996062457568,3.393653811767208e-05,0.0171320490266703,0.000796423890023,0.0160080652009786,0.0,-0.0559693735470652,-0.0463728251233038,0.1162137210003129,0.3996548661703862,-0.0776806655483605,-0.0776806655483605,0.8004179439879343,0.67308370910991,0.688034188034188,0.2532751091703056,0.0028750327119597,30.254529415800047,0.006735215228498,MIXED_OTHER,-0.0003563288615721,-0.0003335427838745,-0.0054870253889205,-0.0051361478700768,2021-05-10,9.502817487084519e-05,0.0032856749625766943,0.6822822560988873,30.254529415800047,0.0028750327119597767,0.028921964574463607,1.9363964104020875e-05,-0.0054870253889197015,-0.005136147870076536,2
PRE2025_OOF_001761,PRE2025_OOF,ORCL,2021-05-10,2021-05-11,2021-05-14,POLICY_EXIT,CLOSED,0.0087661887236002,0.0224111575102744,3,0.0608508772118825,0.0002862339507623,-4.744899327659309e-05,0.0003336829440389,4.5106157331593376e-05,0.0224128262239118,0.0062343723122931,0.0164589587953883,0.0,0.0529429533454999,0.2838405297977444,0.4198702904841596,0.5209073063228262,-0.0031094996232329,-0.0031094996232329,0.9916454998342512,0.2270177663190763,0.2136752136752136,0.9126637554585152,0.0028003807655157,29.06634865229512,0.0088112757710401,POSITIVE_MOMENTUM,0.0002411277934307,0.0002885767867073,0.0039626017648224,0.0047423603394009,2021-05-10,9.634442905144858e-05,0.003294072064496856,0.501914182339597,29.06634865229512,0.0028003807655157154,0.029247820680621463,2.467492718887522e-05,0.00396260176482081,0.004742360339399494,2
PRE2025_OOF_001762,PRE2025_OOF,YPF,2021-05-11,2021-05-12,2021-05-13,POLICY_EXIT,CLOSED,0.0020143988714804,0.0049868019210325,1,0.0049868019210325,6.008160568345154e-05,3.068470647732116e-05,2.939689920613037e-05,1.0034310054257634e-05,0.0049874265275416,0.0,0.0050468835267159,0.0,-0.0076335803766346,-0.159482713881768,-0.168443486612924,-0.0510948981326199,-0.1875000124176338,-0.4273127565144113,0.2156334723744202,0.8545320649831203,0.9098712446351932,0.1266375545851528,0.0020615931072307,29.414126466386044,0.0020143988714804,DEEP_REVERSAL_BROKEN_1Y,5.00472956291939e-05,1.936258915187274e-05,0.0100359501784324,0.0038827668430559,2021-05-11,7.008853754629508e-05,0.003561413677898615,0.7116768291404015,29.414126466386044,0.0020615931072307703,0.019679976516418136,4.1528708286572935e-06,0.010035950178432548,0.0038827668430559564,2
PRE2025_OOF_001763,PRE2025_OOF,PBR,2021-05-11,2021-05-12,2021-05-19,POLICY_EXIT,CLOSED,0.0022813098682674,0.0056475609645203,5,0.0293659141703861,0.0002737188237657,0.0001157756758223,0.0001579431479433,1.1568106583265292e-05,0.0056482683323674,7.586256789001259e-05,0.0058439756830077,0.0,0.1700062584018897,-0.0828481447346248,0.0945646132248383,0.4889214318681913,-0.1139238338612657,-0.1744068349183793,0.6436770049074383,0.5829403419623846,0.5836909871244635,0.2270742358078602,0.004346358209228,35.685038476617905,0.0022813098682674,SHORT_PULLBACK_POSITIVE_1Y,0.0002621507171824,0.0001463750413601,0.0089270409108126,0.0049845218681363,2021-05-11,0.00012179777281383381,0.0034811771441455894,0.7292126379084755,35.685038476617905,0.004346358209228026,0.03498752513030403,9.91538987373686e-06,0.00892704091081096,0.004984521868136192,2
PRE2025_OOF_001764,PRE2025_OOF,MU,2021-05-13,2021-05-14,2021-05-19,POLICY_EXIT,CLOSED,0.0032394179748888,0.0082269826340805,3,0.0245636168126047,2.2367921872127217e-05,-3.719896706119651e-05,5.956688893332371e-05,1.6475659745762362e-05,0.0082273197643274,0.0001026352558671,0.0081457047255677,0.0,-0.1448985260920834,-0.1029635689137083,0.2708264004044118,0.7732600069288329,-0.1924885780092096,-0.1924885780092096,0.6523713443160906,0.7766903477166424,0.8197424892703863,0.222707423580786,0.0030809011578605,30.833744444526168,0.0032394179748888,REVERSAL_POSITIVE_1Y,5.892262126364855e-06,4.309122918756135e-05,0.0002398776276033,0.001754270534193,2021-05-13,9.99197863692332e-05,0.003354443075094206,0.6710635070472565,30.833744444526168,0.0030809011578605858,0.029787295277451404,9.980326589629019e-06,0.00023987762760332873,0.0017542705341930468,1
PRE2025_OOF_001765,PRE2025_OOF,ABNB,2021-05-17,2021-05-18,2022-12-16,POLICY_EXIT,CLOSED,0.0067866599629864,0.0171563671703037,400,20.235980162003592,-0.0209444804442507,8.316179420226548e-05,-0.021027642238453,0.0007938263806207,0.0171579421873,0.7362260929105335,0.0404423455229068,0.0,-0.2410356363254969,-0.3410255375067047,,,-0.3690175887713219,-0.3889503678392797,0.0836592515202009,0.9589936024330762,0.9957081545064378,0.0436681222707423,0.0096716952300033,34.7737698261303,0.0068733016706108,MIXED_OTHER,-0.0217383068248715,-0.0218214686190737,-0.0010742403704115,-0.001078349970912,2021-05-17,0.0002781319160494251,0.0031499497181368802,0.8351557837334591,34.7737698261303,0.009671695230003304,0.0882972558095097,6.647647898202019e-05,-0.0010742403704115493,-0.001078349970912065,1
PRE2025_OOF_001766,PRE2025_OOF,CAAP,2021-05-18,2021-05-19,2021-05-25,POLICY_EXIT,CLOSED,0.003772648674759,0.0096679342941031,4,0.0360900578482724,-0.0007837886381742,0.0001630720304002,-0.0009468606685744,1.855100865673941e-05,0.0096690879422663,0.0005375659996368,0.0083443547148362,0.0,0.2959830073923626,0.2770832206401359,1.0231023550272846,1.7004405310383763,0.0,0.0,1.0,0.026022259440555,0.0085836909871244,0.9519650655021834,0.0025946861445309,25.731529439736608,0.0037975667317593,POSITIVE_MOMENTUM,-0.0008023396468309,-0.0009654116772312,-0.0222315976938615,-0.026750072867435,2021-05-18,0.0001008368410672079,0.0035892421476737446,0.7450405147322462,25.731529439736608,0.0025946861445309013,0.02809418727364554,9.853493781827349e-06,-0.022231597693859264,-0.02675007286743414,2
PRE2025_OOF_001767,PRE2025_OOF,ORCL,2021-05-18,2021-05-19,2021-05-21,POLICY_EXIT,CLOSED,0.0116819658902664,0.0299366541625464,2,0.055870556863637,9.451351127198336e-05,0.0002773454853267,-0.0001828319740547,5.996895171722745e-05,0.0299402264216283,0.0039927006836874,0.0260360246119116,0.0,-0.0069409411636277,0.2262292508080121,0.4146378637844345,0.5050022062739647,-0.0212687940317168,-0.0212687940317168,0.9428557115956464,0.2957416136849013,0.2832618025751073,0.8995633187772926,0.0032036752673692,28.46583694075424,0.0117591243847419,POSITIVE_MOMENTUM,3.454455955475591e-05,-0.0002428009257719,0.0006182963173083,-0.0043457760115864,2021-05-18,0.00011254456610698106,0.0033292656751641447,0.7295458154991471,28.465836940754233,0.0032036752673692583,0.03380462152556576,3.767241595731569e-05,0.0006182963173083929,-0.004345776011585191,2
PRE2025_OOF_001768,PRE2025_OOF,NKE,2021-05-19,2021-05-20,2021-06-16,POLICY_EXIT,CLOSED,0.0223309977588154,0.0586872112968253,18,0.574638201510481,-0.0002110746270112,0.0009828710918361,-0.0011939457188474,0.0001171346445175,0.0586927382847329,0.0346239716874093,0.023817934545439,0.0,0.023556753391007,-0.0213008820239596,-0.0089207397471796,0.4657184646824981,-0.0826546540982468,-0.0939795425980852,0.7538895098846146,0.5778883063822247,0.6094420600858369,0.2838427947598253,0.0058280498909507,31.719883749776898,0.0231863243353489,MIXED_OTHER,-0.0003282092715288,-0.001311080363365,-0.0005711581142119,-0.0022815753632786,2021-05-19,0.00018373490700424603,0.0032759260227503595,0.755000530875493,31.719883749776898,0.005828049890950753,0.05608640296766783,0.0001351310550141777,-0.0005711581142118233,-0.002281575363278536,3
