signal_date,execution_date,interval_end,status,gross_return,turnover,cost_return,net_return_approx,weighted_price_coverage
2016-05-13,2016-05-16,2016-05-23,OK,-0.026264324599624807,0.08424382209181984,0.0016848764418363968,-0.027904948899682536,1.0
2016-05-20,2016-05-23,2016-05-31,OK,-0.005124794194126264,0.058283359302930035,0.0011656671860586008,-0.0062844875757575025,1.0
2016-05-27,2016-05-31,2016-06-06,OK,0.03028816859957257,0.08034837329255852,0.0016069674658511705,0.02863252903218161,1.0
2016-06-03,2016-06-06,2016-06-13,OK,-0.004771829565427106,0.113411190486569,0.0022682238097313802,-0.007029229797722136,0.9999999999999999
2016-06-10,2016-06-13,2016-06-20,OK,0.030966318312990192,0.07939227682234501,0.0015878455364469002,0.029329303046229827,1.0
2016-06-17,2016-06-20,2016-06-27,OK,-0.048014105607873746,0.08707972378981196,0.0017415944757962394,-0.04967207898258308,0.9999999999999999
2016-06-24,2016-06-27,2016-07-05,OK,0.06306969279420592,0.06780795619592367,0.0013561591239184734,0.061628001130961785,1.0000000000000002
2016-07-01,2016-07-05,2016-07-11,OK,0.04124199735489442,0.06781096259108273,0.0013562192518216545,0.0398298449122767,1.0
2016-07-08,2016-07-11,2016-07-18,OK,0.023387811608805435,0.09621530681827976,0.0019243061363655952,0.021418500163044918,1.0
2016-07-15,2016-07-18,2016-07-25,OK,-0.003947014039608841,4.157029560858394e-08,8.314059121716788e-10,-0.0039470148677331895,1.0
2016-07-22,2016-07-25,2016-08-01,OK,-0.005285686708926801,0.08168445896877874,0.0016336891793755747,-0.006910740719120456,1.0
2016-07-29,2016-08-01,2016-08-08,OK,0.015127426671627949,0.08167802386173924,0.0016335604772347847,0.013469154628060087,1.0
2016-08-05,2016-08-08,2016-08-15,OK,0.0253660138925833,0.11809965386955881,0.002361993077391176,0.022944106465976777,1.0
2016-08-12,2016-08-15,2016-08-22,OK,-0.008557168485481053,0.10037794951621916,0.0020075589903243833,-0.010547548455280609,1.0
2016-08-19,2016-08-22,2016-08-29,OK,0.0022168001830651487,0.08575627662821508,0.0017151255325643018,0.0004978725599062983,1.0
2016-08-26,2016-08-29,2016-09-06,OK,0.030041081854191635,0.22921791059126154,0.004584358211825231,0.02531900456207592,1.0000000000000002
2016-09-02,2016-09-06,2016-09-12,OK,-0.011125311624237593,0.07411367834009962,0.0014822735668019924,-0.012591094435696504,1.0
2016-09-09,2016-09-12,2016-09-19,OK,-0.023117981360599775,0.07712106258907067,0.0015424212517814134,-0.02462474494663225,1.0
2016-09-16,2016-09-19,2016-09-26,OK,0.0017062719692566733,0.003392602895221625,6.78520579044325e-05,0.001638304137287827,1.0
2016-09-23,2016-09-26,2016-10-03,OK,0.03340290324805323,2.0194334142951444e-07,4.038866828590289e-09,0.033402899074276515,0.9999999999999999
2016-09-30,2016-10-03,2016-10-10,OK,0.03833461197299598,0.003954580690238432,7.909161380476863e-05,0.03825248841286566,1.0
2016-10-07,2016-10-10,2016-10-17,OK,-0.013012100749206529,0.007347399843515119,0.00014694799687030237,-0.013157136643936695,1.0000000000000002
2016-10-14,2016-10-17,2016-10-24,OK,0.09218352548129606,0.09404055640964798,0.0018808111281929595,0.09012933455254202,1.0
2016-10-21,2016-10-24,2016-10-31,OK,-0.032347574238012655,0.050473843494731524,0.0010094768698946305,-0.03332439697991674,1.0
2016-10-28,2016-10-31,2016-11-07,OK,-0.0002038032025547848,0.26876975980759077,0.005375395196151815,-0.005578102875950619,1.0
2016-11-04,2016-11-07,2016-11-14,OK,-0.025842878061247486,0.07959574906852704,0.0015919149813705409,-0.027393653377870697,1.0
2016-11-11,2016-11-14,2016-11-21,OK,0.02845496889336921,0.09775098453481196,0.001955019690696239,0.026444319178188458,1.0000000000000002
2016-11-18,2016-11-21,2016-11-28,OK,0.0017198917088604804,0.004429662745556416,8.859325491112832e-05,0.001631146083144852,1.0
2016-11-25,2016-11-28,2016-12-05,OK,0.012711349710533367,0.01199415913255076,0.0002398831826510152,0.012468417288858058,1.0
2016-12-02,2016-12-05,2016-12-12,OK,0.02533020308289624,0.1541167998416043,0.0030823359968320863,0.022169790889294605,1.0
2016-12-09,2016-12-12,2016-12-19,OK,-0.015585115302023243,0.1480102149576071,0.002960204299152142,-0.018499184475855524,1.0
2016-12-16,2016-12-19,2016-12-27,OK,0.007087967229058541,0.11685503267707506,0.0023371006535415012,0.004734301282673714,1.0
2016-12-23,2016-12-27,2017-01-03,OK,0.009900893123757146,0.18970680222127953,0.003794136044425591,0.006069191743858671,1.0
2016-12-30,2017-01-03,2017-01-09,OK,0.0059615452780524105,0.09620152423812582,0.0019240304847625166,0.004026044598438583,1.0
2017-01-06,2017-01-09,2017-01-17,OK,0.005909325530895871,8.470682307047239e-08,1.6941364614094478e-09,0.005909323826748247,1.0
2017-01-13,2017-01-17,2017-01-23,OK,0.005183209455865676,0.08896663800772105,0.001779332760154421,0.0033946540413236637,1.0
2017-01-20,2017-01-23,2017-01-30,OK,-0.009154581106170203,0.07243047990263696,0.001448609598052739,-0.010589929290166333,1.0000000000000002
2017-01-27,2017-01-30,2017-02-06,OK,-0.0007521823920357933,0.10041877045968167,0.0020083754091936336,-0.0027590471366100155,0.9999999999999999
2017-02-03,2017-02-06,2017-02-13,OK,0.01805035866239546,0.15945837285418757,0.0031891674570837516,0.014803625588876823,1.0
2017-02-10,2017-02-13,2017-02-21,OK,0.010934407692299534,0.20123000280832273,0.004024600056166455,0.006865801018320461,1.0
2017-02-17,2017-02-21,2017-02-27,OK,-0.0025962805879737776,0.2026099983964613,0.004052199967929226,-0.006637959907787705,1.0
2017-02-24,2017-02-27,2017-03-06,OK,0.0014515242081528765,0.07009370388181368,0.0014018740776362737,4.761527635621654e-05,1.0
2017-03-03,2017-03-06,2017-03-13,OK,-0.003233349944029861,0.0960253700404899,0.001920507400809798,-0.005147647672342881,1.0
2017-03-10,2017-03-13,2017-03-20,OK,-0.0022960662882393584,0.16164757973808935,0.003232951594761787,-0.005521594811832897,1.0
2017-03-17,2017-03-20,2017-03-27,OK,-0.010239166979164455,0.1199163652410206,0.002398327304820412,-0.012612937410240166,1.0
2017-03-24,2017-03-27,2017-04-03,OK,0.016663712831930036,0.06701342181207846,0.0013402684362415693,0.015301110547349284,1.0000000000000002
2017-03-31,2017-04-03,2017-04-10,OK,-0.0055786071822481915,7.319848095835302e-06,1.4639696191670604e-07,-0.005578752762518957,1.0
2017-04-07,2017-04-10,2017-04-17,OK,0.003922540873161681,0.009748946420373841,0.00019497892840747682,0.003726797131937909,1.0000000000000002
2017-04-13,2017-04-17,2017-04-24,OK,0.007237857231730928,0.06306091238453276,0.0012612182476906552,0.0059675104664254075,1.0
2017-04-21,2017-04-24,2017-05-01,OK,0.028459638241131822,0.09890459670103376,0.001978091934020675,0.026425250526261213,1.0
2017-04-28,2017-05-01,2017-05-08,OK,-0.0072221847872432614,0.025236258656518004,0.0005047251731303601,-0.007723264741906544,1.0
2017-05-05,2017-05-08,2017-05-15,OK,0.021808108593783227,0.03154550339332988,0.0006309100678665976,0.021163439570643483,1.0
2017-05-12,2017-05-15,2017-05-22,OK,-0.005808476354544465,0.01776962953574164,0.00035539259071483284,-0.00616180465579963,1.0
2017-05-19,2017-05-22,2017-05-30,OK,0.0293754336355031,0.06059405018281071,0.0012118810036562142,0.02812795310184968,1.0
2017-05-26,2017-05-30,2017-06-05,OK,0.010884424349495273,0.1003202329774987,0.002006404659549974,0.008856181130213914,1.0
2017-06-02,2017-06-05,2017-06-12,OK,-0.03423341462077775,0.08313170397396692,0.0016626340794793385,-0.0358391310584516,1.0
2017-06-09,2017-06-12,2017-06-19,OK,0.0135853069060907,0.07236807791431624,0.0014473615582863248,0.012118282496831112,1.0
2017-06-16,2017-06-19,2017-06-26,OK,-0.0019126773304313023,0.16602345926917506,0.003320469185383501,-0.00522679552967753,1.0
2017-06-23,2017-06-26,2017-07-03,OK,-0.025051958847340645,0.09896122196533531,0.0019792244393067064,-0.026981599837444303,1.0
2017-06-30,2017-07-03,2017-07-10,OK,0.013813593542612163,0.0086113158556613,0.000172226317113226,0.013638988161157162,1.0
2017-07-07,2017-07-10,2017-07-17,OK,0.023788729633663585,0.012242127421499919,0.00024484254842999835,0.02353806259204627,1.0
2017-07-14,2017-07-17,2017-07-24,OK,0.05147563605552195,0.07885274814561039,0.0015770549629122077,0.049817401185299426,1.0
2017-07-21,2017-07-24,2017-07-31,OK,0.01975974077315885,0.0032537839018312743,6.507567803662549e-05,0.019693379216593643,1.0
2017-07-28,2017-07-31,2017-08-07,OK,0.0036872568257792235,0.034787155501380077,0.0006957431100276016,0.002988948332220298,1.0
2017-08-04,2017-08-07,2017-08-14,OK,-0.021168156028964186,0.09530054375120395,0.001906010875024079,-0.023033820168392838,1.0
2017-08-11,2017-08-14,2017-08-21,OK,-0.009294803305024728,0.17307811036699575,0.003461562207339915,-0.012724190972519311,1.0
2017-08-18,2017-08-21,2017-08-28,OK,0.005849040081091776,0.3068932923163741,0.006137865846327481,-0.00032472638858327407,1.0000000000000002
2017-08-25,2017-08-28,2017-09-05,OK,0.025415499117890757,0.10347165191580072,0.0020694330383160147,0.023293470406015038,0.9999999999999999
2017-09-01,2017-09-05,2017-09-11,OK,0.01649621402132073,0.19416716343501464,0.003883343268700293,0.012548810290941681,0.9999999999999999
2017-09-08,2017-09-11,2017-09-18,OK,0.00019618415098097386,0.09392633946567697,0.0018785267893135394,-0.001682711175515772,1.0
2017-09-15,2017-09-18,2017-09-25,OK,-0.019166814634341948,0.0290639056019511,0.000581278112039022,-0.01973695149655652,0.9999999999999997
2017-09-22,2017-09-25,2017-10-02,OK,0.0010769015553729186,0.22716765746549833,0.004543353149309966,-0.0034713443380102182,1.0
2017-09-29,2017-10-02,2017-10-09,OK,0.035418612106299666,0.055160276681227215,0.0011032055336245444,0.03427633256380602,1.0
2017-10-06,2017-10-09,2017-10-16,OK,0.006255186899015259,2.2778943259416096e-08,4.5557886518832194e-10,0.006255186440586646,1.0
2017-10-13,2017-10-16,2017-10-23,OK,-0.009217927522807753,0.07584556223606345,0.001516911244721269,-0.010720855989616584,1.0
2017-10-20,2017-10-23,2017-10-30,OK,0.02459767817783455,0.07900645188542671,0.0015801290377085342,0.022978681634576947,1.0
2017-10-27,2017-10-30,2017-11-06,OK,0.022278061809883298,0.08900319776628884,0.001780063955325777,0.02045834147973502,1.0
2017-11-03,2017-11-06,2017-11-13,OK,-0.019328182871416473,0.06050705399880095,0.001210141079976019,-0.02051493412329841,1.0
2017-11-10,2017-11-13,2017-11-20,OK,-0.006629037199520643,3.087883802821434e-08,6.175767605642868e-10,-0.006629037813003502,1.0
2017-11-17,2017-11-20,2017-11-27,OK,0.0036431981949024785,0.05631279399603868,0.0011262558799207737,0.0025128391415929485,1.0
2017-11-24,2017-11-27,2017-12-04,OK,-0.017826747764605376,0.05081019268329757,0.0010162038536659513,-0.018824836008494605,1.0
2017-12-01,2017-12-04,2017-12-11,OK,-0.00021799650183724519,0.20978695799761002,0.0041957391599522,-0.004412821005330025,1.0
2017-12-08,2017-12-11,2017-12-18,OK,0.013914910103423321,0.08180838738236734,0.0016361677476473468,0.012255975228653293,0.9999999999999999
2017-12-15,2017-12-18,2017-12-26,OK,0.004897608674936084,0.014032841704470934,0.0002806568340894187,0.004615577293501483,1.0
2017-12-22,2017-12-26,2018-01-02,OK,0.019906329246901947,0.26515856537111687,0.005303171307422337,0.014497591265381304,1.0
