sample,signal_date,ticker,expected_active_per_session,uncertainty_per_session,positive_active_horizon_share,effective_horizon_sessions,expected_active_total,model_target_weight,entry_ok,resize_band,ret_20d,ret_60d,ret_120d,ret_252d,dd_60d,dd_252d,range_position_252d,fwd_return_20d,benchmark_mix_20d,active_20d,fwd_return_60d,benchmark_mix_60d,active_60d,ret_20d_pctile,ret_60d_pctile,ret_120d_pctile,ret_252d_pctile,dd_60d_pctile,dd_252d_pctile,range_position_252d_pctile,reversal_signature_score,reversal_signature_pctile,prev_entry_ok,entry_gate_episode_start,anatomy_class
PRE2025_OOF,2019-06-13,ADBE,0.00018305661046929975,0.0043335754204465865,0.829153956129659,29.162870564925655,0.005338456237170203,0.01765980639693638,True,0.006616072367129661,-0.0018785474947298209,0.06097831789583652,0.2299131773859917,0.09386749989639798,-0.0447710015800562,-0.0447710015800562,0.8459981832441105,0.1198698049150202,0.052520062774263965,0.06734974214075623,0.010857763780459884,0.034918824505799306,-0.024061060725339423,0.38495575221238937,0.6486486486486487,0.6261261261261262,0.5981735159817352,0.5398230088495575,0.6238938053097345,0.6415929203539823,0.4252272183688113,0.4026548672566372,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2019-07-30,ADBE,7.228543410587327e-05,0.003009934757823311,0.5255217764798599,39.54870335174859,0.0028587951901055523,0.005147477498716922,True,0.0036011516435543378,0.008871360656892868,0.0632398239559473,0.19378811622619652,0.19163305034220746,-0.024512399635479243,-0.024512399635479243,0.9280937195500044,-0.04673297904373974,-0.0569591839050505,0.010226204861310761,-0.13937559373792674,-0.006419850996842585,-0.13295574274108415,0.41333333333333333,0.6666666666666666,0.6909090909090909,0.695852534562212,0.5866666666666667,0.6844444444444444,0.6977777777777778,0.3844444444444444,0.38222222222222224,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2019-08-01,ADBE,7.571510328993822e-05,0.0033329616010008144,0.7242633578769853,36.782446777042225,0.0027849867569804073,0.005149568247066176,True,0.003698091729994107,-0.023748804303966642,0.07712850381593639,0.1612451456864057,0.21971559332544577,-0.041218193289113025,-0.041218193289113025,0.8790878489921806,-0.03957243486791773,-0.019410796226992155,-0.020161638640925572,-0.09201176528092758,0.028762616831828014,-0.1207743821127556,0.40444444444444444,0.7027027027027027,0.6818181818181818,0.7465437788018433,0.6415929203539823,0.7300884955752213,0.7477876106194691,0.35374418666454066,0.3053097345132743,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2019-08-07,ADBE,0.000262348447283866,0.004175114860559935,1.0000000000000002,30.147139257640426,0.007909055174292447,0.01904902903577925,True,0.004817017612342905,-0.05850550957683087,0.0796412993442539,0.11101703982089717,0.13738140301235435,-0.07148135311889225,-0.07148135311889225,0.7903119114918211,-0.004394121728417244,0.0312794211570987,-0.03567354288551594,-0.0383710357741589,0.06275493815390121,-0.10112597392806011,0.36,0.7174887892376681,0.6636363636363637,0.6866359447004609,0.6035242290748899,0.6916299559471366,0.7180616740088106,0.37820489520159617,0.33480176211453744,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2019-10-08,ADBE,5.75904252752428e-05,0.0033315596377462794,0.5503040515546127,40.54662802835496,0.0023350975516300415,0.006288385724412594,True,0.005385972607459517,-0.01922947705689171,-0.12284629483640541,0.005121448516298699,0.02891112117723038,-0.12991937504013595,-0.12991937504013595,0.618885986013278,0.06816092341285307,0.07805686222876734,-0.009895938815914274,0.22515974600196942,0.15103598257463874,0.07412376342733068,0.5859030837004405,0.26785714285714285,0.5248868778280543,0.5091743119266054,0.35807860262008734,0.5021834061135371,0.48034934497816595,0.5409267555876784,0.5458515283842795,False,True,MIXED_OTHER
PRE2025_OOF,2019-10-10,ADBE,6.107748259072118e-05,0.002980906599725024,0.5958656842255015,43.34844786098492,0.002647614069564091,0.00639208687014728,True,0.004828563908636192,-0.010934386545833119,-0.11121885656591002,0.010176039154342176,0.0819169303754721,-0.11658681950783822,-0.11658681950783822,0.657996578671572,0.05742227578908943,0.06146669004649247,-0.0040444142574030395,0.21241545322730193,0.13913903910372566,0.07327641412357627,0.5770925110132159,0.24107142857142858,0.502262443438914,0.5275229357798165,0.3231441048034934,0.49344978165938863,0.49344978165938863,0.5487341242741446,0.5502183406113537,False,True,SHORT_PULLBACK_POSITIVE_1Y
PRE2025_OOF,2019-10-28,ADBE,0.00010334522470508495,0.0038040984856691487,0.8025235015600031,34.72480861127005,0.003588643148772772,0.008754277885955664,True,0.004878879020863033,-0.01773753446691173,-0.07612946784952113,-0.019582986325473728,0.0728689232484474,-0.08875677609015686,-0.12824873684948424,0.6237867456310188,0.12504142956546493,0.02710418707527812,0.09793724249018682,0.2948958437949898,0.10717958026774799,0.1877162635272418,0.2925764192139738,0.16,0.2669683257918552,0.30275229357798167,0.25327510917030566,0.314410480349345,0.33624454148471616,0.7241921397379911,0.8034934497816594,False,True,SHORT_PULLBACK_POSITIVE_1Y
PRE2025_OOF,2019-11-05,ADBE,0.00016338585365901129,0.0034162147966450437,0.71177291166727,35.72251345772784,0.005836553356136383,0.015603999584352615,True,0.005346991154615943,0.06816092341285307,0.0022172688791637363,0.020243417383407403,0.20718581739997344,-0.013234658065630955,-0.07061387619923931,0.7928566251712678,0.045698091293223,0.009172588655733005,0.03652550263748999,0.2375124941254534,0.07568877928666701,0.16182371483878638,0.519650655021834,0.3185840707964602,0.3153153153153153,0.6055045871559633,0.62882096069869,0.4847161572052402,0.5240174672489083,0.5382579124318894,0.5545851528384279,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2019-12-18,ADBE,0.00018236526004181496,0.0034570146230847587,0.5151878201171708,35.76012601154566,0.0065214046792235955,0.016286517774086032,True,0.004994788262710609,0.07910844409999096,0.19051639971206158,0.1008994115125379,0.43416754526027646,0.0,0.0,1.0,0.07817986611327732,0.06029558388739564,0.017884282225881676,-0.038750869766957075,-0.1619867344008365,0.12323586463387942,0.782608695652174,0.8209606986899564,0.5758928571428571,0.7579908675799086,0.9304347826086956,0.9586956521739131,0.9586956521739131,0.1197598253275109,0.05217391304347826,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-01-03,ADBE,9.236104260796695e-05,0.005096798347900708,0.5118594011774358,22.24144735802311,0.002054243267097226,0.009134580274303892,True,0.008893377352733519,0.09685625879179804,0.22515974600196942,0.07465341062291597,0.5382939371956157,-0.0078342109696109,-0.0078342109696109,0.9779331659103244,0.07893072129865941,0.007524944158359526,0.07140577714029989,-0.040896921202087766,-0.1415125721142578,0.10061565091217003,0.8043478260869565,0.7641921397379913,0.5178571428571429,0.776255707762557,0.7532467532467533,0.8268398268398268,0.8484848484848485,0.18903383971259421,0.06926406926406926,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-01-09,ADBE,0.0001665989858384637,0.004893577931312198,0.6982746480534986,21.357287832247298,0.003558102493112561,0.018839205071485246,True,0.010589467339938858,0.11927539592234115,0.22561024444933953,0.10942750227835152,0.4460774871444553,0.0,0.0,1.0,0.07531203763114402,0.01221550197643223,0.0630965356547118,-0.06262301823991079,-0.1364096475742758,0.073786629334365,0.8391304347826087,0.8296943231441049,0.5848214285714286,0.7945205479452054,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.12824835597286707,0.047619047619047616,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-02-03,ADBE,0.00010548195539858153,0.004029511081718766,0.8079547929651112,27.57253649778403,0.002908405065085016,0.013521738065845163,True,0.009298387097568823,0.07893072129865941,0.2375124941254534,0.24025639206625415,0.44716627428958855,0.0,0.0,1.0,-0.026983250452819463,-0.01766416661518108,-0.009319083837638381,-0.024664766961635776,-0.006975330726016166,-0.01768943623561961,0.8874458874458875,0.9082969432314411,0.8008849557522124,0.821917808219178,0.9762931034482759,0.9806034482758621,0.9806034482758621,0.060762568192736816,0.02586206896551724,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-02-06,ADBE,0.00011558012474073214,0.004235337384254453,0.8040394636463801,25.928130577954867,0.002996776566494015,0.014338120474535945,True,0.009569028692259418,0.08757805299528765,0.2564453333491943,0.2997771658645696,0.4447021137696725,0.0,0.0,1.0,-0.08351930320326617,-0.05763183223968929,-0.02588747096357688,-0.04993742592452788,-0.06870652222369086,0.018769096299162985,0.8961038961038961,0.8864628820960698,0.7831858407079646,0.8264840182648402,0.9116379310344828,0.9181034482758621,0.9181034482758621,0.09530658131207748,0.017241379310344827,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-02-28,ADBE,0.00020596162101862382,0.004257864403969422,1.0,25.549026567562645,0.005262118927303089,0.026232560464869957,True,0.00997034116000663,-0.032572729257387856,0.13995043804190743,0.2112023308772042,0.3147428385416666,-0.09956168801827547,-0.09956168801827547,0.7031273871536279,-0.11384448626797394,-0.1365626261526794,0.022718139884705446,0.09130160585139557,0.07017870559013473,0.021122900261260846,0.8354978354978355,0.9170305676855895,0.9026548672566371,0.8623853211009175,0.853448275862069,0.875,0.8836206896551724,0.12221272679035064,0.07758620689655173,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-03-12,ADBE,0.0001626785287551522,0.004791720349347596,0.7069300386520071,22.635623467566944,0.003682329923159387,0.015382819796993729,True,0.008354938377599522,-0.23855835450174834,-0.10360446055377015,0.01329726980202972,0.07799377689824682,-0.25641828191480764,-0.25641828191480764,0.22117444426763377,0.11824565686677624,0.1437723069816238,-0.02552665011484756,0.3957192939624452,0.41161999898654034,-0.01590070502409513,0.6336206896551724,0.8034934497816594,0.8903508771929824,0.8165137614678899,0.6767241379310345,0.6939655172413793,0.75,0.27973008583044723,0.2543103448275862,False,True,MIXED_OTHER
PRE2025_OOF,2020-03-20,ADBE,0.00013003759757795923,0.005591332565679563,0.565670498812177,17.223542850682172,0.002239708134083745,0.00920701555039347,True,0.008221620853433228,-0.20809763595357633,-0.10217362706157151,0.06413485351639925,0.11794989978802417,-0.22944062492560302,-0.22944062492560302,0.2922333807532696,0.16773890823864046,0.2458219195905358,-0.07808301135189533,0.3938850766313198,0.4697862691627016,-0.07590119253138183,0.7931034482758621,0.8864628820960698,0.9210526315789473,0.8995433789954338,0.8405172413793104,0.8706896551724138,0.853448275862069,0.14907393464839633,0.09482758620689655,False,True,MIXED_OTHER
PRE2025_OOF,2020-03-24,ADBE,0.00012509230020130263,0.0052561022144892245,0.5238631608069905,19.53390824247565,0.002443541513972464,0.010841219342621377,True,0.008873366202808491,-0.10868311995303903,-0.06400969633352316,0.1367386957329888,0.18198807711788945,-0.19119181541610653,-0.19119181541610653,0.4102213377923793,0.0863548032699093,0.15183020125548902,-0.06547539798557972,0.3563225530808971,0.3640381810176993,-0.007715627936802194,0.7931034482758621,0.8739130434782608,0.9342105263157895,0.8858447488584474,0.8577586206896551,0.8836206896551724,0.8362068965517241,0.15328898050974515,0.11637931034482758,False,True,MIXED_OTHER
PRE2025_OOF,2020-05-14,ADBE,0.00012832194050972385,0.004162305010142121,1.0000000000000002,25.50359803434746,0.0032726711897474448,0.010736081743164315,True,0.006561051276277364,0.037029477646297826,-0.07276660462243212,0.1842386118641075,0.2838306670232673,-0.07276660462243212,-0.07276660462243212,0.7755333269146126,0.1439263676192013,0.09366337945585879,0.050262988163342515,0.24733388748538054,0.21905184912973302,0.02828203835564752,0.5219298245614035,0.6842105263157895,0.8539823008849557,0.8302752293577982,0.7336244541484717,0.7860262008733624,0.7641921397379913,0.3109103271278634,0.26200873362445415,False,True,MIXED_OTHER
PRE2025_OOF,2020-05-18,ADBE,0.0001081548415521067,0.003899715034674188,0.5443871811502108,26.380726963772656,0.00285320334479622,0.008383891827225383,True,0.005876827421022229,0.06695081190843877,-0.01335302540106531,0.22943540336939372,0.31488294870571565,-0.01335302540106531,-0.039944681714032426,0.8767807037537726,0.11875971427578569,0.08438294921868583,0.034376765057099856,0.21031601455044147,0.18003058111900783,0.03028543343143364,0.5350877192982456,0.7324561403508771,0.8584070796460177,0.8211009174311926,0.868995633187773,0.8122270742358079,0.8122270742358079,0.2770004979698154,0.17903930131004367,False,True,MIXED_OTHER
PRE2025_OOF,2020-05-21,ADBE,0.00012289184533085718,0.004654569197120375,0.6493596322997934,25.421776923081744,0.003124129077666916,0.009762160362101402,True,0.006249524343848004,0.1395474222259916,0.08774980762564222,0.23655606175716715,0.35607836028500395,-0.003805728010049969,-0.003805728010049969,0.988282573165645,0.11994660681706959,0.07327907876942047,0.04666752804764912,0.18162066804243437,0.18111882231705406,0.0005018457253803121,0.7324561403508771,0.793859649122807,0.8716814159292036,0.8440366972477065,0.9388646288209607,0.9694323144104804,0.9694323144104804,0.13370489542633876,0.06986899563318777,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-05-26,ADBE,0.00024582135883586306,0.004440492830449799,0.9321548312113817,23.926010045256874,0.005881524300845554,0.018894346050342938,True,0.006424982737086235,0.08071737412571744,0.09130160585139557,0.2440297436261354,0.37071012098076084,-0.0224004689406061,-0.0224004689406061,0.9316327011668627,0.16971558845940815,0.06972289587464864,0.09999269258475951,0.22669464401642214,0.1658808437403988,0.060813800276023344,0.6359649122807017,0.7280701754385965,0.8761061946902655,0.8532110091743119,0.777292576419214,0.9344978165938864,0.9082969432314411,0.19829253811384356,0.11353711790393013,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-06-04,ADBE,0.00019028439735850803,0.004373586781762103,0.8040970032726537,25.66005176252294,0.004882707485819799,0.01144758316799332,True,0.0046890309121482366,0.0642171452190432,0.16071960444488997,0.2701652735791351,0.4139119273787628,-0.01188406571924927,-0.01188406571924927,0.9641282224237067,0.14813381602471898,0.01995774925912408,0.1281760667655949,0.33862109585794653,0.15454575263076786,0.18407534322717867,0.29694323144104806,0.6929824561403509,0.8628318584070797,0.8256880733944955,0.5608695652173913,0.9130434782608695,0.9130434782608695,0.29599683897421547,0.1782608695652174,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-06-09,ADBE,0.00030429043551502143,0.004191897581304621,0.9999999999999998,26.67175267993526,0.00811595923892644,0.025417681951590197,True,0.006263629770262963,0.06930157046958141,0.18378540584831415,0.22655966224447655,0.41670831436915945,-0.0015586382399570553,-0.0015586382399570553,0.995464224843706,0.1523818825048664,0.004094109367764137,0.14828777313710226,0.3440426600637967,0.13334045816326162,0.21070220190053507,0.3406113537117904,0.4342105263157895,0.8407079646017699,0.8623853211009175,0.8652173913043478,0.9434782608695652,0.9434782608695652,0.33455539955832236,0.1826086956521739,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-06-22,ADBE,0.00011994185689783525,0.005740586606182849,0.5893350843495295,21.013671574668663,0.002520418788907017,0.01262358196999664,True,0.010017051154797075,0.13855578967380122,0.3594074329645631,0.3359323248485344,0.4654061882388085,0.0,0.0,1.0,0.012857887886447594,0.054186300298504464,-0.04132841241205687,0.08517231466332564,0.10023226858876366,-0.015059953925438019,0.8165938864628821,0.7850877192982456,0.8898678414096917,0.8858447488584474,0.9456521739130435,0.9565217391304348,0.9565217391304348,0.12131872899450066,0.04782608695652174,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-08-07,ADBE,0.00013532851033368649,0.0038397116094576237,0.6913763032452944,17.05778994537464,0.0023084053028924853,0.008688054115892336,True,0.007527321224748534,-0.03567139521100526,0.25382086787512503,0.18667018630423304,0.5097387640780495,-0.03567139521100526,-0.03567139521100526,0.918921536755073,0.09424560007765659,0.024030848885204237,0.07021475119245235,-0.010298740590747313,-0.004940001730270482,-0.0053587388604768305,0.1645021645021645,0.6447368421052632,0.8149779735682819,0.8597285067873304,0.5411255411255411,0.6926406926406926,0.6883116883116883,0.45245215311004783,0.4155844155844156,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-09-08,ADBE,0.00018612653700440275,0.00511058159764135,0.8259776967951762,14.217770857687306,0.0026463044536634553,0.007512316875810711,True,0.005677590774115889,0.04250038569498105,0.1367393003627293,0.5686162311550502,0.6546008774814791,-0.13426374025687138,-0.13426374025687138,0.7371934100113012,0.03646161453591068,0.016946320266370274,0.019515294269540406,0.04139528851337726,0.14483522930043763,-0.10343994078706037,0.8304347826086956,0.7117903930131004,0.6167400881057269,0.9144144144144144,0.2905982905982906,0.47863247863247865,0.5341880341880342,0.36123857788942276,0.3803418803418803,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-09-16,ADBE,0.00020999725820407738,0.0048906780459210385,0.7832598427887535,14.241314577608051,0.002990637014519449,0.009275151537422284,True,0.006202793245981853,0.0269465383081815,0.08517231466332564,0.47519131060068465,0.6719940845058947,-0.1082802343850674,-0.1082802343850674,0.7880532814930259,0.06367646545923056,0.033048242884087364,0.030628222575143194,0.0018277208344275042,0.12701719173501347,-0.12518947090058596,0.6812227074235808,0.5327510917030568,0.762114537444934,0.9192825112107623,0.31759656652360513,0.51931330472103,0.5665236051502146,0.4250473227505295,0.4291845493562232,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-10-29,ADBE,0.00023836151355411355,0.005328729778902338,1.0,9.67557763073383,0.0023062853285720397,0.010068181291255257,True,0.00873108037979765,-0.07687538520415271,0.025805822637822384,0.24147856518582222,0.6562263542483404,-0.13617460491512534,-0.13617460491512534,0.7163870233964935,0.03452541461577008,0.13089707786119714,-0.09637166324542706,-0.0024072030249273624,0.2306210635209317,-0.23302826654585906,0.19480519480519481,0.6741071428571429,0.7098214285714286,0.8818181818181818,0.3648068669527897,0.5450643776824035,0.5493562231759657,0.5091667653698233,0.51931330472103,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-11-10,ADBE,0.0003096592422518325,0.00519733449692432,1.0,9.736779353111034,0.003015083716457651,0.013686259768276298,True,0.009078527202127545,-0.12115260806590666,0.0009300975247430454,0.18271969050096604,0.557170968779382,-0.15324089483624048,-0.15324089483624048,0.6712218978843516,0.07022121733268816,0.06774362797776912,0.002477589354919041,0.0923894021363385,0.2170345586686293,-0.1246451565322908,0.0735930735930736,0.3392857142857143,0.49107142857142855,0.8409090909090909,0.14957264957264957,0.358974358974359,0.3504273504273504,0.7194298756798756,0.8290598290598291,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2020-11-23,ADBE,0.00029696909389060315,0.005291873842276577,0.9999999999999999,9.53255729890657,0.0028308749035165395,0.014498991260489072,True,0.010243470131780312,-0.030702917678192887,-0.10810552402198559,0.19390876082333874,0.5389575814823448,-0.13711128534119144,-0.13711128534119144,0.7058279500306525,0.0945703077690001,0.06256969782945343,0.032000609939546676,0.01458935202104672,0.18337783285160436,-0.16878848083055764,0.11206896551724138,0.09375,0.6071428571428571,0.8190045248868778,0.11965811965811966,0.358974358974359,0.36752136752136755,0.766921326996758,0.8760683760683761,False,True,SHORT_PULLBACK_POSITIVE_1Y
PRE2025_OOF,2020-11-25,ADBE,0.0003839033486001041,0.005411631592529172,0.9999999999999999,9.362528655046798,0.003594306102036895,0.01632476168115991,True,0.009083679140131477,0.028688940885707614,-0.10961269873419832,0.18175873099412287,0.5267294442698365,-0.11937055578468192,-0.11937055578468192,0.7438906577691404,0.06335091820531868,0.04558356245172668,0.017767355753592007,0.013912544102569369,0.1723885108337737,-0.15847596673120434,0.21888412017167383,0.08482142857142858,0.625,0.8235294117647058,0.13247863247863248,0.3717948717948718,0.36752136752136755,0.7392445529851646,0.8632478632478633,False,True,SHORT_PULLBACK_POSITIVE_1Y
PRE2025_OOF,2020-12-07,ADBE,0.0003357745619172257,0.006604938760194742,1.0,6.779933101886536,0.002276529067114049,0.016759608640306678,True,0.014723825741924568,-0.004811687239589024,0.04434070993073114,0.19047621859233432,0.6074518575580656,-0.042892414425757974,-0.07783812053791894,0.8329984331528855,-0.05269680536598531,0.046044986975536106,-0.09874179234152142,-0.10445914358097386,0.10535471344259223,-0.20981385702356609,0.21739130434782608,0.3053097345132743,0.5112107623318386,0.8371040723981901,0.3333333333333333,0.45454545454545453,0.4805194805194805,0.6355585065184912,0.7186147186147186,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2021-01-04,ADBE,9.116942540461474e-05,0.0031865148878297,0.7989761613771486,35.51993170416079,0.003238331763879497,0.007360982889330411,True,0.004546157358819845,0.002188811351419906,-0.015836961685602557,0.11886209069963827,0.46270455956404777,-0.05632789826801421,-0.09078305088660488,0.8052251051740299,-0.0008447761676413368,0.06021300945640917,-0.06105778562405051,-0.020542302913279964,0.11269645757934904,-0.133238760492629,0.4025974025974026,0.16593886462882096,0.35874439461883406,0.7837837837837838,0.43103448275862066,0.4267241379310345,0.4267241379310345,0.6445038642279268,0.6939655172413793,False,True,SHORT_PULLBACK_POSITIVE_1Y
PRE2025_OOF,2021-01-07,ADBE,0.00017813232336664174,0.00322135764220392,0.8020502161146215,34.27354813557048,0.006105226759407602,0.013632089659073402,True,0.004465711167260932,-0.03541432843674741,-0.06488681215833558,0.10480545626784332,0.41397578103576405,-0.07110499017677063,-0.1050206047968969,0.7746784553492729,0.03010006525884057,0.04508429159844063,-0.01498422633960006,0.028467380544893395,0.1081533936669648,-0.07968601312207141,0.1341991341991342,0.10480349344978165,0.3273542600896861,0.7297297297297297,0.2629310344827586,0.33620689655172414,0.34051724137931033,0.7710683086050123,0.875,False,True,SHORT_PULLBACK_POSITIVE_1Y
PRE2025_OOF,2021-01-27,ADBE,0.00011464916219272444,0.0030845140658385247,0.6535681316114886,36.71898866475425,0.00420980128697822,0.009366927990503676,True,0.004450057070141296,-0.07806395681752099,-0.0024072030249273624,0.023336499758580542,0.29712656477560895,-0.08760936242009465,-0.13825400801918275,0.7033762402979733,-0.0018260789954144263,0.04340969717879714,-0.04523577617421157,0.12139136272927997,0.13219139853254308,-0.010800035803263108,0.09956709956709957,0.09606986899563319,0.22972972972972974,0.6742081447963801,0.5086206896551724,0.3577586206896552,0.34913793103448276,0.7743666199282824,0.9267241379310345,False,True,SHORT_PULLBACK_POSITIVE_1Y
PRE2025_OOF,2021-05-24,ADBE,5.8209887218464547e-05,0.0030987774744226475,0.6241060643935895,37.93195438963248,0.002208014786996448,0.006237994822427921,True,0.005650319788766847,-0.03465197830476607,0.08301601590230878,0.04046227621830023,0.29219221812075213,-0.051896910243521055,-0.06738479213801307,0.7732458738353906,0.1564992181337792,0.026268675233718564,0.13023054290006064,0.2590041508885028,0.05973228473668396,0.19927186615181885,0.27705627705627706,0.44298245614035087,0.21875,0.3119266055045872,0.40948275862068967,0.4224137931034483,0.375,0.620636868424981,0.6594827586206896,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2021-06-02,ADBE,8.369771384323689e-05,0.003102680432335261,0.8155547821983649,37.01687809148159,0.0030982280698708107,0.009798113051441137,True,0.00632497855579089,0.010332130997587008,0.17704172517921823,0.0009893196486485678,0.26977252820828124,-0.05582011716731694,-0.07124391091977056,0.7430405487885346,0.18127363016378006,0.03204452028142202,0.14922910988235805,0.3159126794793674,0.06992030866200255,0.24599237081736486,0.42857142857142855,0.762114537444934,0.16143497757847533,0.31797235023041476,0.33766233766233766,0.3939393939393939,0.341991341991342,0.5183458245132253,0.5151515151515151,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2021-06-10,ADBE,6.413477362045446e-05,0.00314053786392104,0.7085024732197613,35.34890389021912,0.0022670939487304054,0.006897916544200429,True,0.006085249839834233,0.13436002390518853,0.1886181235286568,0.09312109859794182,0.31635615232773606,0.0,0.0,1.0,0.12880934036626557,0.030646505326807516,0.09816283503945805,0.24475276841927696,0.07846495802992692,0.16628781038935003,0.8441558441558441,0.8458149779735683,0.32142857142857145,0.42857142857142855,0.9329004329004329,0.9502164502164502,0.9502164502164502,0.10239906935942181,0.04329004329004329,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2021-06-23,ADBE,0.000112023642217888,0.0032033063337335555,0.7615547258711814,34.71152164888272,0.0038885110820329116,0.011778063554758966,True,0.006057878353069474,0.13690899606965634,0.22353611929451933,0.15434710298039778,0.3034388749968655,-0.002622728647023953,-0.002622728647023953,0.9902290023274248,0.08611534383256103,0.02450038512695335,0.06161495870560768,0.13975236878870567,0.05187973920801503,0.08787262958069064,0.922077922077922,0.8986784140969163,0.5223214285714286,0.3686635944700461,0.8922413793103449,0.9310344827586207,0.9181034482758621,0.08252643319766972,0.04310344827586207,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2021-06-25,ADBE,0.00010853807377126241,0.0031931020193461577,0.7623197879829388,34.557010126074644,0.003750751314378152,0.011766451456321098,True,0.006274183740849741,0.16332177603877684,0.2193869598387974,0.1943379435412853,0.32660477617719486,0.0,0.0,1.0,0.07097266769216737,0.025350863841765825,0.04562180385040154,0.11425671009268146,0.02290575760087382,0.09135095249180764,0.9391304347826087,0.8805309734513275,0.5605381165919282,0.33796296296296297,0.9393939393939394,0.948051948051948,0.948051948051948,0.07105867391554194,0.021645021645021644,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2021-08-11,ADBE,6.372018548142177e-05,0.003087307284971966,0.8527278291945039,36.11865170503798,0.002301487185983891,0.007633230968848696,True,0.006633303035824179,0.02825092673525842,0.2968265359431508,0.30662471964618154,0.4383889288290381,-0.009571553647311104,-0.009571553647311104,0.9713107565777478,0.05694609157798136,0.011203599077454995,0.045742492500526366,0.07675348712414976,0.06355877911326058,0.013194708010889178,0.5807860262008734,0.9122807017543859,0.8571428571428571,0.602803738317757,0.7347826086956522,0.7782608695652173,0.8,0.23216810061988083,0.1782608695652174,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2021-11-02,ADBE,8.745412540060085e-05,0.0030429728303247193,0.6793886819569228,37.379336678793265,0.003268977197298465,0.008983269501605431,True,0.005496073517447199,0.13005119219956285,0.017768116448122706,0.3505989949975141,0.43929523284073846,-0.03928952037424471,-0.03928952037424471,0.8932719308936518,0.02656144297625862,-0.02771958440956157,0.05428102738582019,-0.1908807723444037,-0.06693660035615201,-0.1239441719882517,0.8384279475982532,0.4868421052631579,0.84,0.5092592592592593,0.5367965367965368,0.6060606060606061,0.6147186147186147,0.363487681589842,0.3463203463203463,False,True,POSITIVE_MOMENTUM
PRE2025_OOF,2022-01-25,ADBE,8.494853899306425e-05,0.003295267399770884,0.8086616177255908,27.471197465046586,0.002333638089045678,0.004313105687591065,True,0.0036964649384471386,-0.12976040784772147,-0.2136153513607647,-0.1965221725074311,0.0555135687183419,-0.2696950698219778,-0.2696950698219778,0.3051240566987099,-0.1457471133747572,-0.020992971941667687,-0.12475414143308952,-0.16955758678269317,0.17191813140517834,-0.3414757181878715,0.34497816593886466,0.15789473684210525,0.13839285714285715,0.3577981651376147,0.17467248908296942,0.26200873362445415,0.29694323144104806,0.7345437830383819,0.7991266375545851,False,True,SHORT_PULLBACK_POSITIVE_1Y
PRE2025_OOF,2022-02-07,ADBE,0.0001658327355259683,0.003321474175655348,1.0000000000000002,27.34022111663961,0.004533903657657191,0.009335944349683566,True,0.004118280869914973,-0.007049160010703548,-0.2168339674076979,-0.20142990141103367,0.027017166384581737,-0.26333220549918457,-0.26333220549918457,0.32151813224231396,-0.14902387382103965,-0.06766423564616386,-0.08135963817487579,-0.16515479982641512,0.11190931015154373,-0.27706410997795883,0.62882096069869,0.14035087719298245,0.12,0.3119266055045872,0.14847161572052403,0.2314410480349345,0.28820960698689957,0.6777943767716234,0.7292576419213974,False,True,SHORT_PULLBACK_POSITIVE_1Y
